"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","senate_class","state_rank","lis_id"
"D000566","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/D000566.json","David","Ferdinand","Durenberger",,"1934-08-19","M","R",,,,,"403669",,,"14703",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:mn",,,,"MN","1","","S133"
"E000004","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/E000004.json","Thomas","Francis","Eagleton",,"1929-09-04","M","D",,,,,"403700",,,"12104",,,"","",,,false,,,,"17",,,,"2013-04-12 20:11:51 -0400","ocd-division/country:us/state:mo",,,,"MO","3","",""
"E000017","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/E000017.json","John","Porter","East",,"1931-05-05","M","R",,,,,"403713",,,"14904",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:51 -0400","ocd-division/country:us/state:nc",,,,"NC","3","",""
"E000236","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/E000236.json","Daniel","Jackson","Evans",,"1925-10-16","M","R",,,,,"403920",,,"15105",,,"","",,,false,,,,"2",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:wa",,,,"WA","1","",""
"E000284","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/E000284.json","J. James",,"Exon",,"1921-08-09","M","D",,,,,"403962",,,"14704",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ne",,,,"NE","2","","S129"
"F000268","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/F000268.json","Wendell","H.","Ford",,"1924-09-08","M","D",,,,,"404219",,,"14302",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ky",,,,"KY","3","","S033"
"G000072","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000072.json","Edwin","Jacob","Garn",,"1932-10-12","M","R",,,,,"404444",,,"14303",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ut",,,,"UT","3","","S034"
"G000236","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000236.json","John","H.","Glenn","Jr.","1921-07-18","M","D",,,,,"404598",,,"14304",,,"","",,,false,,,,"11",,,,"2017-11-29 06:35:53 -0500","ocd-division/country:us/state:oh",,,,"OH","3","","S035"
"G000267","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000267.json","Barry","Morris","Goldwater",,"1909-01-01","M","R",,,,,"404629",,,"3658",,,"","",,,false,,,,"29",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:az",,,,"AZ","3","",""
"G000321","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000321.json","Albert","Arnold","Gore",,"1948-03-31","M","D",,,,,"404679",,,"14423",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:tn",,,,"TN","2","","S170"
"G000333","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000333.json","Slade",,"Gorton",,"1928-01-08","M","R",,,,,"400559",,,"14905",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:58 -0400","ocd-division/country:us/state:wa",,,,"WA","3","","S152"
"G000365","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000365.json","Phil",,"Gramm",,"1942-07-08","M","R",,,,,"300159",,,"14628",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:tx",,,,"TX","2","","S171"
"G000386","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000386.json","Charles","E.","Grassley",,"1933-09-17","M","R",,"ChuckGrassley","grassley","senchuckgrassley","300048","1167","53293","14226","N00001758","/m/020ymy","","https://www.grassley.senate.gov","https://www.grassley.senate.gov/?q=rss.xml",,false,,,,"5",,,,"2019-01-06 15:21:00 -0500","ocd-division/country:us/state:ia",,,,"IA","3","","S153"
"H000206","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000206.json","Tom",,"Harkin",,"1939-11-19","M","D",,"SenatorHarkin","tomharkin","SenatorTomHarkin","300051","2005",,"14230",,"/m/020ynq","","http://www.harkin.senate.gov",,,false,,,,"1",,,,"2016-06-14 16:31:22 -0400","ocd-division/country:us/state:ia",,,,"IA","2","","S172"
"H000287","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000287.json","Gary","Warren","Hart",,"1936-11-28",,"D",,,,,"405161",,,"14305",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:co",,,,"CO","3","",""
"H000338","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000338.json","Orrin","G.","Hatch",,"1934-03-22","M","R",,"SenOrrinHatch","senatororrinhatch","SenatorOrrinHatch","300052","189","53352","14503","N00009869","/m/016mj4","","https://www.hatch.senate.gov","https://www.hatch.senate.gov/public/index.cfm/rss/feed",,false,,,,"9",,,,"2018-03-07 08:14:08 -0500","ocd-division/country:us/state:ut",,,,"UT","1","","S118"
"H000343","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000343.json","Mark","Odom","Hatfield",,"1922-07-12","M","R",,,,,"405212",,,"11203",,,"","",,,false,,,,"19",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:or",,,,"OR","2","","S044"
"H000374","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000374.json","Paula",,"Hawkins",,"1927-01-24","F","R",,,,,"405242",,,"14906",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:fl",,,,"FL","3","",""
"H000439","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000439.json","Jacob","Chic","Hecht",,"1928-11-30","M","R",,,,,"405305",,,"15102",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:nv",,,,"NV","1","",""
"H000445","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000445.json","Howell","Thomas","Heflin",,"1921-06-19","M","D",,,,,"405310",,,"14705",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:al",,,,"AL","2","","S130"
"H000456","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000456.json","Henry","John","Heinz",,"1938-10-23","M","R",,,,,"405321",,,"13050",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:pa",,,,"PA","1","","S115"
"H000463","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000463.json","Jesse",,"Helms",,"1921-10-18","M","R",,,,,"300154",,,"14105",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:nc",,,,"NC","2","","S046"
"H000725","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000725.json","Ernest","F.","Hollings",,"1922-01-01","M","D",,,,,"300053",,,"11204",,,"","",,,false,,,,"19",,,,"2013-04-12 20:12:00 -0400","ocd-division/country:us/state:sc",,,,"SC","3","","S047"
"H000951","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000951.json","Gordon","John","Humphrey",,"1940-10-09",,"R",,,,,"405795",,,"14706",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:53 -0400","ocd-division/country:us/state:nh",,,,"NH","2","","S138"
"I000025","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/I000025.json","Daniel","K.","Inouye",,"1924-09-07","M","D",,"daniel_inouye",,,"300056","2568",,"4812",,"/m/021sv1","","",,,false,,,,"23",,,,"2016-06-14 16:31:37 -0400","ocd-division/country:us/state:hi",,,,"HI","3","","S051"
"J000189","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000189.json","John","Bennett","Johnston",,"1932-06-10","M","D",,,,,"406084",,,"14107",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:la",,,,"LA","2","","S054"
"K000017","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/K000017.json","Nancy","Landon","Kassebaum",,"1932-07-29","F","R",,,,,"406188",,,"14708",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ks",,,,"KS","2","","S140"
"K000019","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/K000019.json","Robert","Walter","Kasten",,"1942-06-19","M","R",,,,,"406190",,,"14242",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:wi",,,,"WI","3","","S155"
"K000105","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000105.json","Edward","M.","Kennedy",,"1932-02-22","M","D",,,,,"300059",,,"10808",,,"","",,,false,,,,"23",,,,"2013-04-12 20:12:03 -0400","ocd-division/country:us/state:ma",,,,"MA","1","","S055"
"K000148","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/K000148.json","John",,"Kerry",,"1943-12-11","M","D",,,,"senatorkerry","300060","1485",,"15300",,"/m/0d3qd0","","",,,false,,,,"1",,,,"2016-06-14 16:31:44 -0400","ocd-division/country:us/state:ma",,,,"MA","2","","S173"
"L000123","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000123.json","Frank","R.","Lautenberg",,"1924-01-23","M","D",,"franklautenberg","franklautenberg",,"300064","2515",,"14914",,"/m/01wsvs","","http://www.lautenberg.senate.gov/",,,false,,,,"3",,,,"2016-06-14 16:31:54 -0400","ocd-division/country:us/state:nj",,,,"NJ","1","","S166"
"L000148","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000148.json","Paul","Dominque","Laxalt",,"1922-08-02","M","R",,,,,"406653",,,"14077",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:nv",,,,"NV","3","",""
"L000174","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000174.json","Patrick","J.","Leahy",,"1940-03-31","M","D",,"SenatorLeahy","SenatorPatrickLeahy","SenatorPatrickLeahy","300065","1552","53353","14307","N00009918","/m/0202kf","","https://www.leahy.senate.gov",,,false,,,,"11",,,,"2019-01-06 15:20:55 -0500","ocd-division/country:us/state:vt",,,,"VT","3","","S057"
"L000261","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000261.json","Carl",,"Levin",,"1934-06-28","M","D",,"SenCarlLevin","carllevin","SenCarlLevin","300066","2592",,"14709",,"/m/01xh6j","","http://www.levin.senate.gov",,,false,,,,"7",,,,"2016-06-14 16:31:55 -0400","ocd-division/country:us/state:mi",,,,"MI","2","","S131"
"L000428","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000428.json","Russell","Billiu","Long",,"1918-11-03",,"D",,,,,"406918",,,"5767",,,"","",,,false,,,,"37",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:la",,,,"LA","3","",""
"L000504","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000504.json","Richard","G.","Lugar",,"1932-04-04","M","R",,"senatorlugar",,"senatorlugar","300070","255",,"14506",,"/m/01d_bx","","",,,false,,,,"9",,,,"2016-06-14 16:31:57 -0400","ocd-division/country:us/state:in",,,,"IN","1","","S105"
"M000241","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000241.json","Charles","McCurdy","Mathias",,"1922-07-24","M","R",,,,,"407259",,,"10535",,,"","",,,false,,,,"17",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:md",,,,"MD","3","",""
"M000250","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000250.json","Spark","Masayuki","Matsunaga",,"1916-10-08",,"D",,,,,"407268",,,"10605",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:hi",,,,"HI","1","","S104"
"M000257","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000257.json","Mack","Francis","Mattingly",,"1931-01-07",,"R",,,,,"407275",,,"14907",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:ga",,,,"GA","3","",""
"M000346","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000346.json","James","Albertus","McClure",,"1924-12-27","M","R",,,,,"407355",,,"11029",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:53 -0400","ocd-division/country:us/state:id",,,,"ID","2","","S063"
"M000355","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000355.json","Mitch",,"McConnell",,"1942-02-20","M","R",,"McConnellPress","mitchmcconnell",,"300072","2351","53298","14921","N00003389","/m/01z6ls","","https://www.mcconnell.senate.gov","https://www.mcconnell.senate.gov/public/?a=RSS.Feed",,false,,,,"1",,,,"2018-03-07 08:14:12 -0500","ocd-division/country:us/state:ky",,,,"KY","2","","S174"
"M000635","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000635.json","John",,"Melcher",,"1924-09-06","M","D",,,,,"407622",,,"12039",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:mt",,,,"MT","1","",""
"M000678","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000678.json","Howard","Morton","Metzenbaum",,"1917-06-04","M","D",,,,,"407663",,,"14073",,,"","",,,false,,,,"10",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:oh",,,,"OH","1","","S114"
"M000811","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000811.json","George","John","Mitchell",,"1933-08-20","M","D",,,,,"407786",,,"14713",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:me",,,,"ME","1","","S144"
"M001054","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M001054.json","Daniel","Patrick","Moynihan",,"1927-03-16","M","D",,,,,"400563",,,"14508",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:58 -0400","ocd-division/country:us/state:ny",,,,"NY","1","","S113"
"M001085","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M001085.json","Frank","H.","Murkowski",,"1933-03-28","M","R",,,,,"300150",,,"14908",,,"","",,,false,,,,"5",,,,"2013-04-12 20:12:00 -0400","ocd-division/country:us/state:ak",,,,"AK","3","","S157"
"N000102","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/N000102.json","Don",,"Nickles",,"1948-12-06","M","R",,,,,"300079",,,"14909",,,"","",,,false,,,,"5",,,,"2013-04-12 20:12:00 -0400","ocd-division/country:us/state:ok",,,,"OK","3","","S158"
"N000171","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/N000171.json","Samuel","Augustus","Nunn",,"1938-09-08","M","D",,,,,"408252",,,"14108",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ga",,,,"GA","2","","S074"
"P000009","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/P000009.json","Robert","William","Packwood",,"1932-09-11","M","R",,,,,"408420",,,"12107",,,"","",,,false,,,,"17",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:or",,,,"OR","3","","S075"
"P000193","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/P000193.json","Claiborne","de Borda","Pell",,"1918-11-22","M","D",,,,,"408597",,,"10818",,,"","",,,false,,,,"25",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ri",,,,"RI","2","","S078"
"P000513","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/P000513.json","Larry","Lee","Pressler",,"1942-03-29",,"R",,,,,"408898",,,"14268",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:sd",,,,"SD","2","","S141"
"P000553","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/P000553.json","William",,"Proxmire",,"1915-11-11","M","D",,,,,"408937",,,"7638",,,"","",,,false,,,,"28",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:wi",,,,"WI","1","",""
"P000556","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/P000556.json","David","Hampton","Pryor",,"1934-08-29","M","D",,,,,"408939",,,"10791",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ar",,,,"AR","2","","S125"
"Q000007","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/Q000007.json","James","Danforth","Quayle",,"1947-02-04","M","R",,,,,"408970",,,"14447",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:in",,,,"IN","3","",""
"R000249","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/R000249.json","Donald","Wayne","Riegle",,"1938-02-04","M","D",,,,,"409225",,,"11043",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:mi",,,,"MI","1","","S107"
"R000361","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/R000361.json","John","D.","Rockefeller","IV","1937-06-18","M","D",,"SenRockefeller","SenRockefeller","SenatorRockefeller","300084","1238",,"14922",,"/m/01xmnh","","http://www.rockefeller.senate.gov",,,false,,,,"1",,,,"2017-11-29 06:35:55 -0500","ocd-division/country:us/state:wv",,,,"WV","2","","S176"
"R000460","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/R000460.json","William","V.","Roth","Jr.","1921-07-22","M","R",,,,,"400565",,,"11044",,,"","",,,false,,,,"15",,,,"2017-11-29 06:35:54 -0500","ocd-division/country:us/state:de",,,,"DE","1","","S083"
"R000497","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/R000497.json","Warren","Bruce","Rudman",,"1930-05-18","M","R",,,,,"409456",,,"14910",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:nh",,,,"NH","3","","S160"
"S000064","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/S000064.json","Paul","S.","Sarbanes",,"1933-02-03","M","D",,,,,"300086",,,"13039",,,"","",,,false,,,,"9",,,,"2013-04-12 20:12:01 -0400","ocd-division/country:us/state:md",,,,"MD","1","","S106"
