"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","senate_class","state_rank","lis_id"
"B001208","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/B001208.json","Harry","Flood","Byrd",,"1887-06-10","M","D",,,,,"402148",,,"1365",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:39 -0400","ocd-division/country:us/state:va",,,,"VA","1","",""
"C000021","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000021.json","Harry","Pulliam","Cain",,"1906-01-10","M","R",,,,,"402182",,,"1395",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:32 -0400","ocd-division/country:us/state:wa",,,,"WA","1","",""
"C000128","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000128.json","Homer","Earl","Capehart",,"1897-06-06","M","R",,,,,"402278",,,"1489",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:38 -0400","ocd-division/country:us/state:in",,,,"IN","3","",""
"C000154","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000154.json","Frank",,"Carlson",,"1893-01-23","M","R",,,,,"402303",,,"1510",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:41 -0400","ocd-division/country:us/state:ks",,,,"KS","3","",""
"C000317","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000317.json","Virgil","Munday","Chapman",,"1895-03-15",,"D",,,,,"402459",,,"1659",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:ky",,,,"KY","2","",""
"C000338","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000338.json","Dennis",,"Chavez",,"1888-04-08",,"D",,,,,"402478",,,"1678",,,"","",,,false,,,,"14",,,,"2013-04-12 20:11:39 -0400","ocd-division/country:us/state:nm",,,,"NM","1","",""
"C000506","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000506.json","Earle","C","Clements",,"1896-10-22",,"D",,,,,"402642",,,"1831",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:ky",,,,"KY","3","",""
"C000684","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000684.json","Thomas","Terry","Connally",,"1877-08-19","M","D",,,,,"402810",,,"1986",,,"","",,,false,,,,"20",,,,"2013-04-12 20:11:32 -0400","ocd-division/country:us/state:tx",,,,"TX","1","",""
"C000774","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000774.json","Guy",,"Cordon",,"1890-04-24","M","R",,,,,"402894",,,"2066",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:or",,,,"OR","2","",""
"D000048","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000048.json","Harry",,"Darby",,"1895-01-23","M","R",,,,,"403187",,,"2333",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:ks",,,,"KS","3","",""
"D000414","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000414.json","Forrest","C.","Donnell",,"1884-08-20",,"R",,,,,"403527",,,"2656",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:31 -0400","ocd-division/country:us/state:mo",,,,"MO","3","",""
"D000456","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000456.json","Paul","Howard","Douglas",,"1892-03-26","M","D",,,,,"403566",,,"2691",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:40 -0400","ocd-division/country:us/state:il",,,,"IL","2","",""
"D000469","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000469.json","Sheridan",,"Downey",,"1884-03-11",,"D",,,,,"403579",,,"2702",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:31 -0400","ocd-division/country:us/state:ca",,,,"CA","3","",""
"D000522","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000522.json","John","Foster","Dulles",,"1888-02-25","M","R",,,,,"403632",,,"2751",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:ny",,,,"NY","3","",""
"D000585","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000585.json","Henry","Clarence","Dworshak",,"1894-08-29","M","R",,,,,"403688",,,"2803",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:40 -0400","ocd-division/country:us/state:id",,,,"ID","2","",""
"E000018","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/E000018.json","James","Oliver","Eastland",,"1904-11-28","M","D",,,,,"403714",,,"2822",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:ms",,,,"MS","2","",""
"E000037","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/E000037.json","Zales","Nelson","Ecton",,"1898-04-01",,"R",,,,,"403732",,,"2838",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:32 -0400","ocd-division/country:us/state:mt",,,,"MT","1","",""
"E000112","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/E000112.json","Allen","Joseph","Ellender",,"1890-09-24",,"D",,,,,"403803",,,"2901",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:la",,,,"LA","2","",""
"F000081","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/F000081.json","Homer","Samuel","Ferguson",,"1889-02-25","M","R",,,,,"404039",,,"3110",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:mi",,,,"MI","2","",""
"F000190","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000190.json","Ralph","Edward","Flanders",,"1880-09-28","M","R",,,,,"404145",,,"3206",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:36 -0400","ocd-division/country:us/state:vt",,,,"VT","1","",""
"F000356","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/F000356.json","Joseph","Allen","Frear",,"1903-03-07","M","D",,,,,"404303",,,"3349",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:37 -0400","ocd-division/country:us/state:de",,,,"DE","2","",""
"F000401","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/F000401.json","James","William","Fulbright",,"1905-04-09","M","D",,,,,"404343",,,"3388",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:ar",,,,"AR","3","",""
"G000131","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000131.json","Walter","Franklin","George",,"1878-01-29","M","D",,,,,"404501",,,"3536",,,"","",,,false,,,,"27",,,,"2013-04-12 20:11:35 -0400","ocd-division/country:us/state:ga",,,,"GA","3","",""
"G000205","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000205.json","Guy","Mark","Gillette",,"1879-02-03","M","D",,,,,"404569",,,"3603",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:ia",,,,"IA","2","",""
"G000353","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000353.json","Frank","Porter","Graham",,"1886-10-14","M","D",,,,,"404708",,,"3731",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:nc",,,,"NC","2","",""
"G000418","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000418.json","Theodore","Francis","Green",,"1867-10-02","M","D",,,,,"404766",,,"3783",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:37 -0400","ocd-division/country:us/state:ri",,,,"RI","2","",""
"G000532","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000532.json","John","Chandler","Gurney",,"1896-05-21","M","R",,,,,"404877",,,"3882",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:31 -0400","ocd-division/country:us/state:sd",,,,"SD","3","",""
"H000385","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000385.json","Carl","Trumbull","Hayden",,"1877-10-02","M","D",,,,,"405253",,,"4227",,,"","",,,false,,,,"22",,,,"2013-04-12 20:11:42 -0400","ocd-division/country:us/state:az",,,,"AZ","3","",""
"H000495","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000495.json","Robert","Clymer","Hendrickson",,"1898-08-12","M","R",,,,,"405358",,,"4321",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:nj",,,,"NJ","2","",""
"H000559","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000559.json","Bourke","Blakemore","Hickenlooper",,"1896-07-21",,"R",,,,,"405421",,,"4382",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:42 -0400","ocd-division/country:us/state:ia",,,,"IA","3","",""
"H000598","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000598.json","Joseph","Lister","Hill",,"1894-12-29","M","D",,,,,"405460",,,"4418",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:42 -0400","ocd-division/country:us/state:al",,,,"AL","3","",""
"H000679","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000679.json","Clyde","Roark","Hoey",,"1877-12-11",,"D",,,,,"405532",,,"4483",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:35 -0400","ocd-division/country:us/state:nc",,,,"NC","3","",""
"H000720","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000720.json","Spessard","Lindsey","Holland",,"1892-07-10",,"D",,,,,"405572",,,"4520",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:43 -0400","ocd-division/country:us/state:fl",,,,"FL","1","",""
"H000953","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000953.json","Hubert","Horatio","Humphrey",,"1911-05-27","M","I",,,,,"405797",,,"4728",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:mn",,,,"MN","2","",""
"H000975","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000975.json","Lester","Callaway","Hunt",,"1892-07-08","M","D",,,,,"405819",,,"4747",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:wy",,,,"WY","2","",""
"I000050","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/I000050.json","Irving","McNeil","Ives",,"1896-01-24",,"R",,,,,"405905",,,"4834",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:36 -0400","ocd-division/country:us/state:ny",,,,"NY","1","",""
"J000093","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/J000093.json","William","Ezra","Jenner",,"1908-07-21","M","R",,,,,"405995",,,"4922",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:36 -0400","ocd-division/country:us/state:in",,,,"IN","1","",""
"J000127","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000127.json","Edwin","Carl","Johnson",,"1884-01-01","M","D",,,,,"406026",,,"4949",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:co",,,,"CO","2","",""
"J000160","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000160.json","Lyndon","Baines","Johnson",,"",,"D",,,,,"406058",,,"4979",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:42 -0400","ocd-division/country:us/state:tx",,,,"TX","2","",""
"J000195","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/J000195.json","Olin","DeWitt Talmadge","Johnston",,"1896-11-18",,"D",,,,,"406090",,,"5009",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:42 -0400","ocd-division/country:us/state:sc",,,,"SC","3","",""
"K000044","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/K000044.json","Carey","Estes","Kefauver",,"1903-07-26","M","D",,,,,"406214",,,"5122",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:40 -0400","ocd-division/country:us/state:tn",,,,"TN","2","",""
"K000082","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000082.json","James","Preston","Kem",,"1890-04-02","M","R",,,,,"406251",,,"5158",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:33 -0400","ocd-division/country:us/state:mo",,,,"MO","1","",""
"K000144","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/K000144.json","Robert","Samuel","Kerr",,"1896-09-11","M","D",,,,,"406310",,,"5213",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:40 -0400","ocd-division/country:us/state:ok",,,,"OK","2","",""
"K000176","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000176.json","Harley","Martin","Kilgore",,"1893-01-11",,"D",,,,,"406339",,,"5240",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:36 -0400","ocd-division/country:us/state:wv",,,,"WV","1","",""
"K000292","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000292.json","William","Fife","Knowland",,"1908-06-26","M","R",,,,,"406448",,,"5343",,,"","",,,false,,,,"4",,,,"2013-04-12 20:11:36 -0400","ocd-division/country:us/state:ca",,,,"CA","1","",""
"L000070","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000070.json","William",,"Langer",,"1886-09-30","M","R",,,,,"406579",,,"5452",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:36 -0400","ocd-division/country:us/state:nd",,,,"ND","1","",""
"L000173","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000173.json","Edward","Laurence","Leahy",,"1886-02-09","M","D",,,,,"406676",,,"5539",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:ri",,,,"RI","1","",""
"L000224","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000224.json","Herbert","Henry","Lehman",,"1878-03-28","M","D",,,,,"406728",,,"5591",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:35 -0400","ocd-division/country:us/state:ny",,,,"NY","3","",""
"L000394","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000394.json","Henry","Cabot","Lodge",,"1902-07-05","M","R",,,,,"406886",,,"5739",,,"","",,,false,,,,"10",,,,"2013-04-12 20:11:33 -0400","ocd-division/country:us/state:ma",,,,"MA","1","",""
"L000428","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000428.json","Russell","Billiu","Long",,"1918-11-03",,"D",,,,,"406918",,,"5767",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:la",,,,"LA","3","",""
"L000493","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000493.json","Scott","Wike","Lucas",,"",,"D",,,,,"406980",,,"5823",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:31 -0400","ocd-division/country:us/state:il",,,,"IL","3","",""
"M000053","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000053.json","Warren","Grant","Magnuson",,"1905-04-12","M","D",,,,,"407081",,,"5913",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:wa",,,,"WA","3","",""
"M000086","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000086.json","George","Wilson","Malone",,"1890-08-07","M","R",,,,,"407112",,,"5944",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:36 -0400","ocd-division/country:us/state:nv",,,,"NV","1","",""
"M000177","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000177.json","Edward",,"Martin",,"1879-09-18","M","R",,,,,"407199",,,"6021",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:36 -0400","ocd-division/country:us/state:pa",,,,"PA","1","",""
"M000279","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000279.json","Burnet","Rhett","Maybank",,"1899-03-07",,"D",,,,,"407296",,,"6107",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:sc",,,,"SC","2","",""
"M000308","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000308.json","Patrick","Anthony","McCarran",,"1876-08-08","M","D",,,,,"407322",,,"6132",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:35 -0400","ocd-division/country:us/state:nv",,,,"NV","3","",""
"M000315","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000315.json","Joseph","Raymond","McCarthy",,"1908-11-14","M","R",,,,,"407327",,,"6137",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:36 -0400","ocd-division/country:us/state:wi",,,,"WI","1","",""
"M000332","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000332.json","John","Little","McClellan",,"1896-02-25","M","D",,,,,"407342",,,"6151",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:ar",,,,"AR","2","",""
"M000438","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000438.json","Ernest","William","McFarland",,"1894-10-09","M","D",,,,,"407437",,,"6242",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:33 -0400","ocd-division/country:us/state:az",,,,"AZ","1","",""
"M000456","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000456.json","James","Howard","McGrath",,"1903-11-28","M","D",,,,,"407455",,,"6260",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:33 -0400","ocd-division/country:us/state:ri",,,,"RI","1","",""
"M000499","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000499.json","Kenneth","Douglas","McKellar",,"1869-01-29","M","D",,,,,"407494",,,"6293",,,"","",,,false,,,,"32",,,,"2013-04-12 20:11:33 -0400","ocd-division/country:us/state:tn",,,,"TN","1","",""
"M000559","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000559.json","Brien",,"McMahon",,"1903-10-06","M","D",,,,,"407551",,,"6346",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:35 -0400","ocd-division/country:us/state:ct",,,,"CT","3","",""
"M000716","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000716.json","Bert","Henry","Miller",,"1879-12-15","M","D",,,,,"407698",,,"6475",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:id",,,,"ID","2","",""
"M000771","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000771.json","Eugene","Donald","Millikin",,"1891-02-12","M","R",,,,,"407749",,,"6525",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:35 -0400","ocd-division/country:us/state:co",,,,"CO","3","",""
"M001014","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M001014.json","Wayne","Lyman","Morse",,"1900-10-20",,"R",,,,,"407981",,,"6738",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:42 -0400","ocd-division/country:us/state:or",,,,"OR","3","",""
"M001078","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M001078.json","Karl","Earl","Mundt",,"1900-06-03",,"R",,,,,"408043",,,"6796",,,"","",,,false,,,,"2",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:sd",,,,"SD","2","",""
"M001108","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M001108.json","James","Edward","Murray",,"1876-05-03","M","D",,,,,"408072",,,"6820",,,"","",,,false,,,,"15",,,,"2013-04-12 20:11:37 -0400","ocd-division/country:us/state:mt",,,,"MT","2","",""
"M001127","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M001127.json","Francis","John","Myers",,"1901-12-18",,"D",,,,,"408089",,,"6836",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:31 -0400","ocd-division/country:us/state:pa",,,,"PA","3","",""
"N000023","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/N000023.json","Matthew","Mansfield","Neely",,"1874-11-09","M","D",,,,,"408115",,,"6856",,,"","",,,false,,,,"17",,,,"2013-04-12 20:11:37 -0400","ocd-division/country:us/state:wv",,,,"WV","2","",""
"N000116","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/N000116.json","Richard","Milhous","Nixon",,"1913-01-09","M","R",,,,,"408200",,,"6939",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:45 -0400","ocd-division/country:us/state:ca",,,,"CA","3","",""
"O000032","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/O000032.json","Herbert","Romulus","O?Conor",,"1896-11-17","M","D",,,,,"408280",,,"7020",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:33 -0400","ocd-division/country:us/state:md",,,,"MD","1","",""
"O000088","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/O000088.json","Joseph","Christopher","O?Mahoney",,"1884-11-05","M","D",,,,,"408296",,,"7070",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:37 -0400","ocd-division/country:us/state:wy",,,,"WY","1","",""
"P000100","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/P000100.json","John","Orlando","Pastore",,"1907-03-17","M","D",,,,,"408508",,,"7229",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:ri",,,,"RI","1","",""
"P000218","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/P000218.json","Claude","Denson","Pepper",,"1900-09-08","M","D",,,,,"408621",,,"7333",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:fl",,,,"FL","3","",""
"R000112","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/R000112.json","Clyde","Martin","Reed",,"1871-10-19",,"R",,,,,"409092",,,"7780",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:31 -0400","ocd-division/country:us/state:ks",,,,"KS","3","",""
"R000317","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/R000317.json","Absalom","Willis","Robertson",,"1887-05-27","M","D",,,,,"409288",,,"7958",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:41 -0400","ocd-division/country:us/state:va",,,,"VA","2","",""
"R000536","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/R000536.json","Richard","Brevard","Russell",,"1897-11-02","M","D",,,,,"409493",,,"8138",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:ga",,,,"GA","2","",""
"S000021","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/S000021.json","Leverett",,"Saltonstall",,"1892-09-01","M","R",,,,,"409540",,,"8185",,,"","",,,false,,,,"4",,,,"2013-04-12 20:11:41 -0400","ocd-division/country:us/state:ma",,,,"MA","2","",""
"S000138","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/S000138.json","Andrew","Frank","Schoeppel",,"1894-11-23","M","R",,,,,"409646",,,"8270",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:41 -0400","ocd-division/country:us/state:ks",,,,"KS","2","",""
"S000590","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/S000590.json","Margaret","Chase","Smith",,"1897-12-14","F","R",,,,,"410070",,,"8666",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:me",,,,"ME","2","",""
"S000639","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/S000639.json","Willis",,"Smith",,"1887-12-19","M","D",,,,,"410113",,,"8708",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:34 -0400","ocd-division/country:us/state:nc",,,,"NC","2","",""
"S000553","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/S000553.json","Howard","Alexander","Smith",,"1880-01-30","M","R",,,,,"410035",,,"8635",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:37 -0400","ocd-division/country:us/state:nj",,,,"NJ","1","",""
