"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","senate_class","state_rank","lis_id","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"B001126","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/B001126.json","Conrad",,"Burns",,"1935-01-25","M","R",,,,,"300015",,,"15702",,,"","",,,false,,,,"15","2006",675,7,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:mt",,,,"MT","1","","S211",1.04,96.98,3.02
"B001210","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/B001210.json","Robert","C.","Byrd",,"1917-11-20","M","D",,,,,"300016",,,"1366",,"/m/06bss","","",,,false,,,,"45","2006",675,21,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:wv",,,,"WV","1","","S017",3.11,91.07,8.93
"C000077","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000077.json","Ben","Nighthorse","Campbell",,"1933-04-13","M","R",,,,,"300017",,,"15406",,,"","",,,false,,,,"11","2004",675,64,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:co",,,,"CO","3","","S225",9.48,93.11,6.89
"C000127","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000127.json","Maria",,"Cantwell",,"1958-10-13","F","D",,"SenatorCantwell","senatorcantwell","SenatorCantwell","300018","26137","27122","39310","N00007836","/m/01x68t","","https://www.cantwell.senate.gov",,,false,,,,"3","2006",675,3,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:wa",,,,"WA","1","","S275",0.44,95.59,4.41
"C000174","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000174.json","Thomas","R.","Carper",,"1947-01-23","M","D",,"SenatorCarper","tomcarper","senatorcarper","300019","663","22421","15015","N00012508","/m/01xw7t","","https://www.carper.senate.gov/public","https://www.carper.senate.gov/public/?a=RSS.Feed",,false,,,,"3","2006",675,12,1,"2019-11-18 02:30:22 -0500","ocd-division/country:us/state:de",,,,"DE","1","","S277",1.78,87.64,12.36
"C001040","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C001040.json","Lincoln","D.","Chafee",,"1953-03-26","M","R",,,,,"300020",,,"49905",,,"","",,,false,,,,"5","2004",675,7,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ri",,,,"RI","3","","S272",1.04,78.88,21.12
"C000286","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000286.json","Saxby",,"Chambliss",,"1943-11-10","M","R",,"SaxbyChambliss","SaxbyChambliss","SenatorChambliss","300021","36571",,"29512",,"/m/01xcms","","http://www.chambliss.senate.gov",,,false,,,,"1","2008",675,20,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ga",,,,"GA","2","","S290",2.96,97.55,2.45
"C001041","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C001041.json","Hillary","Rodham","Clinton",,"1947-10-26","F","D",,,,,"300022",,,"40105",,,"","",,,false,,,,"3","2006",675,19,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ny",,,,"NY","1","","S278",2.81,95.94,4.06
"C000567","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000567.json","Thad",,"Cochran",,"1937-12-07","M","R",,"SenThadCochran",,"sencochran","300023","1200","53312","14009","N00003328","/m/01fmcd","","https://www.cochran.senate.gov",,,false,,,,"25","2008",675,4,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ms",,,,"MS","2","","S136",0.59,97.9,2.1
"C001057","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001057.json","Norm",,"Coleman",,"1949-08-17","M","R",,,,,"300024",,,"40302",,,"","",,,false,,,,"1","2008",675,5,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:mn",,,,"MN","2","","S291",0.74,94.14,5.86
"C001035","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001035.json","Susan",,"Collins",,"1952-12-07","F","R",,"SenatorCollins","susancollins","SenatorSusanCollins","300025","45738","379","49703","N00000491","/m/020y8m","","https://www.collins.senate.gov","https://www.collins.senate.gov/?q=rss.xml",,false,,,,"7","2008",675,0,0,"2019-11-18 02:30:22 -0500","ocd-division/country:us/state:me",,,,"ME","2","","S252",0,84.03,15.97
"C000705","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000705.json","Kent",,"Conrad",,"1948-03-12","M","D",,,,"SenatorConrad","300026","2517",,"15501",,"/m/021fx2","","",,,false,,,,"17","2006",675,5,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:nd",,,,"ND","1","","S201",0.74,89.3,10.7
"C001056","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001056.json","John",,"Cornyn",,"1952-02-02","M","R",,"JohnCornyn","sen.johncornyn","senjohncornyn","300027","93131","15375","40305","N00024852","/m/01xcqs","","https://www.cornyn.senate.gov",,,false,,,,"1","2006",675,9,0,"2019-11-18 02:30:20 -0500","ocd-division/country:us/state:tx",,,,"TX","2","","S287",1.33,96.98,3.02
"C001042","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C001042.json","Jon","Stevens","Corzine",,"1947-01-01","M","D",,,,,"300028",,,"40104",,,"","",,,false,,,,"3","2006",675,24,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:nj",,,,"NJ","1","","S279",3.56,95.29,4.71
"C000858","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000858.json","Larry","E.","Craig",,"1945-07-20","M","R",,,,,"300029",,,"14809",,,"","",,,false,,,,"13","2008",675,8,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:id",,,,"ID","2","","S215",1.19,96.83,3.17
"C000880","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000880.json","Michael","D.","Crapo",,"1951-05-20","M","R",,"MikeCrapo","mikecrapo","senatorcrapo","300030","26440","26830","29345","N00006267","/m/021pgp","","https://www.crapo.senate.gov",,,false,,,,"5","2004",675,9,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:id",,,,"ID","3","","S266",1.33,96.67,3.33
"D000064","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000064.json","Thomas","A.","Daschle",,"1947-12-09","M","D",,,,,"300031",,,"14617",,,"","",,,false,,,,"17","2004",675,7,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:sd",,,,"SD","3","","S185",1.04,95.4,4.6
"D000596","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/D000596.json","Mark",,"Dayton",,"1947-01-26","M","D",,,,,"300032",,,"40101",,,"","",,,false,,,,"3","2006",675,14,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:mn",,,,"MN","1","","S280",2.07,93.64,6.36
"D000294","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/D000294.json","Michael",,"DeWine",,"1947-01-05","M","R",,,,,"300033",,,"15019",,,"","",,,false,,,,"9","2006",675,1,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:oh",,,,"OH","1","","S240",0.15,91.48,8.52
"D000388","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000388.json","Christopher","J.","Dodd",,"1944-05-27","M","D",,"SenChrisDodd",,"SenChrisDodd","300034",,,"14213",,"/m/01xcly","","",,,false,,,,"23","2004",675,11,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ct",,,,"CT","3","","S150",1.63,95.37,4.63
"D000601","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000601.json","Elizabeth","H.","Dole",,"1936-07-29","F","R",,,,,"300035",,,"40303",,,"","",,,false,,,,"1","2008",675,6,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:nc",,,,"NC","2","","S292",0.89,96.23,3.77
"D000407","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000407.json","Pete","V.","Domenici",,"1932-05-07","M","R",,,,,"300036",,,"14103",,,"","",,,false,,,,"31","2008",675,60,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:nm",,,,"NM","2","","S027",8.89,96.73,3.27
"D000432","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000432.json","Byron","L.","Dorgan",,"1942-05-14","M","D",,,,"senatordorgan","300037","2318",,"14812",,"/m/021fyn","","",,,false,,,,"11","2004",675,5,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:nd",,,,"ND","3","","S222",0.74,92.82,7.18
"D000563","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000563.json","Richard","J.","Durbin",,"1944-11-21","M","D",,"SenatorDurbin","SenatorDurbin","SenatorDurbin","300038","6741","26847","15021","N00004981","/m/01xcd1","","https://www.durbin.senate.gov",,,false,,,,"7","2008",675,10,0,"2019-11-18 02:30:23 -0500","ocd-division/country:us/state:il",,,,"IL","2","","S253",1.48,96.62,3.38
"E000286","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/E000286.json","John","Reid","Edwards",,"1953-06-10","M","D",,,,,"300039",,,"49902",,,"","",,,false,,,,"5","2004",675,305,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:nc",,,,"NC","3","","S267",45.19,97.23,2.77
"E000194","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/E000194.json","John",,"Ensign",,"1958-03-25","M","R",,"SenEnsign",,"SenatorEnsign","300040","37076",,"29537",,"/m/0204wp","","",,,false,,,,"3","2006",675,14,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:nv",,,,"NV","1","","S281",2.07,91.01,8.99
"E000285","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/E000285.json","Michael","B.","Enzi",,"1944-02-01","M","R",,"SenatorEnzi","mikeenzi","senatorenzi","300041","45824","558","49706","N00006249","/m/021ph1","","https://www.enzi.senate.gov","https://www.enzi.senate.gov/public/?a=rss.feed",,false,,,,"7","2008",675,4,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:wy",,,,"WY","2","","S254",0.59,94.44,5.56
"F000061","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/F000061.json","Russ",,"Feingold",,"1953-03-02","M","D",,"russfeingold",,"SenRussFeingold","300042",,,"49309",,"/m/01nvvl","","",,,false,,,,"11","2004",675,0,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:wi",,,,"WI","3","","S230",0,92.26,7.74
"F000062","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000062.json","Dianne",,"Feinstein",,"1933-06-22","F","D",,"SenFeinstein","senatorfeinstein","SenatorFeinstein","300043","13061","53273","49300","N00007364","/m/01gqws","","https://www.feinstein.senate.gov","https://www.feinstein.senate.gov/public/?a=rss.feed",,false,,,,"11","2006",675,11,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ca",,,,"CA","1","","S221",1.63,93.06,6.94
"F000442","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/F000442.json","Peter","G.","Fitzgerald",,"1960-10-20","M","R",,,,,"300044",,,"49900",,,"","",,,false,,,,"5","2004",675,13,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:il",,,,"IL","3","","S268",1.93,93.76,6.24
"F000439","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000439.json","William","H.","Frist",,"1952-02-22","M","R",,,,,"300045",,,"49502",,,"","",,,false,,,,"9","2006",675,3,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:tn",,,,"TN","1","","S241",0.44,97.45,2.55
"G000352","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000352.json","Bob",,"Graham",,"1936-11-09","M","D",,,,,"300046",,,"15502",,,"","",,,false,,,,"17","2004",675,170,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:fl",,,,"FL","3","","S199",25.19,94.14,5.86
"G000359","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000359.json","Lindsey",,"Graham",,"1955-07-09","M","R",,"GrahamBlog","USSenatorLindseyGraham","USSenLindseyGraham","300047","36782","21992","29566","N00009975","/m/01_pdg","","https://www.lgraham.senate.gov/public","https://www.lgraham.senate.gov/public/?a=rss.feed",,false,,,,"1","2008",675,11,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:sc",,,,"SC","2","","S293",1.63,93.79,6.21
"G000386","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000386.json","Charles","E.","Grassley",,"1933-09-17","M","R",,"ChuckGrassley","grassley","senchuckgrassley","300048","1167","53293","14226","N00001758","/m/020ymy","","https://www.grassley.senate.gov","https://www.grassley.senate.gov/?q=rss.xml",,false,,,,"23","2004",675,0,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ia",,,,"IA","3","","S153",0,97.46,2.54
"G000445","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000445.json","Judd",,"Gregg",,"1947-02-14","M","R",,,,,"300049",,,"14826",,"/m/0206mj","","",,,false,,,,"11","2004",675,16,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:nh",,,,"NH","3","","S224",2.37,90.52,9.48
"H001028","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H001028.json","Chuck","T.","Hagel",,"1946-10-04","M","R",,,,,"300050",,,"49704",,,"","",,,false,,,,"7","2008",675,20,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ne",,,,"NE","2","","S255",2.96,95.39,4.61
"H000206","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000206.json","Tom",,"Harkin",,"1939-11-19","M","D",,"SenatorHarkin","tomharkin","SenatorTomHarkin","300051","2005",,"14230",,"/m/020ynq","","http://www.harkin.senate.gov",,,false,,,,"19","2008",675,33,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ia",,,,"IA","2","","S172",4.89,95.06,4.94
"H000338","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000338.json","Orrin","G.","Hatch",,"1934-03-22","M","R",,"SenOrrinHatch","senatororrinhatch","SenatorOrrinHatch","300052","189","53352","14503","N00009869","/m/016mj4","","https://www.hatch.senate.gov","https://www.hatch.senate.gov/public/index.cfm/rss/feed",,false,,,,"27","2006",675,7,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ut",,,,"UT","1","","S118",1.04,97.29,2.71
"H000725","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000725.json","Ernest","F.","Hollings",,"1922-01-01","M","D",,,,,"300053",,,"11204",,,"","",,,false,,,,"37","2004",675,50,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:sc",,,,"SC","3","","S047",7.41,89.2,10.8
"H001016","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H001016.json","Kay","Bailey","Hutchison",,"1943-07-22","F","R",,"kaybaileyhutch",,"SenatorHutchison","300054","24713",,"49306",,"/m/02050j","","",,,false,,,,"11","2006",675,12,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:tx",,,,"TX","1","","S235",1.78,92.4,7.6
"I000024","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/I000024.json","James","M.","Inhofe",,"1934-11-17","M","R",,"InhofePress","jiminhofe","jiminhofepressoffice","300055","5619","27027","15424","N00005582","/m/021kpl","","https://www.inhofe.senate.gov",,,false,,,,"11","2008",675,23,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ok",,,,"OK","2","","S236",3.41,95.83,4.17
"I000025","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/I000025.json","Daniel","K.","Inouye",,"1924-09-07","M","D",,"daniel_inouye",,,"300056","2568",,"4812",,"/m/021sv1","","",,,false,,,,"35","2004",675,66,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:hi",,,,"HI","3","","S051",9.78,94.11,5.89
"J000072","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/J000072.json","James","M.","Jeffords",,"1934-05-11","M","I",,,,,"300057",,,"14240",,,"","",,,false,,,,"15","2006",675,25,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:vt",,,,"VT","1","","S204",3.7,89.12,10.88
"J000177","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000177.json","Tim",,"Johnson",,"1946-12-28","M","D",,"SenJohnsonSD","Senator-Tim-Johnson","senatorjohnson","300058","2545",,"15425",,"/m/01xwcp","","http://www.johnson.senate.gov",,,false,,,,"7","2008",675,40,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:sd",,,,"SD","2","","S257",5.93,95.15,4.85
"K000105","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000105.json","Edward","M.","Kennedy",,"1932-02-22","M","D",,,,,"300059",,,"10808",,,"","",,,false,,,,"41","2006",675,27,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ma",,,,"MA","1","","S055",4,94.94,5.06
"K000148","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/K000148.json","John",,"Kerry",,"1943-12-11","M","D",,,,"senatorkerry","300060","1485",,"15300",,"/m/0d3qd0","","",,,false,,,,"19","2008",675,488,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ma",,,,"MA","2","","S173",72.3,98.92,1.08
"K000305","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000305.json","Herb",,"Kohl",,"1935-02-07","M","D",,,,"SenatorKohl","300061","4030",,"15704",,"/m/04fy4q","","",,,false,,,,"15","2006",675,7,2,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:wi",,,,"WI","1","","S209",1.04,95.09,4.91
"K000352","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000352.json","Jon",,"Kyl",,"1942-04-25","M","R",,"senjonkyl",,"SenJonKyl","300062",,,"15428",,"/m/01y0mp","","",,,false,,,,"9","2006",675,7,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:az",,,,"AZ","1","","S243",1.04,93.21,6.79
"L000550","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000550.json","Mary","L.","Landrieu",,"1955-11-23","F","D",,"SenLandrieu","senatormarylandrieu","senatorlandrieu","300063","22357",,"49702",,"/m/019tyn","","http://www.landrieu.senate.gov",,,false,,,,"7","2008",675,14,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:la",,,,"LA","2","","S258",2.07,86.98,13.02
"L000123","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000123.json","Frank","R.","Lautenberg",,"1924-01-23","M","D",,"franklautenberg","franklautenberg",,"300064","2515",,"14914",,"/m/01wsvs","","http://www.lautenberg.senate.gov/",,,false,,,,"19","2008",675,19,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:nj",,,,"NJ","2","","S166",2.81,94.24,5.76
"L000174","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000174.json","Patrick","J.","Leahy",,"1940-03-31","M","D",,"SenatorLeahy","SenatorPatrickLeahy","SenatorPatrickLeahy","300065","1552","53353","14307","N00009918","/m/0202kf","","https://www.leahy.senate.gov",,,false,,,,"29","2004",675,13,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:vt",,,,"VT","3","","S057",1.93,95.05,4.95
"L000261","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000261.json","Carl",,"Levin",,"1934-06-28","M","D",,"SenCarlLevin","carllevin","SenCarlLevin","300066","2592",,"14709",,"/m/01xh6j","","http://www.levin.senate.gov",,,false,,,,"25","2008",675,0,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:mi",,,,"MI","2","","S131",0,96.51,3.49
"L000304","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000304.json","Joseph","I.","Lieberman",,"1942-02-24","M","D",,"JoeLieberman",,"SenatorJoeLieberman","300067","4363",,"15705",,"/m/0jw5r","","",,,false,,,,"15","2006",675,264,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ct",,,,"CT","1","","S210",39.11,93.58,6.42
"L000035","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000035.json","Blanche",,"Lincoln",,"1960-09-30","F","D",,,,"SenatorLincoln","300068","26202",,"29305",,"/m/01xb1j","","",,,false,,,,"5","2004",675,8,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ar",,,,"AR","3","","S269",1.19,88.02,11.98
"L000447","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000447.json","Trent",,"Lott",,"1941-10-09","M","R",,,,,"300069","1886",,"14031",,,"","",,,false,,,,"15","2006",675,20,1,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:ms",,,,"MS","1","","S203",2.96,95.38,4.62
"L000504","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000504.json","Richard","G.","Lugar",,"1932-04-04","M","R",,"senatorlugar",,"senatorlugar","300070","255",,"14506",,"/m/01d_bx","","",,,false,,,,"27","2006",675,15,0,"2019-10-07 08:34:21 -0400","ocd-division/country:us/state:in",,,,"IN","1","","S105",2.22,96.04,3.96
