"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","senate_class","state_rank","lis_id"
"F000401","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/F000401.json","James","William","Fulbright",,"1905-04-09","M","D",,,,,"404343",,,"3388",,,"","",,,false,,,,"25",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:ar",,,,"AR","3","",""
"G000267","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000267.json","Barry","Morris","Goldwater",,"1909-01-01","M","R",,,,,"404629",,,"3658",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:az",,,,"AZ","3","",""
"G000282","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/G000282.json","Charles","Ellsworth","Goodell",,"1926-03-16","M","R",,,,,"404643",,,"3670",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:ny",,,,"NY","1","",""
"G000320","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/G000320.json","Albert","Arnold","Gore",,"1907-12-26","M","D",,,,,"404678",,,"3704",,,"","",,,false,,,,"17",,,,"2013-04-12 20:11:42 -0400","ocd-division/country:us/state:tn",,,,"TN","1","",""
"G000388","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000388.json","Maurice","Robert","Gravel",,"1930-05-13",,"D",,,,,"404738",,,"12105",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:ak",,,,"AK","3","",""
"G000465","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000465.json","Robert","Paul","Griffin",,"1923-11-06","M","R",,,,,"404810",,,"3824",,,"","",,,false,,,,"4",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:mi",,,,"MI","2","",""
"G000531","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000531.json","Edward","John","Gurney",,"1914-01-12","M","R",,,,,"404876",,,"10593",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:fl",,,,"FL","3","",""
"H000170","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000170.json","Clifford","Peter","Hansen",,"1912-10-16",,"R",,,,,"405052",,,"11202",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:wy",,,,"WY","2","",""
"H000237","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000237.json","Fred","Roy","Harris",,"1930-11-13","M","D",,,,,"405115",,,"10805",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:ok",,,,"OK","2","",""
"H000291","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000291.json","Philip","Aloysius","Hart",,"1912-12-10","M","D",,,,,"405164",,,"4148",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:mi",,,,"MI","1","",""
"H000297","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000297.json","Rupert","Vance","Hartke",,"1919-05-31","M","D",,,,,"405170",,,"4154",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:in",,,,"IN","1","",""
"H000343","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000343.json","Mark","Odom","Hatfield",,"1922-07-12","M","R",,,,,"405212",,,"11203",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:or",,,,"OR","2","","S044"
"H000720","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000720.json","Spessard","Lindsey","Holland",,"1892-07-10",,"D",,,,,"405572",,,"4520",,,"","",,,false,,,,"23",,,,"2013-04-12 20:11:43 -0400","ocd-division/country:us/state:fl",,,,"FL","1","",""
"H000725","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000725.json","Ernest","F.","Hollings",,"1922-01-01","M","D",,,,,"300053",,,"11204",,,"","",,,false,,,,"3",,,,"2013-04-12 20:12:00 -0400","ocd-division/country:us/state:sc",,,,"SC","3","","S047"
"H000875","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000875.json","Roman","Lee","Hruska",,"1904-08-16",,"R",,,,,"405721",,,"4660",,,"","",,,false,,,,"15",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:ne",,,,"NE","1","",""
"H000922","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000922.json","Harold","Everett","Hughes",,"1922-02-10","M","D",,,,,"405767",,,"12106",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:ia",,,,"IA","3","",""
"I000025","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/I000025.json","Daniel","K.","Inouye",,"1924-09-07","M","D",,"daniel_inouye",,,"300056","2568",,"4812",,"/m/021sv1","","",,,false,,,,"7",,,,"2016-06-14 16:31:37 -0400","ocd-division/country:us/state:hi",,,,"HI","3","","S051"
"J000013","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/J000013.json","Henry","Martin","Jackson",,"1912-05-31","M","D",,,,,"405920",,,"4851",,,"","",,,false,,,,"17",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:wa",,,,"WA","1","",""
"J000064","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/J000064.json","Jacob","Koppel","Javits",,"1904-05-18","M","R",,,,,"405969",,,"4898",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:ny",,,,"NY","3","",""
"J000267","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000267.json","Benjamin","Everett","Jordan",,"1896-09-08","M","D",,,,,"406159",,,"5073",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:nc",,,,"NC","2","",""
"J000269","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000269.json","Leonard","Beck","Jordan",,"1899-05-15","M","R",,,,,"406161",,,"10807",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:id",,,,"ID","2","",""
"K000105","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000105.json","Edward","M.","Kennedy",,"1932-02-22","M","D",,,,,"300059",,,"10808",,,"","",,,false,,,,"7",,,,"2013-04-12 20:12:03 -0400","ocd-division/country:us/state:ma",,,,"MA","1","","S055"
"L000428","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000428.json","Russell","Billiu","Long",,"1918-11-03",,"D",,,,,"406918",,,"5767",,,"","",,,false,,,,"21",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:la",,,,"LA","3","",""
"M000053","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000053.json","Warren","Grant","Magnuson",,"1905-04-12","M","D",,,,,"407081",,,"5913",,,"","",,,false,,,,"25",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:wa",,,,"WA","3","",""
"M000113","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000113.json","Michael","Joseph","Mansfield",,"1903-03-16","M","D",,,,,"407137",,,"5967",,,"","",,,false,,,,"17",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:mt",,,,"MT","1","",""
"M000241","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000241.json","Charles","McCurdy","Mathias",,"1922-07-24","M","R",,,,,"407259",,,"10535",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:md",,,,"MD","3","",""
"M000311","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000311.json","Eugene","Joseph","McCarthy",,"1916-03-29","M","I",,,,,"407324",,,"6134",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:43 -0400","ocd-division/country:us/state:mn",,,,"MN","1","",""
"M000332","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000332.json","John","Little","McClellan",,"1896-02-25","M","D",,,,,"407342",,,"6151",,,"","",,,false,,,,"27",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:ar",,,,"AR","2","",""
"M000445","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000445.json","Gale","William","McGee",,"1915-03-17",,"D",,,,,"407444",,,"6249",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:wy",,,,"WY","1","",""
"M000452","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000452.json","George","Stanley","McGovern",,"1922-07-19","M","D",,,,,"407451",,,"6256",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:sd",,,,"SD","3","",""
"M000486","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000486.json","Thomas","James","McIntyre",,"1915-02-20","M","D",,,,,"407481",,,"10810",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:nh",,,,"NH","2","",""
"M000671","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000671.json","Lee","Warren","Metcalf",,"1911-01-28",,"D",,,,,"407656",,,"6442",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:mt",,,,"MT","2","",""
"M000730","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000730.json","Jack","Richard","Miller",,"1916-06-06","M","R",,,,,"407709",,,"10812",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:ia",,,,"IA","2","",""
"M000851","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000851.json","Walter","Frederick","Mondale",,"1928-01-05","M","I",,,,,"407824",,,"10813",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:mn",,,,"MN","2","",""
"M000876","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000876.json","Joseph","Manuel","Montoya",,"1915-09-24","M","D",,,,,"407848",,,"6611",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:nm",,,,"NM","1","",""
"M001033","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M001033.json","Frank","Edward","Moss",,"1911-09-23","M","D",,,,,"408000",,,"6754",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:ut",,,,"UT","1","",""
"M001078","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M001078.json","Karl","Earl","Mundt",,"1900-06-03",,"R",,,,,"408043",,,"6796",,,"","",,,false,,,,"21",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:sd",,,,"SD","2","",""
"M001092","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M001092.json","George","Lloyd","Murphy",,"1902-07-04","M","R",,,,,"408056",,,"10814",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:43 -0400","ocd-division/country:us/state:ca",,,,"CA","1","",""
"M001121","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M001121.json","Edmund","Sixtus","Muskie",,"1914-03-28","M","D",,,,,"408083",,,"6831",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:me",,,,"ME","1","",""
"N000033","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/N000033.json","Gaylord","Anton","Nelson",,"1916-06-04",,"D",,,,,"408123",,,"10816",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:wi",,,,"WI","3","",""
"P000009","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/P000009.json","Robert","William","Packwood",,"1932-09-11","M","R",,,,,"408420",,,"12107",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:or",,,,"OR","3","","S075"
"P000100","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/P000100.json","John","Orlando","Pastore",,"1907-03-17","M","D",,,,,"408508",,,"7229",,,"","",,,false,,,,"19",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:ri",,,,"RI","1","",""
"P000166","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/P000166.json","James","Blackwood","Pearson",,"1920-05-07","M","R",,,,,"408571",,,"10817",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:ks",,,,"KS","2","",""
"P000193","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/P000193.json","Claiborne","de Borda","Pell",,"1918-11-22","M","D",,,,,"408597",,,"10818",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ri",,,,"RI","2","","S078"
"P000222","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/P000222.json","Charles","Harting","Percy",,"1919-09-27","M","R",,,,,"408625",,,"11205",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:50 -0400","ocd-division/country:us/state:il",,,,"IL","2","",""
"P000552","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/P000552.json","Winston","Lewis","Prouty",,"1906-09-01","M","R",,,,,"408936",,,"7637",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:43 -0400","ocd-division/country:us/state:vt",,,,"VT","1","",""
"P000553","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/P000553.json","William",,"Proxmire",,"1915-11-11","M","D",,,,,"408937",,,"7638",,,"","",,,false,,,,"12",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:wi",,,,"WI","1","",""
"R000046","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/R000046.json","Jennings",,"Randolph",,"1902-03-08","M","D",,,,,"409027",,,"7722",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:51 -0400","ocd-division/country:us/state:wv",,,,"WV","2","",""
"R000191","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/R000191.json","Abraham","Alexander","Ribicoff",,"1910-04-09","M","D",,,,,"409167",,,"7847",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:ct",,,,"CT","3","",""
"R000460","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/R000460.json","William","V.","Roth","Jr.","1921-07-22","M","R",,,,,"400565",,,"11044",,,"","",,,false,,,,"1",,,,"2017-11-29 06:35:54 -0500","ocd-division/country:us/state:de",,,,"DE","1","","S083"
"R000536","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/R000536.json","Richard","Brevard","Russell",,"1897-11-02","M","D",,,,,"409493",,,"8138",,,"","",,,false,,,,"37",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:ga",,,,"GA","2","",""
"S000096","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/S000096.json","William","Bart","Saxbe",,"1916-06-24","M","R",,,,,"409607",,,"12108",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:45 -0400","ocd-division/country:us/state:oh",,,,"OH","3","",""
"S000159","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/S000159.json","Richard","Schultz","Schweiker",,"1926-06-01","M","R",,,,,"409666",,,"10557",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:pa",,,,"PA","3","",""
"S000174","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/S000174.json","Hugh","Doggett","Scott",,"1900-11-11","M","R",,,,,"409680",,,"8301",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:pa",,,,"PA","1","",""
"S000590","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/S000590.json","Margaret","Chase","Smith",,"1897-12-14","F","R",,,,,"410070",,,"8666",,,"","",,,false,,,,"21",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:me",,,,"ME","2","",""
"S000602","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/S000602.json","Ralph","Tyler","Smith",,"1915-10-06","M","R",,,,,"410080",,,"12110",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:45 -0400","ocd-division/country:us/state:il",,,,"IL","3","",""
"S000701","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/S000701.json","John","Jackson","Sparkman",,"","M","D",,,,,"410172",,,"8764",,,"","",,,false,,,,"23",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:al",,,,"AL","2","",""
"S000739","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/S000739.json","William","Belser","Spong",,"1920-09-29","M","D",,,,,"410208",,,"11206",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:va",,,,"VA","2","",""
"S000852","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/S000852.json","John","Cornelius","Stennis",,"1901-08-03","M","D",,,,,"410315",,,"8883",,,"","",,,false,,,,"22",,,,"2013-04-12 20:11:53 -0400","ocd-division/country:us/state:ms",,,,"MS","1","",""
