"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","senate_class","state_rank","lis_id"
"B000436","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/B000436.json","Alan","Harvey","Bible",,"1909-11-20",,"D",,,,,"401422",,,"688",,,"","",,,false,,,,"19",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:nv",,,,"NV","3","",""
"B000444","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/B000444.json","Joseph","R.","Biden","Jr.","1942-11-20","M","D",,,,,"300008","34",,"14101",,,"","",,,false,,,,"1",,,,"2017-11-29 06:35:51 -0500","ocd-division/country:us/state:de",,,,"DE","2","","S010"
"B000851","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/B000851.json","William","Emerson","Brock",,"1930-11-23","M","R",,,,,"401808",,,"10571",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:45 -0400","ocd-division/country:us/state:tn",,,,"TN","1","",""
"B000871","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/B000871.json","Edward","William","Brooke",,"1919-10-26","M","R",,,,,"401828",,,"11201",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:ma",,,,"MA","2","",""
"B001026","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/B001026.json","James","Lane","Buckley",,"1923-03-09","M","I",,,,,"401976",,,"13100",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:45 -0400","ocd-division/country:us/state:ny",,,,"NY","1","",""
"B001077","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/B001077.json","Quentin","Northrup","Burdick",,"1908-06-19",,"D",,,,,"402023",,,"1252",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:nd",,,,"ND","1","","S015"
"B001210","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/B001210.json","Robert","C.","Byrd",,"1917-11-20","M","D",,,,,"300016",,,"1366",,"/m/06bss","","",,,false,,,,"15",,,,"2016-06-14 16:26:04 -0400","ocd-division/country:us/state:wv",,,,"WV","1","","S017"
"B001209","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/B001209.json","Harry","Flood","Byrd",,"1914-12-20","M","I",,,,,"402149",,,"10802",,,"","",,,false,,,,"8",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:va",,,,"VA","1","",""
"C000120","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000120.json","Howard","Walter","Cannon",,"1912-01-26","M","D",,,,,"402271",,,"1482",,,"","",,,false,,,,"15",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:nv",,,,"NV","1","",""
"C000220","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000220.json","Clifford","Philip","Case",,"1904-04-16",,"R",,,,,"402366",,,"1569",,,"","",,,false,,,,"19",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:nj",,,,"NJ","2","",""
"C000356","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000356.json","Lawton","Mainor","Chiles",,"1930-04-03",,"D",,,,,"402495",,,"13101",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:fl",,,,"FL","1","",""
"C000388","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000388.json","Frank","Forrester","Church",,"1924-07-25","M","D",,,,,"402527",,,"1721",,,"","",,,false,,,,"17",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:id",,,,"ID","3","",""
"C000448","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000448.json","Richard","Clarence","Clark",,"1928-09-14","M","D",,,,,"402586",,,"14102",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:ia",,,,"IA","2","",""
"C000721","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000721.json","Marlow","Webster","Cook",,"1926-07-27",,"R",,,,,"402844",,,"12102",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:ky",,,,"KY","3","",""
"C000802","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000802.json","Norris","H.","Cotton",,"",,"R",,,,,"402921",,,"2087",,,"","",,,false,,,,"19",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:nh",,,,"NH","3","",""
"C000877","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000877.json","Alan",,"Cranston",,"1914-06-19",,"D",,,,,"402990",,,"12103",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ca",,,,"CA","3","","S023"
"C001006","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001006.json","Carl","Thomas","Curtis",,"1905-03-15","M","R",,,,,"403113",,,"2267",,,"","",,,false,,,,"19",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:ne",,,,"NE","2","",""
"D000401","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000401.json","Robert","Joseph","Dole",,"1923-07-22","M","R",,,,,"403515",,,"10513",,,"","",,,false,,,,"6",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ks",,,,"KS","3","","S026"
"D000407","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000407.json","Pete","V.","Domenici",,"1932-05-07","M","R",,,,,"300036",,,"14103",,,"","",,,false,,,,"1",,,,"2013-04-12 20:12:01 -0400","ocd-division/country:us/state:nm",,,,"NM","2","","S027"
"D000409","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000409.json","Peter","Hoyt","Dominick",,"1915-07-07","M","R",,,,,"403522",,,"10514",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:co",,,,"CO","3","",""
"E000004","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/E000004.json","Thomas","Francis","Eagleton",,"1929-09-04","M","D",,,,,"403700",,,"12104",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:51 -0400","ocd-division/country:us/state:mo",,,,"MO","3","",""
"E000018","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/E000018.json","James","Oliver","Eastland",,"1904-11-28","M","D",,,,,"403714",,,"2822",,,"","",,,false,,,,"31",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:ms",,,,"MS","2","",""
"E000210","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/E000210.json","Joseph","Wilson","Ervin",,"1901-03-03","M","D",,,,,"403897",,,"2987",,,"","",,,false,,,,"19",,,,"2013-04-12 20:11:31 -0400","ocd-division/country:us/state:nc",,,,"NC","3","",""
"F000013","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000013.json","Paul","Jones","Fannin",,"1907-01-29","M","R",,,,,"403975",,,"10804",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:45 -0400","ocd-division/country:us/state:az",,,,"AZ","1","",""
"F000245","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000245.json","Hiram","Leong","Fong",,"1906-10-15",,"R",,,,,"404199",,,"3255",,,"","",,,false,,,,"14",,,,"2013-04-12 20:11:45 -0400","ocd-division/country:us/state:hi",,,,"HI","1","",""
"F000268","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/F000268.json","Wendell","H.","Ford",,"1924-09-08","M","D",,,,,"404219",,,"14302",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:ky",,,,"KY","3","","S033"
"F000401","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/F000401.json","James","William","Fulbright",,"1905-04-09","M","D",,,,,"404343",,,"3388",,,"","",,,false,,,,"29",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:ar",,,,"AR","3","",""
"G000072","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000072.json","Edwin","Jacob","Garn",,"1932-10-12","M","R",,,,,"404444",,,"14303",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:ut",,,,"UT","3","","S034"
"G000236","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000236.json","John","H.","Glenn","Jr.","1921-07-18","M","D",,,,,"404598",,,"14304",,,"","",,,false,,,,"1",,,,"2017-11-29 06:35:53 -0500","ocd-division/country:us/state:oh",,,,"OH","3","","S035"
"G000267","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000267.json","Barry","Morris","Goldwater",,"1909-01-01","M","R",,,,,"404629",,,"3658",,,"","",,,false,,,,"17",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:az",,,,"AZ","3","",""
"G000388","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000388.json","Maurice","Robert","Gravel",,"1930-05-13",,"D",,,,,"404738",,,"12105",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:ak",,,,"AK","3","",""
"G000465","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000465.json","Robert","Paul","Griffin",,"1923-11-06","M","R",,,,,"404810",,,"3824",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:mi",,,,"MI","2","",""
"G000531","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000531.json","Edward","John","Gurney",,"1914-01-12","M","R",,,,,"404876",,,"10593",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:fl",,,,"FL","3","",""
"H000170","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000170.json","Clifford","Peter","Hansen",,"1912-10-16",,"R",,,,,"405052",,,"11202",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:wy",,,,"WY","2","",""
"H000291","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000291.json","Philip","Aloysius","Hart",,"1912-12-10","M","D",,,,,"405164",,,"4148",,,"","",,,false,,,,"15",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:mi",,,,"MI","1","",""
"H000297","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000297.json","Rupert","Vance","Hartke",,"1919-05-31","M","D",,,,,"405170",,,"4154",,,"","",,,false,,,,"15",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:in",,,,"IN","1","",""
"H000317","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000317.json","Floyd","Kirk","Haskell",,"1916-02-07","M","D",,,,,"405190",,,"14104",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:co",,,,"CO","2","",""
"H000343","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000343.json","Mark","Odom","Hatfield",,"1922-07-12","M","R",,,,,"405212",,,"11203",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:or",,,,"OR","2","","S044"
"H000346","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000346.json","William","Dodd","Hathaway",,"1924-02-21","M","D",,,,,"405215",,,"10736",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:me",,,,"ME","2","",""
"H000463","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000463.json","Jesse",,"Helms",,"1921-10-18","M","R",,,,,"300154",,,"14105",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:nc",,,,"NC","2","","S046"
"H000725","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000725.json","Ernest","F.","Hollings",,"1922-01-01","M","D",,,,,"300053",,,"11204",,,"","",,,false,,,,"7",,,,"2013-04-12 20:12:00 -0400","ocd-division/country:us/state:sc",,,,"SC","3","","S047"
"H000875","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000875.json","Roman","Lee","Hruska",,"1904-08-16",,"R",,,,,"405721",,,"4660",,,"","",,,false,,,,"19",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:ne",,,,"NE","1","",""
"H000905","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000905.json","Walter","Darlington","Huddleston",,"1926-04-15","M","D",,,,,"405751",,,"14106",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:50 -0400","ocd-division/country:us/state:ky",,,,"KY","2","",""
"H000922","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000922.json","Harold","Everett","Hughes",,"1922-02-10","M","D",,,,,"405767",,,"12106",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:44 -0400","ocd-division/country:us/state:ia",,,,"IA","3","",""
"H000953","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000953.json","Hubert","Horatio","Humphrey",,"1911-05-27","M","I",,,,,"405797",,,"4728",,,"","",,,false,,,,"18",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:mn",,,,"MN","1","",""
"I000025","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/I000025.json","Daniel","K.","Inouye",,"1924-09-07","M","D",,"daniel_inouye",,,"300056","2568",,"4812",,"/m/021sv1","","",,,false,,,,"11",,,,"2016-06-14 16:31:37 -0400","ocd-division/country:us/state:hi",,,,"HI","3","","S051"
"J000013","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/J000013.json","Henry","Martin","Jackson",,"1912-05-31","M","D",,,,,"405920",,,"4851",,,"","",,,false,,,,"21",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:wa",,,,"WA","1","",""
"J000064","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/J000064.json","Jacob","Koppel","Javits",,"1904-05-18","M","R",,,,,"405969",,,"4898",,,"","",,,false,,,,"17",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:ny",,,,"NY","3","",""
"J000189","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000189.json","John","Bennett","Johnston",,"1932-06-10","M","D",,,,,"406084",,,"14107",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:la",,,,"LA","2","","S054"
"K000105","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000105.json","Edward","M.","Kennedy",,"1932-02-22","M","D",,,,,"300059",,,"10808",,,"","",,,false,,,,"11",,,,"2013-04-12 20:12:03 -0400","ocd-division/country:us/state:ma",,,,"MA","1","","S055"
"L000148","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000148.json","Paul","Dominque","Laxalt",,"1922-08-02","M","R",,,,,"406653",,,"14077",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:nv",,,,"NV","3","",""
"L000428","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000428.json","Russell","Billiu","Long",,"1918-11-03",,"D",,,,,"406918",,,"5767",,,"","",,,false,,,,"25",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:la",,,,"LA","3","",""
"M000053","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000053.json","Warren","Grant","Magnuson",,"1905-04-12","M","D",,,,,"407081",,,"5913",,,"","",,,false,,,,"29",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:wa",,,,"WA","3","",""
"M000113","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000113.json","Michael","Joseph","Mansfield",,"1903-03-16","M","D",,,,,"407137",,,"5967",,,"","",,,false,,,,"21",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:mt",,,,"MT","1","",""
"M000241","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000241.json","Charles","McCurdy","Mathias",,"1922-07-24","M","R",,,,,"407259",,,"10535",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:md",,,,"MD","3","",""
"M000332","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000332.json","John","Little","McClellan",,"1896-02-25","M","D",,,,,"407342",,,"6151",,,"","",,,false,,,,"31",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:ar",,,,"AR","2","",""
"M000346","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000346.json","James","Albertus","McClure",,"1924-12-27","M","R",,,,,"407355",,,"11029",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:53 -0400","ocd-division/country:us/state:id",,,,"ID","2","","S063"
"M000445","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000445.json","Gale","William","McGee",,"1915-03-17",,"D",,,,,"407444",,,"6249",,,"","",,,false,,,,"15",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:wy",,,,"WY","1","",""
"M000452","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000452.json","George","Stanley","McGovern",,"1922-07-19","M","D",,,,,"407451",,,"6256",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:sd",,,,"SD","3","",""
"M000486","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000486.json","Thomas","James","McIntyre",,"1915-02-20","M","D",,,,,"407481",,,"10810",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:nh",,,,"NH","2","",""
"M000671","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000671.json","Lee","Warren","Metcalf",,"1911-01-28",,"D",,,,,"407656",,,"6442",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:mt",,,,"MT","2","",""
"M000678","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000678.json","Howard","Morton","Metzenbaum",,"1917-06-04","M","D",,,,,"407663",,,"14073",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:oh",,,,"OH","3","","S114"
"M000851","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000851.json","Walter","Frederick","Mondale",,"1928-01-05","M","I",,,,,"407824",,,"10813",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:mn",,,,"MN","2","",""
"M000876","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000876.json","Joseph","Manuel","Montoya",,"1915-09-24","M","D",,,,,"407848",,,"6611",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:nm",,,,"NM","1","",""
"M001033","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M001033.json","Frank","Edward","Moss",,"1911-09-23","M","D",,,,,"408000",,,"6754",,,"","",,,false,,,,"15",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:ut",,,,"UT","1","",""
"M001121","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M001121.json","Edmund","Sixtus","Muskie",,"1914-03-28","M","D",,,,,"408083",,,"6831",,,"","",,,false,,,,"15",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:me",,,,"ME","1","",""
"N000033","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/N000033.json","Gaylord","Anton","Nelson",,"1916-06-04",,"D",,,,,"408123",,,"10816",,,"","",,,false,,,,"10",,,,"2013-04-12 20:11:48 -0400","ocd-division/country:us/state:wi",,,,"WI","3","",""
"N000171","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/N000171.json","Samuel","Augustus","Nunn",,"1938-09-08","M","D",,,,,"408252",,,"14108",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ga",,,,"GA","2","","S074"
"P000009","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/P000009.json","Robert","William","Packwood",,"1932-09-11","M","R",,,,,"408420",,,"12107",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:or",,,,"OR","3","","S075"
"P000100","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/P000100.json","John","Orlando","Pastore",,"1907-03-17","M","D",,,,,"408508",,,"7229",,,"","",,,false,,,,"23",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:ri",,,,"RI","1","",""
"P000166","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/P000166.json","James","Blackwood","Pearson",,"1920-05-07","M","R",,,,,"408571",,,"10817",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:ks",,,,"KS","2","",""
"P000193","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/P000193.json","Claiborne","de Borda","Pell",,"1918-11-22","M","D",,,,,"408597",,,"10818",,,"","",,,false,,,,"13",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:ri",,,,"RI","2","","S078"
"P000222","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/P000222.json","Charles","Harting","Percy",,"1919-09-27","M","R",,,,,"408625",,,"11205",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:50 -0400","ocd-division/country:us/state:il",,,,"IL","2","",""
"P000553","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/P000553.json","William",,"Proxmire",,"1915-11-11","M","D",,,,,"408937",,,"7638",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:52 -0400","ocd-division/country:us/state:wi",,,,"WI","1","",""
"R000046","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/R000046.json","Jennings",,"Randolph",,"1902-03-08","M","D",,,,,"409027",,,"7722",,,"","",,,false,,,,"15",,,,"2013-04-12 20:11:51 -0400","ocd-division/country:us/state:wv",,,,"WV","2","",""
"R000191","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/R000191.json","Abraham","Alexander","Ribicoff",,"1910-04-09","M","D",,,,,"409167",,,"7847",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:ct",,,,"CT","3","",""
"R000460","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/R000460.json","William","V.","Roth","Jr.","1921-07-22","M","R",,,,,"400565",,,"11044",,,"","",,,false,,,,"3",,,,"2017-11-29 06:35:54 -0500","ocd-division/country:us/state:de",,,,"DE","1","","S083"
"S000096","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/S000096.json","William","Bart","Saxbe",,"1916-06-24","M","R",,,,,"409607",,,"12108",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:45 -0400","ocd-division/country:us/state:oh",,,,"OH","3","",""
"S000159","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/S000159.json","Richard","Schultz","Schweiker",,"1926-06-01","M","R",,,,,"409666",,,"10557",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:pa",,,,"PA","3","",""
"S000174","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/S000174.json","Hugh","Doggett","Scott",,"1900-11-11","M","R",,,,,"409680",,,"8301",,,"","",,,false,,,,"15",,,,"2013-04-12 20:11:46 -0400","ocd-division/country:us/state:pa",,,,"PA","1","",""
"S000189","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/S000189.json","William","Lloyd","Scott",,"1915-07-01","M","R",,,,,"409694",,,"11048",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:47 -0400","ocd-division/country:us/state:va",,,,"VA","2","",""
