"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","senate_class","state_rank","lis_id","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"C000286","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000286.json","Saxby",,"Chambliss",,"1943-11-10","M","R",,"SaxbyChambliss","SaxbyChambliss","SenatorChambliss","300021","36571",,"29512",,"/m/01xcms","","http://www.chambliss.senate.gov",,,false,,0.423,,"9","2014",486,16,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ga",,,,"GA","2","","S290",3.29,92.41,7.59
"C000542","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000542.json","Daniel",,"Coats",,"1943-05-16","M","R",,"SenDanCoats","180671148633644","SenatorCoats","402675","6080",,"14806",,"/m/0jl26","","http://www.coats.senate.gov",,,false,,0.375,,"1","2016",486,4,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:in",,,,"IN","3","","S212",0.82,91.33,8.67
"C000560","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000560.json","Tom",,"Coburn",,"1948-03-14","M","R",,"TomCoburn",,"SenatorCoburn","400576","36751",,"29555",,"/m/03wnjr","","http://www.coburn.senate.gov",,,false,,0.782,,"7","2016",486,32,1,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ok",,,,"OK","3","","S301",6.58,85.68,14.32
"C000567","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000567.json","Thad",,"Cochran",,"1937-12-07","M","R",,"SenThadCochran",,"sencochran","300023","1200","53312","14009","N00003328","/m/01fmcd","","https://www.cochran.senate.gov",,,false,,0.287,,"33","2014",486,4,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ms",,,,"MS","2","","S136",0.82,83.09,16.91
"C001035","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001035.json","Susan",,"Collins",,"1952-12-07","F","R",,"SenatorCollins","susancollins","SenatorSusanCollins","300025","45738","379","49703","N00000491","/m/020y8m","","https://www.collins.senate.gov","https://www.collins.senate.gov/?q=rss.xml",,false,,0.109,,"15","2014",486,0,0,"2019-11-18 02:30:22 -0500","ocd-division/country:us/state:me",,,,"ME","2","","S252",0,66.46,33.54
"C000705","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000705.json","Kent",,"Conrad",,"1948-03-12","M","D",,,,"SenatorConrad","300026","2517",,"15501",,"/m/021fx2","","",,,false,,,,"25","2012",486,12,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:nd",,,,"ND","1","","S201",2.47,94.69,5.31
"C001088","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001088.json","Christopher","A.","Coons",,"1963-09-09","M","D",,"ChrisCoons","senatorchriscoons","senatorchriscoons","412390","9269028","122834","40916","N00031820","/m/082d3d","","https://www.coons.senate.gov",,,false,,-0.247,,"3","2014",486,1,0,"2019-11-18 02:30:22 -0500","ocd-division/country:us/state:de",,,,"DE","2","","S337",0.21,96.68,3.32
"C001071","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C001071.json","Bob",,"Corker",,"1952-08-24","M","R",,"SenBobCorker","bobcorker","senatorcorker","412248","1021114","65905","40705","N00027441","/m/0d9fz3","","https://www.corker.senate.gov",,,false,,0.395,,"5","2012",486,9,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:tn",,,,"TN","1","","S310",1.85,89.96,10.04
"C001056","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001056.json","John",,"Cornyn",,"1952-02-02","M","R",,"JohnCornyn","sen.johncornyn","senjohncornyn","300027","93131","15375","40305","N00024852","/m/01xcqs","","https://www.cornyn.senate.gov",,,false,,0.496,,"9","2014",486,6,0,"2019-11-18 02:30:20 -0500","ocd-division/country:us/state:tx",,,,"TX","2","","S287",1.23,92.8,7.2
"C000880","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000880.json","Michael","D.","Crapo",,"1951-05-20","M","R",,"MikeCrapo","mikecrapo","senatorcrapo","300030","26440","26830","29345","N00006267","/m/021pgp","","https://www.crapo.senate.gov",,,false,,0.508,,"13","2016",486,8,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:id",,,,"ID","3","","S266",1.65,88.51,11.49
"D000595","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000595.json","Jim",,"DeMint",,"1951-09-02","M","R",,"JimDeMint",,"SenJimDeMint","400105","57895",,"29936",,"/m/02v30g","","",,,false,,0.7,,"7","2016",486,55,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:sc",,,,"SC","3","","S302",11.32,75.89,24.11
"D000563","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000563.json","Richard","J.","Durbin",,"1944-11-21","M","D",,"SenatorDurbin","SenatorDurbin","SenatorDurbin","300038","6741","26847","15021","N00004981","/m/01xcd1","","https://www.durbin.senate.gov",,,false,,-0.362,,"15","2014",486,5,0,"2019-11-18 02:30:23 -0500","ocd-division/country:us/state:il",,,,"IL","2","","S253",1.03,95.82,4.18
"E000194","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/E000194.json","John",,"Ensign",,"1958-03-25","M","R",,"SenEnsign",,"SenatorEnsign","300040","37076",,"29537",,"/m/0204wp","","",,,false,,0.508,,"11","2012",63,6,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:nv",,,,"NV","1","","S281",9.52,85.96,14.04
"E000285","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/E000285.json","Michael","B.","Enzi",,"1944-02-01","M","R",,"SenatorEnzi","mikeenzi","senatorenzi","300041","45824","558","49706","N00006249","/m/021ph1","","https://www.enzi.senate.gov","https://www.enzi.senate.gov/public/?a=rss.feed",,false,,0.539,,"15","2014",486,12,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:wy",,,,"WY","2","","S254",2.47,92.69,7.31
"F000062","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000062.json","Dianne",,"Feinstein",,"1933-06-22","F","D",,"SenFeinstein","senatorfeinstein","SenatorFeinstein","300043","13061","53273","49300","N00007364","/m/01gqws","","https://www.feinstein.senate.gov","https://www.feinstein.senate.gov/public/?a=rss.feed",,false,,-0.267,,"19","2012",486,9,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ca",,,,"CA","1","","S221",1.85,95.99,4.01
"F000457","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/F000457.json","Al",,"Franken",,"1951-05-21","M","D",,"SenFranken","senatoralfranken","SenatorFranken","412378","23334","108924","40904","N00029016","/m/01lct6","","https://www.franken.senate.gov/","https://www.franken.senate.gov/rss/",,false,,-0.4,,"3","2014",486,2,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:mn",,,,"MN","2","","S332",0.41,96.26,3.74
"G000555","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/G000555.json","Kirsten","E.","Gillibrand",,"1966-12-09","F","D",,"GillibrandNY","SenKirstenGillibrand","KirstenEGillibrand","412223","1022862","65147","20735","N00027658","/m/0gnfc4","","https://www.gillibrand.senate.gov",,,false,,-0.398,,"3","2012",486,3,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ny",,,,"NY","1","","S331",0.62,96.67,3.33
"G000359","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000359.json","Lindsey",,"Graham",,"1955-07-09","M","R",,"GrahamBlog","USSenatorLindseyGraham","USSenLindseyGraham","300047","36782","21992","29566","N00009975","/m/01_pdg","","https://www.lgraham.senate.gov/public","https://www.lgraham.senate.gov/public/?a=rss.feed",,false,,0.408,,"9","2014",486,12,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:sc",,,,"SC","2","","S293",2.47,86.7,13.3
"G000386","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000386.json","Charles","E.","Grassley",,"1933-09-17","M","R",,"ChuckGrassley","grassley","senchuckgrassley","300048","1167","53293","14226","N00001758","/m/020ymy","","https://www.grassley.senate.gov","https://www.grassley.senate.gov/?q=rss.xml",,false,,0.342,,"31","2016",486,0,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ia",,,,"IA","3","","S153",0,87.84,12.16
"H001049","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H001049.json","Kay",,"Hagan",,"1953-05-26","F","D",,"SenatorHagan","SenatorHagan","SenatorHagan","412324","1028015",,"40907",,"/m/02b56f","","http://www.hagan.senate.gov",,,false,,-0.202,,"3","2014",486,9,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:nc",,,,"NC","2","","S320",1.85,92.19,7.81
"H000206","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000206.json","Tom",,"Harkin",,"1939-11-19","M","D",,"SenatorHarkin","tomharkin","SenatorTomHarkin","300051","2005",,"14230",,"/m/020ynq","","http://www.harkin.senate.gov",,,false,,-0.351,,"27","2014",486,17,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ia",,,,"IA","2","","S172",3.5,94.21,5.79
"H000338","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000338.json","Orrin","G.","Hatch",,"1934-03-22","M","R",,"SenOrrinHatch","senatororrinhatch","SenatorOrrinHatch","300052","189","53352","14503","N00009869","/m/016mj4","","https://www.hatch.senate.gov","https://www.hatch.senate.gov/public/index.cfm/rss/feed",,false,,0.382,,"35","2012",486,48,4,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ut",,,,"UT","1","","S118",9.88,89.07,10.93
"H001041","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H001041.json","Dean",,"Heller",,"1960-05-10","M","R",,"SenDeanHeller","SenDeanHeller","SenDeanHeller","412218","1012368","2291","20730","N00027522","/m/0g92xz","","https://www.heller.senate.gov/public",,,false,,,,"1",,420,30,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:nv",,,,"NV","1","","S352",7.14,75.92,24.08
"H001061","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H001061.json","John",,"Hoeven",,"1957-03-13","M","R",,"SenJohnHoeven","SenatorJohnHoeven","senatorjohnhoevennd","412494","85233","41788","41107","N00031688","/m/01qb45","","https://www.hoeven.senate.gov",,,false,,0.34,,"1","2016",486,10,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:nd",,,,"ND","3","","S344",2.06,83.51,16.49
"H001016","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H001016.json","Kay","Bailey","Hutchison",,"1943-07-22","F","R",,"kaybaileyhutch",,"SenatorHutchison","300054","24713",,"49306",,"/m/02050j","","",,,false,,0.356,,"19","2012",486,33,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:tx",,,,"TX","1","","S235",6.79,88.51,11.49
"I000024","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/I000024.json","James","M.","Inhofe",,"1934-11-17","M","R",,"InhofePress","jiminhofe","jiminhofepressoffice","300055","5619","27027","15424","N00005582","/m/021kpl","","https://www.inhofe.senate.gov",,,false,,0.552,,"19","2014",486,29,1,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ok",,,,"OK","2","","S236",5.97,88.17,11.83
"I000025","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/I000025.json","Daniel","K.","Inouye",,"1924-09-07","M","D",,"daniel_inouye",,,"300056","2568",,"4812",,"/m/021sv1","","",,,false,,-0.319,,"43","2016",463,36,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:hi",,,,"HI","3","","S051",7.78,96.23,3.77
"I000055","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/I000055.json","Johnny",,"Isakson",,"1944-12-28","M","R",,"SenatorIsakson",,"SenatorIsakson","400194","59135","1721","29909","N00002593","/m/02556q","","https://www.isakson.senate.gov","https://www.isakson.senate.gov/public/?a=RSS.Feed",,false,,0.403,,"7","2016",486,11,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ga",,,,"GA","3","","S305",2.26,92.27,7.73
"J000291","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000291.json","Mike",,"Johanns",,"1950-06-18","M","R",,"Mike_Johanns","MikeJohanns","SenatorMikeJohanns","412320","56552",,"40905",,"/m/02722_","","http://www.johanns.senate.gov",,,false,,0.391,,"3","2014",486,2,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ne",,,,"NE","2","","S321",0.41,88.42,11.58
"J000177","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000177.json","Tim",,"Johnson",,"1946-12-28","M","D",,"SenJohnsonSD","Senator-Tim-Johnson","senatorjohnson","300058","2545",,"15425",,"/m/01xwcp","","http://www.johnson.senate.gov",,,false,,-0.25,,"15","2014",486,5,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:sd",,,,"SD","2","","S257",1.03,96.65,3.35
"J000293","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/J000293.json","Ron",,"Johnson",,"1955-04-08","M","R",,"SenRonJohnson","senronjohnson","SenatorRonJohnson","412496","62835","126217","41111","N00032546","/m/0cmdpzc","","https://www.ronjohnson.senate.gov","https://www.ronjohnson.senate.gov/public/?a=rss.feed",,false,,0.6,,"1","2016",486,1,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:wi",,,,"WI","3","","S345",0.21,88.66,11.34
"K000148","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/K000148.json","John",,"Kerry",,"1943-12-11","M","D",,,,"senatorkerry","300060","1485",,"15300",,"/m/0d3qd0","","",,,false,,,,"27","2014",486,25,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ma",,,,"MA","2","","S173",5.14,96.94,3.06
"K000360","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/K000360.json","Mark","Steven","Kirk",,"1959-09-15","M","R",,"SenatorKirk","SenatorKirk","SenatorKirk","400222","85221",,"20115",,"/m/0256rr","","https://www.kirk.senate.gov",,,false,,0.274,,"3","2016",486,263,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:il",,,,"IL","3","","S339",54.12,87.84,12.16
"K000367","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000367.json","Amy",,"Klobuchar",,"1960-05-25","F","D",,"SenAmyKlobuchar",,"senatorklobuchar","412242","83701","65092","40700","N00027500","/m/05fbpt","","https://www.klobuchar.senate.gov",,,false,,-0.244,,"5","2012",486,2,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:mn",,,,"MN","1","","S311",0.41,94.18,5.82
"K000305","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000305.json","Herb",,"Kohl",,"1935-02-07","M","D",,,,"SenatorKohl","300061","4030",,"15704",,"/m/04fy4q","","",,,false,,-0.205,,"23","2012",486,17,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:wi",,,,"WI","1","","S209",3.5,94.64,5.36
"K000352","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000352.json","Jon",,"Kyl",,"1942-04-25","M","R",,"senjonkyl",,"SenJonKyl","300062",,,"15428",,"/m/01y0mp","","",,,false,,,,"17","2012",486,4,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:az",,,,"AZ","1","","S243",0.82,91.54,8.46
"L000550","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000550.json","Mary","L.","Landrieu",,"1955-11-23","F","D",,"SenLandrieu","senatormarylandrieu","senatorlandrieu","300063","22357",,"49702",,"/m/019tyn","","http://www.landrieu.senate.gov",,,false,,-0.203,,"15","2014",486,14,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:la",,,,"LA","2","","S258",2.88,92.11,7.89
"L000123","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000123.json","Frank","R.","Lautenberg",,"1924-01-23","M","D",,"franklautenberg","franklautenberg",,"300064","2515",,"14914",,"/m/01wsvs","","http://www.lautenberg.senate.gov/",,,false,,-0.382,,"27","2014",486,37,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:nj",,,,"NJ","2","","S166",7.61,96.19,3.81
"L000174","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000174.json","Patrick","J.","Leahy",,"1940-03-31","M","D",,"SenatorLeahy","SenatorPatrickLeahy","SenatorPatrickLeahy","300065","1552","53353","14307","N00009918","/m/0202kf","","https://www.leahy.senate.gov",,,false,,-0.371,,"37","2016",486,11,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:vt",,,,"VT","3","","S057",2.26,95.13,4.87
"L000577","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000577.json","Mike",,"Lee",,"1971-06-04","M","R",,"SenMikeLee","senatormikelee","senatormikelee","412495","9267977","66395","41110","N00031696","/m/09v5q9x","","https://www.lee.senate.gov/public","https://www.lee.senate.gov/public/?a=rss.feed",,false,,0.924,,"1","2016",486,13,1,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ut",,,,"UT","3","","S346",2.67,74.84,25.16
"L000261","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000261.json","Carl",,"Levin",,"1934-06-28","M","D",,"SenCarlLevin","carllevin","SenCarlLevin","300066","2592",,"14709",,"/m/01xh6j","","http://www.levin.senate.gov",,,false,,-0.395,,"33","2014",486,0,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:mi",,,,"MI","2","","S131",0,95.03,4.97
"L000304","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000304.json","Joseph","I.","Lieberman",,"1942-02-24","M","I",,"JoeLieberman",,"SenatorJoeLieberman","300067","4363",,"15705",,"/m/0jw5r","","",,,false,,,,"23","2012",486,19,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:ct",,,,"CT","1","","S210",3.91,90.73,9.27
"L000504","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000504.json","Richard","G.","Lugar",,"1932-04-04","M","R",,"senatorlugar",,"senatorlugar","300070","255",,"14506",,"/m/01d_bx","","",,,false,,0.304,,"35","2012",486,6,0,"2019-10-07 08:18:20 -0400","ocd-division/country:us/state:in",,,,"IN","1","","S105",1.23,85.56,14.44
