"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","senate_class","state_rank","lis_id","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"B000711","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/B000711.json","Barbara",,"Boxer",,"1940-11-11","F","D",,"SenatorBoxer","senatorboxer","SenatorBoxer","300011","2470",,"15011",,"/m/01c1n5","","https://www.boxer.senate.gov","https://www.boxer.senate.gov/rss/?p=release",,false,,,,"7","2004",672,36,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ca",,,,"CA","3","","S223",5.36,93.24,6.76
"B000780","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/B000780.json","John","B.","Breaux",,"1944-03-01","M","D",,,,,"300012",,,"13056",,,"","",,,false,,,,"13","2004",672,12,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:la",,,,"LA","3","","S179",1.79,82.73,17.27
"B000953","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/B000953.json","Sam",,"Brownback",,"1956-09-12","M","R",,"SenSamBrownback",,"SenatorSamBrownback","300013",,,"29523",,"/m/0202ny","","",,,false,,,,"5","2004",672,9,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ks",,,,"KS","3","","S249",1.34,94.55,5.45
"B000993","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/B000993.json","Richard","H.","Bryan",,"1937-07-16","M","D",,,,,"400557",,,"15701",,,"","",,,false,,,,"11","2000",672,3,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:nv",,,,"NV","1","","S206",0.45,93.27,6.73
"B001066","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/B001066.json","Jim",,"Bunning",,"1931-10-23","M","R",,,,"SenJimBunning","300014","1457",,"15405",,"/m/0lbm2","","",,,false,,,,"1","2004",672,21,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ky",,,,"KY","3","","S265",3.13,90.74,9.26
"B001126","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/B001126.json","Conrad",,"Burns",,"1935-01-25","M","R",,,,,"300015",,,"15702",,,"","",,,false,,,,"11","2000",672,20,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:mt",,,,"MT","1","","S211",2.98,92.6,7.4
"B001210","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/B001210.json","Robert","C.","Byrd",,"1917-11-20","M","D",,,,,"300016",,,"1366",,"/m/06bss","","",,,false,,,,"41","2000",672,2,1,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:wv",,,,"WV","1","","S017",0.3,80.3,19.7
"C000077","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000077.json","Ben","Nighthorse","Campbell",,"1933-04-13","M","R",,,,,"300017",,,"15406",,,"","",,,false,,,,"7","2004",672,10,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:co",,,,"CO","3","","S225",1.49,90.59,9.41
"C000269","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000269.json","John","H.","Chafee",,"1922-10-22","M","R",,,,,"402412",,,"14500",,,"","",,,false,,,,"23","2000",340,22,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ri",,,,"RI","1","","S116",6.47,77.92,22.08
"C001040","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C001040.json","Lincoln","D.","Chafee",,"1953-03-26","M","R",,,,,"300020",,,"49905",,,"","",,,false,,,,"1","2000",319,0,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ri",,,,"RI","1","","S272",0,68.77,31.23
"C001034","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001034.json","Max",,"Cleland",,"1942-08-24","M","D",,,,,"300152",,,"49701",,,"","",,,false,,,,"3","2002",672,2,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ga",,,,"GA","2","","S251",0.3,91.34,8.66
"C000567","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000567.json","Thad",,"Cochran",,"1937-12-07","M","R",,"SenThadCochran",,"sencochran","300023","1200","53312","14009","N00003328","/m/01fmcd","","https://www.cochran.senate.gov",,,false,,,,"21","2002",672,6,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ms",,,,"MS","2","","S136",0.89,96.08,3.92
"C001035","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001035.json","Susan",,"Collins",,"1952-12-07","F","R",,"SenatorCollins","susancollins","SenatorSusanCollins","300025","45738","379","49703","N00000491","/m/020y8m","","https://www.collins.senate.gov","https://www.collins.senate.gov/?q=rss.xml",,false,,,,"3","2002",672,0,0,"2019-11-18 02:30:22 -0500","ocd-division/country:us/state:me",,,,"ME","2","","S252",0,80.42,19.58
"C000705","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000705.json","Kent",,"Conrad",,"1948-03-12","M","D",,,,"SenatorConrad","300026","2517",,"15501",,"/m/021fx2","","",,,false,,,,"13","2000",672,6,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:nd",,,,"ND","1","","S201",0.89,89.94,10.06
"C000813","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000813.json","Paul",,"Coverdell",,"1939-01-20","M","R",,,,,"400558",,,"49301",,,"","",,,false,,,,"7","2004",589,19,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ga",,,,"GA","3","","S228",3.23,96.3,3.7
"C000858","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000858.json","Larry","E.","Craig",,"1945-07-20","M","R",,,,,"300029",,,"14809",,,"","",,,false,,,,"9","2002",672,2,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:id",,,,"ID","2","","S215",0.3,95.35,4.65
"C000880","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000880.json","Michael","D.","Crapo",,"1951-05-20","M","R",,"MikeCrapo","mikecrapo","senatorcrapo","300030","26440","26830","29345","N00006267","/m/021pgp","","https://www.crapo.senate.gov",,,false,,,,"1","2004",672,24,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:id",,,,"ID","3","","S266",3.57,96.59,3.41
"D000064","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000064.json","Thomas","A.","Daschle",,"1947-12-09","M","D",,,,,"300031",,,"14617",,,"","",,,false,,,,"13","2004",672,13,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:sd",,,,"SD","3","","S185",1.93,94.69,5.31
"D000294","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/D000294.json","Michael",,"DeWine",,"1947-01-05","M","R",,,,,"300033",,,"15019",,,"","",,,false,,,,"5","2000",672,1,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:oh",,,,"OH","1","","S240",0.15,87.57,12.43
"D000388","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000388.json","Christopher","J.","Dodd",,"1944-05-27","M","D",,"SenChrisDodd",,"SenChrisDodd","300034",,,"14213",,"/m/01xcly","","",,,false,,,,"19","2004",672,32,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ct",,,,"CT","3","","S150",4.76,92.97,7.03
"D000407","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000407.json","Pete","V.","Domenici",,"1932-05-07","M","R",,,,,"300036",,,"14103",,,"","",,,false,,,,"27","2002",672,25,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:nm",,,,"NM","2","","S027",3.72,95.81,4.19
"D000432","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000432.json","Byron","L.","Dorgan",,"1942-05-14","M","D",,,,"senatordorgan","300037","2318",,"14812",,"/m/021fyn","","",,,false,,,,"7","2004",672,8,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:nd",,,,"ND","3","","S222",1.19,89.46,10.54
"D000563","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000563.json","Richard","J.","Durbin",,"1944-11-21","M","D",,"SenatorDurbin","SenatorDurbin","SenatorDurbin","300038","6741","26847","15021","N00004981","/m/01xcd1","","https://www.durbin.senate.gov",,,false,,,,"3","2002",672,6,0,"2019-11-18 02:30:23 -0500","ocd-division/country:us/state:il",,,,"IL","2","","S253",0.89,95.65,4.35
"E000286","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/E000286.json","John","Reid","Edwards",,"1953-06-10","M","D",,,,,"300039",,,"49902",,,"","",,,false,,,,"1","2004",672,3,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:nc",,,,"NC","3","","S267",0.45,92.23,7.77
"E000285","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/E000285.json","Michael","B.","Enzi",,"1944-02-01","M","R",,"SenatorEnzi","mikeenzi","senatorenzi","300041","45824","558","49706","N00006249","/m/021ph1","","https://www.enzi.senate.gov","https://www.enzi.senate.gov/public/?a=rss.feed",,false,,,,"3","2002",672,5,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:wy",,,,"WY","2","","S254",0.74,92.02,7.98
"F000061","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/F000061.json","Russ",,"Feingold",,"1953-03-02","M","D",,"russfeingold",,"SenRussFeingold","300042",,,"49309",,"/m/01nvvl","","",,,false,,,,"7","2004",672,1,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:wi",,,,"WI","3","","S230",0.15,80.92,19.08
"F000062","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000062.json","Dianne",,"Feinstein",,"1933-06-22","F","D",,"SenFeinstein","senatorfeinstein","SenatorFeinstein","300043","13061","53273","49300","N00007364","/m/01gqws","","https://www.feinstein.senate.gov","https://www.feinstein.senate.gov/public/?a=rss.feed",,false,,,,"7","2000",672,48,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ca",,,,"CA","1","","S221",7.14,93.11,6.89
"F000442","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/F000442.json","Peter","G.","Fitzgerald",,"1960-10-20","M","R",,,,,"300044",,,"49900",,,"","",,,false,,,,"1","2002",672,1,28,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:il",,,,"IL","3","","S268",0.15,83.83,16.17
"F000439","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000439.json","William","H.","Frist",,"1952-02-22","M","R",,,,,"300045",,,"49502",,,"","",,,false,,,,"5","2000",672,11,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:tn",,,,"TN","1","","S241",1.64,96.35,3.65
"G000333","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/G000333.json","Slade",,"Gorton",,"1928-01-08","M","R",,,,,"400559",,,"14905",,,"","",,,false,,,,"17","2000",672,29,2,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:wa",,,,"WA","1","","S152",4.32,93.6,6.4
"G000352","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000352.json","Bob",,"Graham",,"1936-11-09","M","D",,,,,"300046",,,"15502",,,"","",,,false,,,,"13","2004",672,6,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:fl",,,,"FL","3","","S199",0.89,89.04,10.96
"G000365","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000365.json","Phil",,"Gramm",,"1942-07-08","M","R",,,,,"300159",,,"14628",,,"","",,,false,,,,"15","2002",672,5,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:tx",,,,"TX","2","","S171",0.74,91.11,8.89
"G000367","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/G000367.json","Rod",,"Grams",,"1948-02-04","M","R",,,,,"400560",,,"29367",,,"","",,,false,,,,"5","2000",672,28,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:mn",,,,"MN","1","","S242",4.17,93.93,6.07
"G000386","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000386.json","Charles","E.","Grassley",,"1933-09-17","M","R",,"ChuckGrassley","grassley","senchuckgrassley","300048","1167","53293","14226","N00001758","/m/020ymy","","https://www.grassley.senate.gov","https://www.grassley.senate.gov/?q=rss.xml",,false,,,,"19","2004",672,0,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ia",,,,"IA","3","","S153",0,93.42,6.58
"G000445","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000445.json","Judd",,"Gregg",,"1947-02-14","M","R",,,,,"300049",,,"14826",,"/m/0206mj","","",,,false,,,,"7","2004",672,27,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:nh",,,,"NH","3","","S224",4.02,91.28,8.72
"H001028","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H001028.json","Chuck","T.","Hagel",,"1946-10-04","M","R",,,,,"300050",,,"49704",,,"","",,,false,,,,"3","2002",672,7,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ne",,,,"NE","2","","S255",1.04,92.45,7.55
"H000206","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000206.json","Tom",,"Harkin",,"1939-11-19","M","D",,"SenatorHarkin","tomharkin","SenatorTomHarkin","300051","2005",,"14230",,"/m/020ynq","","http://www.harkin.senate.gov",,,false,,,,"15","2002",672,12,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ia",,,,"IA","2","","S172",1.79,93.64,6.36
"H000338","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000338.json","Orrin","G.","Hatch",,"1934-03-22","M","R",,"SenOrrinHatch","senatororrinhatch","SenatorOrrinHatch","300052","189","53352","14503","N00009869","/m/016mj4","","https://www.hatch.senate.gov","https://www.hatch.senate.gov/public/index.cfm/rss/feed",,false,,,,"23","2000",672,18,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ut",,,,"UT","1","","S118",2.68,94.62,5.38
"H000463","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000463.json","Jesse",,"Helms",,"1921-10-18","M","R",,,,,"300154",,,"14105",,,"","",,,false,,,,"27","2002",672,35,1,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:nc",,,,"NC","2","","S046",5.21,88.03,11.97
"H000725","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H000725.json","Ernest","F.","Hollings",,"1922-01-01","M","D",,,,,"300053",,,"11204",,,"","",,,false,,,,"33","2004",672,15,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:sc",,,,"SC","3","","S047",2.23,86.76,13.24
"H001015","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H001015.json","Tim",,"Hutchinson",,"1949-08-11","M","R",,,,,"300151",,,"29306",,,"","",,,false,,,,"3","2002",672,22,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ar",,,,"AR","2","","S256",3.27,92.12,7.88
"H001016","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H001016.json","Kay","Bailey","Hutchison",,"1943-07-22","F","R",,"kaybaileyhutch",,"SenatorHutchison","300054","24713",,"49306",,"/m/02050j","","",,,false,,,,"7","2000",672,10,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:tx",,,,"TX","1","","S235",1.49,92.87,7.13
"I000024","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/I000024.json","James","M.","Inhofe",,"1934-11-17","M","R",,"InhofePress","jiminhofe","jiminhofepressoffice","300055","5619","27027","15424","N00005582","/m/021kpl","","https://www.inhofe.senate.gov",,,false,,,,"7","2002",672,27,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ok",,,,"OK","2","","S236",4.02,89.25,10.75
"I000025","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/I000025.json","Daniel","K.","Inouye",,"1924-09-07","M","D",,"daniel_inouye",,,"300056","2568",,"4812",,"/m/021sv1","","",,,false,,,,"31","2004",672,69,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:hi",,,,"HI","3","","S051",10.27,92.87,7.13
"J000072","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/J000072.json","James","M.","Jeffords",,"1934-05-11","M","R",,,,,"300057",,,"14240",,,"","",,,false,,,,"11","2000",672,21,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:vt",,,,"VT","1","","S204",3.13,75.15,24.85
"J000177","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000177.json","Tim",,"Johnson",,"1946-12-28","M","D",,"SenJohnsonSD","Senator-Tim-Johnson","senatorjohnson","300058","2545",,"15425",,"/m/01xwcp","","http://www.johnson.senate.gov",,,false,,,,"3","2002",672,3,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:sd",,,,"SD","2","","S257",0.45,93.57,6.43
"K000105","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000105.json","Edward","M.","Kennedy",,"1932-02-22","M","D",,,,,"300059",,,"10808",,,"","",,,false,,,,"37","2000",672,53,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ma",,,,"MA","1","","S055",7.89,95.15,4.85
"K000146","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000146.json","J. Robert",,"Kerrey",,"1943-08-27","M","D",,,,,"400561",,,"15703",,,"","",,,false,,,,"11","2000",672,7,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ne",,,,"NE","1","","S208",1.04,89.77,10.23
"K000148","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/K000148.json","John",,"Kerry",,"1943-12-11","M","D",,,,"senatorkerry","300060","1485",,"15300",,"/m/0d3qd0","","",,,false,,,,"15","2002",672,19,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ma",,,,"MA","2","","S173",2.83,96.02,3.98
"K000305","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000305.json","Herb",,"Kohl",,"1935-02-07","M","D",,,,"SenatorKohl","300061","4030",,"15704",,"/m/04fy4q","","",,,false,,,,"11","2000",672,14,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:wi",,,,"WI","1","","S209",2.08,88.15,11.85
"K000352","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000352.json","Jon",,"Kyl",,"1942-04-25","M","R",,"senjonkyl",,"SenJonKyl","300062",,,"15428",,"/m/01y0mp","","",,,false,,,,"5","2000",672,7,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:az",,,,"AZ","1","","S243",1.04,91.99,8.01
"L000550","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000550.json","Mary","L.","Landrieu",,"1955-11-23","F","D",,"SenLandrieu","senatormarylandrieu","senatorlandrieu","300063","22357",,"49702",,"/m/019tyn","","http://www.landrieu.senate.gov",,,false,,,,"3","2002",672,13,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:la",,,,"LA","2","","S258",1.93,89.38,10.62
"L000123","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000123.json","Frank","R.","Lautenberg",,"1924-01-23","M","D",,"franklautenberg","franklautenberg",,"300064","2515",,"14914",,"/m/01wsvs","","http://www.lautenberg.senate.gov/",,,false,,,,"17","2000",672,23,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:nj",,,,"NJ","1","","S166",3.42,93.68,6.32
"L000174","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000174.json","Patrick","J.","Leahy",,"1940-03-31","M","D",,"SenatorLeahy","SenatorPatrickLeahy","SenatorPatrickLeahy","300065","1552","53353","14307","N00009918","/m/0202kf","","https://www.leahy.senate.gov",,,false,,,,"25","2004",672,22,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:vt",,,,"VT","3","","S057",3.27,90.77,9.23
"L000261","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000261.json","Carl",,"Levin",,"1934-06-28","M","D",,"SenCarlLevin","carllevin","SenCarlLevin","300066","2592",,"14709",,"/m/01xh6j","","http://www.levin.senate.gov",,,false,,,,"21","2002",672,3,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:mi",,,,"MI","2","","S131",0.45,96.41,3.59
"L000304","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000304.json","Joseph","I.","Lieberman",,"1942-02-24","M","D",,"JoeLieberman",,"SenatorJoeLieberman","300067","4363",,"15705",,"/m/0jw5r","","",,,false,,,,"11","2000",672,68,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ct",,,,"CT","1","","S210",10.12,90.56,9.44
"L000035","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000035.json","Blanche",,"Lincoln",,"1960-09-30","F","D",,,,"SenatorLincoln","300068","26202",,"29305",,"/m/01xb1j","","",,,false,,,,"1","2004",672,4,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ar",,,,"AR","3","","S269",0.6,88.17,11.83
"L000447","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000447.json","Trent",,"Lott",,"1941-10-09","M","R",,,,,"300069","1886",,"14031",,,"","",,,false,,,,"11","2000",672,2,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ms",,,,"MS","1","","S203",0.3,96.85,3.15
"L000504","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000504.json","Richard","G.","Lugar",,"1932-04-04","M","R",,"senatorlugar",,"senatorlugar","300070","255",,"14506",,"/m/01d_bx","","",,,false,,,,"23","2000",672,15,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:in",,,,"IN","1","","S105",2.23,90.83,9.17
"M000019","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/M000019.json","Connie",,"Mack",,"1940-10-29","M","R",,,,,"400562",,,"15037",,,"","",,,false,,,,"11","2000",672,32,1,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:fl",,,,"FL","1","","S205",4.76,94.66,5.34
"M000303","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000303.json","John",,"McCain",,"1936-08-29","M","R",,"SenJohnMcCain","johnmccain","SenatorJohnMcCain","300071","7476","53270","15039","N00006424","/m/0bymv","","https://www.mccain.senate.gov","https://www.mccain.senate.gov/public/?a=rss.feed",,false,,,,"13","2004",672,198,2,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:az",,,,"AZ","3","","S197",29.46,83.3,16.7
"M000355","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/M000355.json","Mitch",,"McConnell",,"1942-02-20","M","R",,"McConnellPress","mitchmcconnell",,"300072","2351","53298","14921","N00003389","/m/01z6ls","","https://www.mcconnell.senate.gov","https://www.mcconnell.senate.gov/public/?a=RSS.Feed",,false,,,,"15","2002",672,6,0,"2019-10-07 09:08:02 -0400","ocd-division/country:us/state:ky",,,,"KY","2","","S174",0.89,95.78,4.22
