"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","senate_class","state_rank","lis_id","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"C000567","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000567.json","Thad",,"Cochran",,"1937-12-07","M","R",,"SenThadCochran",,"sencochran","300023","1200","53312","14009","N00003328","/m/01fmcd","","https://www.cochran.senate.gov",,,false,,,,"27","2008",645,13,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ms",,,,"MS","2","","S136",2.02,93.63,6.37
"C001057","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001057.json","Norm",,"Coleman",,"1949-08-17","M","R",,,,,"300024",,,"40302",,,"","",,,false,,,,"3","2008",645,25,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:mn",,,,"MN","2","","S291",3.88,85.23,14.77
"C001035","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001035.json","Susan",,"Collins",,"1952-12-07","F","R",,"SenatorCollins","susancollins","SenatorSusanCollins","300025","45738","379","49703","N00000491","/m/020y8m","","https://www.collins.senate.gov","https://www.collins.senate.gov/?q=rss.xml",,false,,,,"9","2008",645,0,0,"2019-11-18 02:30:22 -0500","ocd-division/country:us/state:me",,,,"ME","2","","S252",0,75.04,24.96
"C000705","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000705.json","Kent",,"Conrad",,"1948-03-12","M","D",,,,"SenatorConrad","300026","2517",,"15501",,"/m/021fx2","","",,,false,,,,"19","2006",645,19,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:nd",,,,"ND","1","","S201",2.95,83.77,16.23
"C001056","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001056.json","John",,"Cornyn",,"1952-02-02","M","R",,"JohnCornyn","sen.johncornyn","senjohncornyn","300027","93131","15375","40305","N00024852","/m/01xcqs","","https://www.cornyn.senate.gov",,,false,,,,"3","2006",645,8,0,"2019-11-18 02:30:20 -0500","ocd-division/country:us/state:tx",,,,"TX","2","","S287",1.24,92.73,7.27
"C001042","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C001042.json","Jon","Stevens","Corzine",,"1947-01-01","M","D",,,,,"300028",,,"40104",,,"","",,,false,,,,"5","2006",366,136,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:nj",,,,"NJ","1","","S279",37.16,92.89,7.11
"C000858","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000858.json","Larry","E.","Craig",,"1945-07-20","M","R",,,,,"300029",,,"14809",,,"","",,,false,,,,"15","2008",645,10,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:id",,,,"ID","2","","S215",1.55,93.03,6.97
"C000880","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000880.json","Michael","D.","Crapo",,"1951-05-20","M","R",,"MikeCrapo","mikecrapo","senatorcrapo","300030","26440","26830","29345","N00006267","/m/021pgp","","https://www.crapo.senate.gov",,,false,,,,"7","2010",645,4,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:id",,,,"ID","3","","S266",0.62,94.66,5.34
"D000596","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/D000596.json","Mark",,"Dayton",,"1947-01-26","M","D",,,,,"300032",,,"40101",,,"","",,,false,,,,"5","2006",645,32,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:mn",,,,"MN","1","","S280",4.96,94.21,5.79
"D000595","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000595.json","Jim",,"DeMint",,"1951-09-02","M","R",,"JimDeMint",,"SenJimDeMint","400105","57895",,"29936",,"/m/02v30g","","",,,false,,,,"1","2010",645,11,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:sc",,,,"SC","3","","S302",1.71,90.79,9.21
"D000294","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/D000294.json","Michael",,"DeWine",,"1947-01-05","M","R",,,,,"300033",,,"15019",,,"","",,,false,,,,"11","2006",645,3,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:oh",,,,"OH","1","","S240",0.47,78.53,21.47
"D000388","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000388.json","Christopher","J.","Dodd",,"1944-05-27","M","D",,"SenChrisDodd",,"SenChrisDodd","300034",,,"14213",,"/m/01xcly","","",,,false,,,,"25","2010",645,29,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ct",,,,"CT","3","","S150",4.5,93.08,6.92
"D000601","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000601.json","Elizabeth","H.","Dole",,"1936-07-29","F","R",,,,,"300035",,,"40303",,,"","",,,false,,,,"3","2008",645,7,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:nc",,,,"NC","2","","S292",1.09,93.53,6.47
"D000407","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000407.json","Pete","V.","Domenici",,"1932-05-07","M","R",,,,,"300036",,,"14103",,,"","",,,false,,,,"33","2008",645,28,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:nm",,,,"NM","2","","S027",4.34,93.16,6.84
"D000432","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000432.json","Byron","L.","Dorgan",,"1942-05-14","M","D",,,,"senatordorgan","300037","2318",,"14812",,"/m/021fyn","","",,,false,,,,"13","2010",645,14,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:nd",,,,"ND","3","","S222",2.17,88.59,11.41
"D000563","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000563.json","Richard","J.","Durbin",,"1944-11-21","M","D",,"SenatorDurbin","SenatorDurbin","SenatorDurbin","300038","6741","26847","15021","N00004981","/m/01xcd1","","https://www.durbin.senate.gov",,,false,,,,"9","2008",645,7,0,"2019-11-18 02:30:23 -0500","ocd-division/country:us/state:il",,,,"IL","2","","S253",1.09,95.38,4.62
"E000194","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/E000194.json","John",,"Ensign",,"1958-03-25","M","R",,"SenEnsign",,"SenatorEnsign","300040","37076",,"29537",,"/m/0204wp","","",,,false,,,,"5","2006",645,12,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:nv",,,,"NV","1","","S281",1.86,88.87,11.13
"E000285","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/E000285.json","Michael","B.","Enzi",,"1944-02-01","M","R",,"SenatorEnzi","mikeenzi","senatorenzi","300041","45824","558","49706","N00006249","/m/021ph1","","https://www.enzi.senate.gov","https://www.enzi.senate.gov/public/?a=rss.feed",,false,,,,"9","2008",645,36,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:wy",,,,"WY","2","","S254",5.58,92.73,7.27
"F000061","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/F000061.json","Russ",,"Feingold",,"1953-03-02","M","D",,"russfeingold",,"SenRussFeingold","300042",,,"49309",,"/m/01nvvl","","",,,false,,,,"13","2010",645,8,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:wi",,,,"WI","3","","S230",1.24,87.4,12.6
"F000062","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000062.json","Dianne",,"Feinstein",,"1933-06-22","F","D",,"SenFeinstein","senatorfeinstein","SenatorFeinstein","300043","13061","53273","49300","N00007364","/m/01gqws","","https://www.feinstein.senate.gov","https://www.feinstein.senate.gov/public/?a=rss.feed",,false,,,,"13","2006",645,11,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ca",,,,"CA","1","","S221",1.71,93.59,6.41
"F000439","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000439.json","William","H.","Frist",,"1952-02-22","M","R",,,,,"300045",,,"49502",,,"","",,,false,,,,"11","2006",645,4,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:tn",,,,"TN","1","","S241",0.62,94.66,5.34
"G000359","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000359.json","Lindsey",,"Graham",,"1955-07-09","M","R",,"GrahamBlog","USSenatorLindseyGraham","USSenLindseyGraham","300047","36782","21992","29566","N00009975","/m/01_pdg","","https://www.lgraham.senate.gov/public","https://www.lgraham.senate.gov/public/?a=rss.feed",,false,,,,"3","2008",645,22,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:sc",,,,"SC","2","","S293",3.41,88.42,11.58
"G000386","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000386.json","Charles","E.","Grassley",,"1933-09-17","M","R",,"ChuckGrassley","grassley","senchuckgrassley","300048","1167","53293","14226","N00001758","/m/020ymy","","https://www.grassley.senate.gov","https://www.grassley.senate.gov/?q=rss.xml",,false,,,,"25","2010",645,0,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ia",,,,"IA","3","","S153",0,93.29,6.71
"G000445","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000445.json","Judd",,"Gregg",,"1947-02-14","M","R",,,,,"300049",,,"14826",,"/m/0206mj","","",,,false,,,,"13","2010",645,14,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:nh",,,,"NH","3","","S224",2.17,86.28,13.72
"H001028","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H001028.json","Chuck","T.","Hagel",,"1946-10-04","M","R",,,,,"300050",,,"49704",,,"","",,,false,,,,"9","2008",645,10,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ne",,,,"NE","2","","S255",1.55,90.17,9.83
"H000206","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000206.json","Tom",,"Harkin",,"1939-11-19","M","D",,"SenatorHarkin","tomharkin","SenatorTomHarkin","300051","2005",,"14230",,"/m/020ynq","","http://www.harkin.senate.gov",,,false,,,,"21","2008",645,12,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ia",,,,"IA","2","","S172",1.86,92.94,7.06
"H000338","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000338.json","Orrin","G.","Hatch",,"1934-03-22","M","R",,"SenOrrinHatch","senatororrinhatch","SenatorOrrinHatch","300052","189","53352","14503","N00009869","/m/016mj4","","https://www.hatch.senate.gov","https://www.hatch.senate.gov/public/index.cfm/rss/feed",,false,,,,"29","2006",645,21,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ut",,,,"UT","1","","S118",3.26,95.16,4.84
"H001016","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H001016.json","Kay","Bailey","Hutchison",,"1943-07-22","F","R",,"kaybaileyhutch",,"SenatorHutchison","300054","24713",,"49306",,"/m/02050j","","",,,false,,,,"13","2006",645,7,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:tx",,,,"TX","1","","S235",1.09,91.96,8.04
"I000024","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/I000024.json","James","M.","Inhofe",,"1934-11-17","M","R",,"InhofePress","jiminhofe","jiminhofepressoffice","300055","5619","27027","15424","N00005582","/m/021kpl","","https://www.inhofe.senate.gov",,,false,,,,"13","2008",645,12,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ok",,,,"OK","2","","S236",1.86,89.03,10.97
"I000025","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/I000025.json","Daniel","K.","Inouye",,"1924-09-07","M","D",,"daniel_inouye",,,"300056","2568",,"4812",,"/m/021sv1","","",,,false,,,,"37","2010",645,71,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:hi",,,,"HI","3","","S051",11.01,92.39,7.61
"I000055","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/I000055.json","Johnny",,"Isakson",,"1944-12-28","M","R",,"SenatorIsakson",,"SenatorIsakson","400194","59135","1721","29909","N00002593","/m/02556q","","https://www.isakson.senate.gov","https://www.isakson.senate.gov/public/?a=RSS.Feed",,false,,,,"1","2010",645,10,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ga",,,,"GA","3","","S305",1.55,93.51,6.49
"J000072","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/J000072.json","James","M.","Jeffords",,"1934-05-11","M","I",,,,,"300057",,,"14240",,,"","",,,false,,,,"17","2006",645,34,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:vt",,,,"VT","1","","S204",5.27,90.03,9.97
"J000177","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000177.json","Tim",,"Johnson",,"1946-12-28","M","D",,"SenJohnsonSD","Senator-Tim-Johnson","senatorjohnson","300058","2545",,"15425",,"/m/01xwcp","","http://www.johnson.senate.gov",,,false,,,,"9","2008",645,9,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:sd",,,,"SD","2","","S257",1.4,88.84,11.16
"K000105","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000105.json","Edward","M.","Kennedy",,"1932-02-22","M","D",,,,,"300059",,,"10808",,,"","",,,false,,,,"43","2006",645,19,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ma",,,,"MA","1","","S055",2.95,94.81,5.19
"K000148","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/K000148.json","John",,"Kerry",,"1943-12-11","M","D",,,,"senatorkerry","300060","1485",,"15300",,"/m/0d3qd0","","",,,false,,,,"21","2008",645,26,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ma",,,,"MA","2","","S173",4.03,94.12,5.88
"K000305","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000305.json","Herb",,"Kohl",,"1935-02-07","M","D",,,,"SenatorKohl","300061","4030",,"15704",,"/m/04fy4q","","",,,false,,,,"17","2006",645,6,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:wi",,,,"WI","1","","S209",0.93,92.53,7.47
"K000352","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000352.json","Jon",,"Kyl",,"1942-04-25","M","R",,"senjonkyl",,"SenJonKyl","300062",,,"15428",,"/m/01y0mp","","",,,false,,,,"11","2006",645,4,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:az",,,,"AZ","1","","S243",0.62,90.27,9.73
"L000550","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000550.json","Mary","L.","Landrieu",,"1955-11-23","F","D",,"SenLandrieu","senatormarylandrieu","senatorlandrieu","300063","22357",,"49702",,"/m/019tyn","","http://www.landrieu.senate.gov",,,false,,,,"9","2008",645,22,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:la",,,,"LA","2","","S258",3.41,83.52,16.48
"L000123","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000123.json","Frank","R.","Lautenberg",,"1924-01-23","M","D",,"franklautenberg","franklautenberg",,"300064","2515",,"14914",,"/m/01wsvs","","http://www.lautenberg.senate.gov/",,,false,,,,"21","2008",645,15,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:nj",,,,"NJ","2","","S166",2.33,94.36,5.64
"L000174","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000174.json","Patrick","J.","Leahy",,"1940-03-31","M","D",,"SenatorLeahy","SenatorPatrickLeahy","SenatorPatrickLeahy","300065","1552","53353","14307","N00009918","/m/0202kf","","https://www.leahy.senate.gov",,,false,,,,"31","2010",645,3,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:vt",,,,"VT","3","","S057",0.47,94.15,5.85
"L000261","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000261.json","Carl",,"Levin",,"1934-06-28","M","D",,"SenCarlLevin","carllevin","SenCarlLevin","300066","2592",,"14709",,"/m/01xh6j","","http://www.levin.senate.gov",,,false,,,,"27","2008",645,2,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:mi",,,,"MI","2","","S131",0.31,94.79,5.21
"L000304","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000304.json","Joseph","I.","Lieberman",,"1942-02-24","M","D",,"JoeLieberman",,"SenatorJoeLieberman","300067","4363",,"15705",,"/m/0jw5r","","",,,false,,,,"17","2006",645,48,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ct",,,,"CT","1","","S210",7.44,89.98,10.02
"L000035","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/L000035.json","Blanche",,"Lincoln",,"1960-09-30","F","D",,,,"SenatorLincoln","300068","26202",,"29305",,"/m/01xb1j","","",,,false,,,,"7","2010",645,6,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ar",,,,"AR","3","","S269",0.93,88.24,11.76
"L000447","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000447.json","Trent",,"Lott",,"1941-10-09","M","R",,,,,"300069","1886",,"14031",,,"","",,,false,,,,"17","2006",645,50,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:ms",,,,"MS","1","","S203",7.75,93.23,6.77
"L000504","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/L000504.json","Richard","G.","Lugar",,"1932-04-04","M","R",,"senatorlugar",,"senatorlugar","300070","255",,"14506",,"/m/01d_bx","","",,,false,,,,"29","2006",645,7,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:in",,,,"IN","1","","S105",1.09,87.38,12.62
"M001162","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M001162.json","Mel",,"Martinez",,"1946-10-23","M","R",,,,,"400621",,,"40501",,,"","",,,false,,,,"1","2010",645,22,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:fl",,,,"FL","3","","S304",3.41,91.76,8.24
"M000303","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/M000303.json","John",,"McCain",,"1936-08-29","M","R",,"SenJohnMcCain","johnmccain","SenatorJohnMcCain","300071","7476","53270","15039","N00006424","/m/0bymv","","https://www.mccain.senate.gov","https://www.mccain.senate.gov/public/?a=rss.feed",,false,,,,"19","2010",645,58,0,"2019-10-07 08:32:16 -0400","ocd-division/country:us/state:az",,,,"AZ","3","","S197",8.99,79.52,20.48
