"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","senate_class","state_rank","lis_id","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"C001056","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001056.json","John",,"Cornyn",,"1952-02-02","M","R","Senate Majority Whip","JohnCornyn","sen.johncornyn","senjohncornyn","300027","93131","15375","40305","N00024852","/m/01xcqs","S2TX00106","https://www.cornyn.senate.gov",,"https://www.cornyn.senate.gov/contact",false,,0.492,,"17","2020",717,7,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:tx","517 Hart Senate Office Building","202-224-2934","202-228-2856","TX","2","senior","S287",0.98,98.02,1.98
"C001113","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C001113.json","Catherine",,"Cortez Masto",,"1964-03-29","F","D",,"sencortezmasto","SenatorCortezMasto",,"412681","105698","69579","41700","N00037161","/m/02rtp9t","S6NV00200","https://www.cortezmasto.senate.gov",,"https://www.cortezmasto.senate.gov/contact",false,,-0.371,,"3","2022",717,4,1,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:nv","516 Hart Senate Office Building","202-224-3542",,"NV","3","senior","S385",0.56,95.94,4.06
"C001095","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001095.json","Tom",,"Cotton",,"1977-05-13","M","R",,"SenTomCotton","SenatorTomCotton","RepTomCotton","412508","63928","135651","21301","N00033363","/m/02g3ds","H2AR04083","https://www.cotton.senate.gov",,"http://www.cotton.senate.gov/?p=contact",false,,0.573,,"5","2020",717,5,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:ar","326 Russell Senate Office Building","202-224-2353",,"AR","2","junior","S374",0.7,97.17,2.83
"C001096","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C001096.json","Kevin",,"Cramer",,"1961-01-21","M","R",,"SenKevinCramer","CongressmanKevinCramer","kevincramer","412555","7600","444","21350","N00004614","/m/02rhrnw","H0ND01026","https://www.cramer.senate.gov",,"https://www.cramer.senate.gov/contact_kevin",false,,0.388,,"1","2024",717,19,0,"2020-12-30 19:01:19 -0500","ocd-division/country:us/state:nd","400 Russell Senate Office Building","202-224-2043",,"ND","1","junior","S398",2.65,99.28,0.72
"C000880","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000880.json","Michael","D.","Crapo",,"1951-05-20","M","R",,"MikeCrapo","mikecrapo","senatorcrapo","300030","26440","26830","29345","N00006267","/m/021pgp","S8ID00027","https://www.crapo.senate.gov",,"https://www.crapo.senate.gov/contact",false,,0.511,,"21","2022",717,4,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:id","239 Dirksen Senate Office Building","202-224-6142","202-228-1375","ID","3","senior","S266",0.56,97.6,2.4
"C001098","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C001098.json","Ted",,"Cruz",,"1970-12-22","M","R",,"SenTedCruz","SenatorTedCruz","sentedcruz","412573","1019953","135705","41304","N00033085","/m/07j6ty","S2TX00312","https://www.cruz.senate.gov","https://www.cruz.senate.gov/rss/","https://www.cruz.senate.gov/?p=form&id=16",false,,0.826,,"7","2024",717,37,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:tx","127a Russell Senate Office Building","202-224-5922",,"TX","1","junior","S355",5.16,92.3,7.7
"D000618","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000618.json","Steve",,"Daines",,"1962-08-20","M","R",,"SteveDaines","SteveDainesMT","SteveDainesMT","412549","1034037","135720","21338","N00033054","/m/03qlc5t","S2MT00096","https://www.daines.senate.gov",,"https://www.daines.senate.gov/connect/email-steve",false,,0.551,,"5","2020",717,11,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:mt","320 Hart Senate Office Building","202-224-2651","202-228-1236","MT","2","junior","S375",1.53,94.72,5.28
"D000622","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000622.json","Tammy",,"Duckworth",,"1968-03-12","F","D",,"SenDuckworth","SenDuckworth","repduckworth","412533","94484","57442","21325","N00027860","/m/09vqjr","H6IL06141","https://www.duckworth.senate.gov",,"https://www.duckworth.senate.gov/content/contact-senator",false,,-0.337,,"3","2022",717,22,1,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:il","524 Hart Senate Office Building","202-224-2854",,"IL","3","junior","S386",3.07,94.95,5.05
"D000563","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000563.json","Richard","J.","Durbin",,"1944-11-21","M","D","Senate Minority Whip","SenatorDurbin","SenatorDurbin","SenatorDurbin","300038","6741","26847","15021","N00004981","/m/01xcd1","S6IL00151","https://www.durbin.senate.gov",,"https://www.durbin.senate.gov/contact/",false,,-0.348,,"23","2020",717,11,1,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:il","711 Hart Senate Office Building","202-224-2152","202-228-0400","IL","2","senior","S253",1.53,95.47,4.53
"E000285","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/E000285.json","Michael","B.","Enzi",,"1944-02-01","M","R","","SenatorEnzi","mikeenzi","senatorenzi","300041","45824","558","49706","N00006249","/m/021ph1","S6WY00126","https://www.enzi.senate.gov","https://www.enzi.senate.gov/public/?a=rss.feed","http://www.enzi.senate.gov/public/index.cfm/contact?p=e-mail-senator-enzi",false,,0.545,,"23","2020",715,30,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:wy","379a Russell Senate Office Building","202-224-3424","202-228-0359","WY","2","senior","S254",4.2,96.03,3.97
"E000295","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/E000295.json","Joni",,"Ernst",,"1970-07-01","F","R","Senate Republican Conference Vice Chair","SenJoniErnst","senjoniernst",,"412667","75342","128583","41502","N00035483","/m/0gg4wkg","S4IA00129","https://www.ernst.senate.gov/public","https://www.ernst.senate.gov/public/?a=rss.feed","https://www.ernst.senate.gov/public/index.cfm/contact",false,,0.527,,"5","2020",717,12,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:ia","730 Hart Senate Office Building","202-224-3254",,"IA","2","junior","S376",1.67,97,3
"F000062","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000062.json","Dianne",,"Feinstein",,"1933-06-22","F","D",,"SenFeinstein","senatorfeinstein","SenatorFeinstein","300043","13061","53273","49300","N00007364","/m/01gqws","S0CA00199","https://www.feinstein.senate.gov","https://www.feinstein.senate.gov/public/?a=rss.feed","https://www.feinstein.senate.gov/public/index.cfm/e-mail-me",false,,-0.267,,"27","2024",717,9,1,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:ca","331 Hart Senate Office Building","202-224-3841",,"CA","1","senior","S221",1.26,95.61,4.39
"F000463","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000463.json","Deb",,"Fischer",,"1951-03-01","F","R",,"SenatorFischer","senatordebfischer","senatordebfischer","412556","1034067","41963","41302","N00033443","/m/0c4cp0","S2NE00094","https://www.fischer.senate.gov",,"http://www.fischer.senate.gov/public/index.cfm/contact",false,,0.471,,"7","2024",717,25,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:ne","454 Russell Senate Office Building","202-224-6551",,"NE","1","senior","S357",3.49,98.25,1.75
"G000562","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000562.json","Cory",,"Gardner",,"1974-08-22","M","R","","SenCoryGardner","SenCoryGardner",,"412406","623308","30004","21112","N00030780","/m/0czd33q","S4CO00395","https://www.gardner.senate.gov",,"https://www.gardner.senate.gov/contact-cory/email-cory",false,,0.444,,"5","2020",717,15,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:co","354 Russell Senate Office Building","202-224-5941","202-225-5870","CO","2","junior","S377",2.09,96.84,3.16
"G000555","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/G000555.json","Kirsten","E.","Gillibrand",,"1966-12-09","F","D",,"GillibrandNY","SenKirstenGillibrand","KirstenEGillibrand","412223","1022862","65147","20735","N00027658","/m/0gnfc4","H6NY20167","https://www.gillibrand.senate.gov",,"https://www.gillibrand.senate.gov/contact/email-me",false,,-0.475,,"11","2024",717,110,1,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:ny","478 Russell Senate Office Building","202-224-4451",,"NY","1","junior","S331",15.34,76.4,23.6
"G000359","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000359.json","Lindsey",,"Graham",,"1955-07-09","M","R",,"GrahamBlog","USSenatorLindseyGraham","USSenLindseyGraham","300047","36782","21992","29566","N00009975","/m/01_pdg","S0SC00149","https://www.lgraham.senate.gov/public","https://www.lgraham.senate.gov/public/?a=rss.feed","https://www.lgraham.senate.gov/public/index.cfm/e-mail-senator-graham",false,,0.405,,"17","2020",717,29,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:sc","290 Russell Senate Office Building","202-224-5972","202-224-3808","SC","2","senior","S293",4.04,97.51,2.49
"G000386","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000386.json","Charles","E.","Grassley",,"1933-09-17","M","R","President Pro Tempore of the Senate","ChuckGrassley","grassley","senchuckgrassley","300048","1167","53293","14226","N00001758","/m/020ymy","S0IA00028","https://www.grassley.senate.gov","https://www.grassley.senate.gov/?q=rss.xml","http://www.grassley.senate.gov/contact",false,,0.346,,"39","2022",717,10,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:ia","135 Hart Senate Office Building","202-224-3744","202-224-6020","IA","3","senior","S153",1.39,98.01,1.99
"H001075","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H001075.json","Kamala",,"Harris",,"1964-10-20","F","D",,"SenKamalaHarris","SenatorKamalaHarris",,"412678","1018696","120012","41701","N00036915","/m/08sry2","S6CA00584","https://www.harris.senate.gov",,"https://www.harris.senate.gov/contact",false,,-0.709,,"3","2022",717,396,1,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:ca","112 Hart Senate Office Building","202-224-3553",,"CA","3","junior","S387",55.23,76.85,23.15
"H001076","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H001076.json","Margaret",,"Hassan",,"1958-02-27","F","D",,"Senatorhassan","SenatorHassan",,"412680","67481","42552","41702","N00038397","/m/03c3zch","S6NH00091","https://www.hassan.senate.gov",,"https://www.hassan.senate.gov/content/contact-senator",false,,-0.233,,"3","2022",717,1,1,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:nh","324 Hart Senate Office Building","202-224-3324",,"NH","3","junior","S388",0.14,91.62,8.38
"H001089","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H001089.json","Joshua",,"Hawley",,"1979-12-31","M","R",,"SenHawleyPress",,,"412840",,"169716",,"N00041620","/g/11bwy_95zy","S8MO00160","https://www.hawley.senate.gov",,"https://www.hawley.senate.gov/contact-senator-hawley",false,,,,"1","2024",717,4,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:mo","212 Russell Senate Office Building","202-224-6154",,"MO","1","junior","S399",0.56,94.35,5.65
"H001046","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H001046.json","Martin",,"Heinrich",,"1971-10-17","M","D",,"MartinHeinrich","MartinHeinrich","SenMartinHeinrich","412281","1030686","74517","20930","N00029835","/m/02qkv0r","H8NM01224","https://www.heinrich.senate.gov",,"http://www.heinrich.senate.gov/contact",false,,-0.328,,"7","2024",717,26,1,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:nm","303 Hart Senate Office Building","202-224-5521",,"NM","1","junior","S359",3.63,93.75,6.25
"H001042","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H001042.json","Mazie","K.","Hirono",,"1947-11-03","F","D",,"MazieHirono","senatorhirono","CongresswomanHirono","412200","91216","1677","20713","N00028139","/m/0357cd","H6HI02251","https://www.hirono.senate.gov","https://www.hirono.senate.gov/rss/feeds/","https://www.hirono.senate.gov/contact",false,,-0.512,,"7","2024",717,19,1,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:hi","713 Hart Senate Office Building","202-224-6361",,"HI","1","junior","S361",2.65,83.11,16.89
"H001061","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/H001061.json","John",,"Hoeven",,"1957-03-13","M","R",,"SenJohnHoeven","SenatorJohnHoeven","senatorjohnhoevennd","412494","85233","41788","41107","N00031688","/m/01qb45","S0ND00093","https://www.hoeven.senate.gov",,"http://www.hoeven.senate.gov/public/index.cfm/email-the-senator",false,,0.343,,"9","2022",717,11,0,"2020-12-30 19:01:19 -0500","ocd-division/country:us/state:nd","338 Russell Senate Office Building","202-224-2551","202-224-7999","ND","3","senior","S344",1.53,99,1
"H001079","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H001079.json","Cindy",,"Hyde-Smith",,"1959-05-10","F","R",,"SenHydeSmith",,,"412743","113208","20784","41707","N00043298","/m/03wc2px","S8MS00261","https://www.hydesmith.senate.gov",,"https://www.hydesmith.senate.gov/content/contact-senator",false,,0.374,,"2","2020",717,12,0,"2020-12-30 19:01:19 -0500","ocd-division/country:us/state:ms","702 Hart Senate Office Building","202-224-5054",,"MS","2","junior","S395",1.67,98.29,1.71
"I000024","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/I000024.json","James","M.","Inhofe",,"1934-11-17","M","R",,"InhofePress","jiminhofe","jiminhofepressoffice","300055","5619","27027","15424","N00005582","/m/021kpl","S4OK00083","https://www.inhofe.senate.gov",,"https://www.inhofe.senate.gov/contact",false,,0.555,,"27","2020",717,21,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:ok","205 Russell Senate Office Building","202-224-4721","202-228-0380","OK","2","senior","S236",2.93,96.39,3.61
"I000055","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/I000055.json","Johnny",,"Isakson",,"1944-12-28","M","R","","SenatorIsakson",,"SenatorIsakson","400194","59135","1721","29909","N00002593","/m/02556q","S6GA00119","https://www.isakson.senate.gov","https://www.isakson.senate.gov/public/?a=RSS.Feed","https://www.isakson.senate.gov/public/index.cfm/email-me",false,,0.402,,"15","2022",427,143,0,"2020-12-30 19:01:14 -0500","ocd-division/country:us/state:ga","131 Russell Senate Office Building","202-224-3643","202-228-0724","GA","3","senior","S305",33.49,98.59,1.41
"J000293","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/J000293.json","Ron",,"Johnson",,"1955-04-08","M","R",,"SenRonJohnson","senronjohnson","SenatorRonJohnson","412496","62835","126217","41111","N00032546","/m/0cmdpzc","S0WI00197","https://www.ronjohnson.senate.gov","https://www.ronjohnson.senate.gov/public/?a=rss.feed","https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator",false,,0.607,,"9","2022",717,28,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:wi","328 Hart Senate Office Building","202-224-5323","920-230-7262","WI","3","senior","S345",3.91,96.35,3.65
"J000300","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000300.json","Doug",,"Jones",,"1954-05-04","M","D","","sendougjones","senatordougjones",,"412741","1024592","176464","41705","N00024817","/g/11dyzdzg1j","S0AL00156","https://www.jones.senate.gov","","https://www.jones.senate.gov/content/contact-senator",false,,-0.088,,"2","2020",717,35,0,"2020-12-30 19:01:18 -0500","ocd-division/country:us/state:al","330 Hart Senate Office Building","202-224-4124",,"AL","2","junior","S393",4.88,78.76,21.24
