"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","senate_class","state_rank","lis_id","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"C000567","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C000567.json","Thad",,"Cochran",,"1937-12-07","M","R",,"SenThadCochran",,"sencochran","300023","1200","53312","14009","N00003328","/m/01fmcd","","https://www.cochran.senate.gov",,,false,,,,"31","2014",696,7,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ms",,,,"MS","2","","S136",1.01,85.42,14.58
"C001035","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001035.json","Susan",,"Collins",,"1952-12-07","F","R",,"SenatorCollins","susancollins","SenatorSusanCollins","300025","45738","379","49703","N00000491","/m/020y8m","","https://www.collins.senate.gov","https://www.collins.senate.gov/?q=rss.xml",,false,,,,"13","2014",696,0,0,"2019-11-18 02:30:22 -0500","ocd-division/country:us/state:me",,,,"ME","2","","S252",0,67.78,32.22
"C000705","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C000705.json","Kent",,"Conrad",,"1948-03-12","M","D",,,,"SenatorConrad","300026","2517",,"15501",,"/m/021fx2","","",,,false,,,,"23","2012",696,15,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:nd",,,,"ND","1","","S201",2.16,92.76,7.24
"C001088","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001088.json","Christopher","A.","Coons",,"1963-09-09","M","D",,"ChrisCoons","senatorchriscoons","senatorchriscoons","412390","9269028","122834","40916","N00031820","/m/082d3d","","https://www.coons.senate.gov",,,false,,,,"1","2014",51,1,0,"2019-11-18 02:30:22 -0500","ocd-division/country:us/state:de",,,,"DE","2","","S337",1.96,100,0
"C001071","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/C001071.json","Bob",,"Corker",,"1952-08-24","M","R",,"SenBobCorker","bobcorker","senatorcorker","412248","1021114","65905","40705","N00027441","/m/0d9fz3","","https://www.corker.senate.gov",,,false,,,,"3","2012",696,5,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:tn",,,,"TN","1","","S310",0.72,88.99,11.01
"C001056","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/C001056.json","John",,"Cornyn",,"1952-02-02","M","R",,"JohnCornyn","sen.johncornyn","senjohncornyn","300027","93131","15375","40305","N00024852","/m/01xcqs","","https://www.cornyn.senate.gov",,,false,,,,"7","2014",696,15,0,"2019-11-18 02:30:20 -0500","ocd-division/country:us/state:tx",,,,"TX","2","","S287",2.16,94.66,5.34
"C000880","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/C000880.json","Michael","D.","Crapo",,"1951-05-20","M","R",,"MikeCrapo","mikecrapo","senatorcrapo","300030","26440","26830","29345","N00006267","/m/021pgp","","https://www.crapo.senate.gov",,,false,,,,"11","2010",696,10,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:id",,,,"ID","3","","S266",1.44,94.08,5.92
"D000595","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000595.json","Jim",,"DeMint",,"1951-09-02","M","R",,"JimDeMint",,"SenJimDeMint","400105","57895",,"29936",,"/m/02v30g","","",,,false,,,,"5","2010",696,22,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:sc",,,,"SC","3","","S302",3.16,90.98,9.02
"D000388","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000388.json","Christopher","J.","Dodd",,"1944-05-27","M","D",,"SenChrisDodd",,"SenChrisDodd","300034",,,"14213",,"/m/01xcly","","",,,false,,,,"29","2010",696,20,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ct",,,,"CT","3","","S150",2.87,97.62,2.38
"D000432","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/D000432.json","Byron","L.","Dorgan",,"1942-05-14","M","D",,,,"senatordorgan","300037","2318",,"14812",,"/m/021fyn","","",,,false,,,,"17","2010",696,11,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:nd",,,,"ND","3","","S222",1.58,92.66,7.34
"D000563","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/D000563.json","Richard","J.","Durbin",,"1944-11-21","M","D",,"SenatorDurbin","SenatorDurbin","SenatorDurbin","300038","6741","26847","15021","N00004981","/m/01xcd1","","https://www.durbin.senate.gov",,,false,,,,"13","2014",696,5,0,"2019-11-18 02:30:23 -0500","ocd-division/country:us/state:il",,,,"IL","2","","S253",0.72,97.96,2.04
"E000194","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/E000194.json","John",,"Ensign",,"1958-03-25","M","R",,"SenEnsign",,"SenatorEnsign","300040","37076",,"29537",,"/m/0204wp","","",,,false,,,,"9","2012",696,17,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:nv",,,,"NV","1","","S281",2.44,92.24,7.76
"E000285","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/E000285.json","Michael","B.","Enzi",,"1944-02-01","M","R",,"SenatorEnzi","mikeenzi","senatorenzi","300041","45824","558","49706","N00006249","/m/021ph1","","https://www.enzi.senate.gov","https://www.enzi.senate.gov/public/?a=rss.feed",,false,,,,"13","2014",696,13,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:wy",,,,"WY","2","","S254",1.87,94.5,5.5
"F000061","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/F000061.json","Russ",,"Feingold",,"1953-03-02","M","D",,"russfeingold",,"SenRussFeingold","300042",,,"49309",,"/m/01nvvl","","",,,false,,,,"17","2010",696,2,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:wi",,,,"WI","3","","S230",0.29,80,20
"F000062","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/F000062.json","Dianne",,"Feinstein",,"1933-06-22","F","D",,"SenFeinstein","senatorfeinstein","SenatorFeinstein","300043","13061","53273","49300","N00007364","/m/01gqws","","https://www.feinstein.senate.gov","https://www.feinstein.senate.gov/public/?a=rss.feed",,false,,,,"17","2012",696,2,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ca",,,,"CA","1","","S221",0.29,96.96,3.04
"F000457","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/F000457.json","Al",,"Franken",,"1951-05-21","M","D",,"SenFranken","senatoralfranken","SenatorFranken","412378","23334","108924","40904","N00029016","/m/01lct6","","https://www.franken.senate.gov/","https://www.franken.senate.gov/rss/",,false,,,,"1","2014",479,0,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:mn",,,,"MN","2","","S332",0,97.07,2.94
"G000555","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/G000555.json","Kirsten","E.","Gillibrand",,"1966-12-09","F","D",,"GillibrandNY","SenKirstenGillibrand","KirstenEGillibrand","412223","1022862","65147","20735","N00027658","/m/0gnfc4","","https://www.gillibrand.senate.gov",,,false,,,,"1","2012",681,8,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ny",,,,"NY","1","","S331",1.17,97.91,2.09
"G000561","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/G000561.json","Carte","P.","Goodwin",,"1974-02-27","M","D",,,,,"412389","9266706",,,,,"","",,,false,,,,"1",,40,0,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:wv",,,,"WV","1","","S336",0,100,0
"G000359","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/G000359.json","Lindsey",,"Graham",,"1955-07-09","M","R",,"GrahamBlog","USSenatorLindseyGraham","USSenLindseyGraham","300047","36782","21992","29566","N00009975","/m/01_pdg","","https://www.lgraham.senate.gov/public","https://www.lgraham.senate.gov/public/?a=rss.feed",,false,,,,"7","2014",696,18,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:sc",,,,"SC","2","","S293",2.59,93.57,6.43
"G000386","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000386.json","Charles","E.","Grassley",,"1933-09-17","M","R",,"ChuckGrassley","grassley","senchuckgrassley","300048","1167","53293","14226","N00001758","/m/020ymy","","https://www.grassley.senate.gov","https://www.grassley.senate.gov/?q=rss.xml",,false,,,,"29","2010",696,0,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ia",,,,"IA","3","","S153",0,91.55,8.45
"G000445","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/G000445.json","Judd",,"Gregg",,"1947-02-14","M","R",,,,,"300049",,,"14826",,"/m/0206mj","","",,,false,,,,"17","2010",696,80,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:nh",,,,"NH","3","","S224",11.49,83.72,16.28
"H001049","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H001049.json","Kay",,"Hagan",,"1953-05-26","F","D",,"SenatorHagan","SenatorHagan","SenatorHagan","412324","1028015",,"40907",,"/m/02b56f","","http://www.hagan.senate.gov",,,false,,,,"1","2014",696,9,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:nc",,,,"NC","2","","S320",1.29,91.36,8.64
"H000206","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/H000206.json","Tom",,"Harkin",,"1939-11-19","M","D",,"SenatorHarkin","tomharkin","SenatorTomHarkin","300051","2005",,"14230",,"/m/020ynq","","http://www.harkin.senate.gov",,,false,,,,"25","2014",696,10,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ia",,,,"IA","2","","S172",1.44,96.04,3.96
"H000338","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H000338.json","Orrin","G.","Hatch",,"1934-03-22","M","R",,"SenOrrinHatch","senatororrinhatch","SenatorOrrinHatch","300052","189","53352","14503","N00009869","/m/016mj4","","https://www.hatch.senate.gov","https://www.hatch.senate.gov/public/index.cfm/rss/feed",,false,,,,"33","2012",696,18,1,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ut",,,,"UT","1","","S118",2.59,90.57,9.43
"H001016","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/H001016.json","Kay","Bailey","Hutchison",,"1943-07-22","F","R",,"kaybaileyhutch",,"SenatorHutchison","300054","24713",,"49306",,"/m/02050j","","",,,false,,,,"17","2012",696,67,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:tx",,,,"TX","1","","S235",9.63,92.94,7.06
"I000024","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/I000024.json","James","M.","Inhofe",,"1934-11-17","M","R",,"InhofePress","jiminhofe","jiminhofepressoffice","300055","5619","27027","15424","N00005582","/m/021kpl","","https://www.inhofe.senate.gov",,,false,,,,"17","2014",696,25,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ok",,,,"OK","2","","S236",3.59,93.06,6.94
"I000025","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/I000025.json","Daniel","K.","Inouye",,"1924-09-07","M","D",,"daniel_inouye",,,"300056","2568",,"4812",,"/m/021sv1","","",,,false,,,,"41","2010",696,8,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:hi",,,,"HI","3","","S051",1.15,97.81,2.19
"I000055","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/I000055.json","Johnny",,"Isakson",,"1944-12-28","M","R",,"SenatorIsakson",,"SenatorIsakson","400194","59135","1721","29909","N00002593","/m/02556q","","https://www.isakson.senate.gov","https://www.isakson.senate.gov/public/?a=RSS.Feed",,false,,,,"5","2010",696,72,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ga",,,,"GA","3","","S305",10.34,94.32,5.68
"J000291","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000291.json","Mike",,"Johanns",,"1950-06-18","M","R",,"Mike_Johanns","MikeJohanns","SenatorMikeJohanns","412320","56552",,"40905",,"/m/02722_","","http://www.johanns.senate.gov",,,false,,,,"1","2014",696,30,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ne",,,,"NE","2","","S321",4.31,92.86,7.14
"J000177","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/J000177.json","Tim",,"Johnson",,"1946-12-28","M","D",,"SenJohnsonSD","Senator-Tim-Johnson","senatorjohnson","300058","2545",,"15425",,"/m/01xwcp","","http://www.johnson.senate.gov",,,false,,,,"13","2014",696,16,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:sd",,,,"SD","2","","S257",2.3,96.6,3.4
"K000373","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/K000373.json","Edward","E.","Kaufman",,"1939-03-15","M","D",,,,"SenatorTed","412329","1030984",,,,,"","",,,false,,,,"1","2014",640,6,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:de",,,,"DE","2","","S329",0.94,97.14,2.86
"K000105","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000105.json","Edward","M.","Kennedy",,"1932-02-22","M","D",,,,,"300059",,,"10808",,,"","",,,false,,,,"47",,270,261,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ma",,,,"MA","1","","S055",96.67,100,0
"K000148","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/K000148.json","John",,"Kerry",,"1943-12-11","M","D",,,,"senatorkerry","300060","1485",,"15300",,"/m/0d3qd0","","",,,false,,,,"25","2014",696,16,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ma",,,,"MA","2","","S173",2.3,97.78,2.22
"K000374","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000374.json","Paul","G.","Kirk","Jr.","1938-01-18","M","D",,,,,"412381",,,,,"/m/0896g7","","",,,false,,,,"1","2012",119,0,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:ma",,,,"MA","1","","S334",0,99.16,0.84
"K000360","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/K000360.json","Mark","Steven","Kirk",,"1959-09-15","M","R",,"SenatorKirk","SenatorKirk","SenatorKirk","400222","85221",,"20115",,"/m/0256rr","","https://www.kirk.senate.gov",,,false,,,,"1","2016",48,8,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:il",,,,"IL","3","","S339",16.67,80,20
"K000367","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000367.json","Amy",,"Klobuchar",,"1960-05-25","F","D",,"SenAmyKlobuchar",,"senatorklobuchar","412242","83701","65092","40700","N00027500","/m/05fbpt","","https://www.klobuchar.senate.gov",,,false,,,,"3","2012",696,6,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:mn",,,,"MN","1","","S311",0.86,91.69,8.31
"K000305","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000305.json","Herb",,"Kohl",,"1935-02-07","M","D",,,,"SenatorKohl","300061","4030",,"15704",,"/m/04fy4q","","",,,false,,,,"21","2012",696,3,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:wi",,,,"WI","1","","S209",0.43,95.21,4.79
"K000352","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/K000352.json","Jon",,"Kyl",,"1942-04-25","M","R",,"senjonkyl",,"SenJonKyl","300062",,,"15428",,"/m/01y0mp","","",,,false,,,,"15","2012",696,11,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:az",,,,"AZ","1","","S243",1.58,92.17,7.83
"L000550","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000550.json","Mary","L.","Landrieu",,"1955-11-23","F","D",,"SenLandrieu","senatormarylandrieu","senatorlandrieu","300063","22357",,"49702",,"/m/019tyn","","http://www.landrieu.senate.gov",,,false,,,,"13","2014",696,31,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:la",,,,"LA","2","","S258",4.45,93.04,6.96
"L000123","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/L000123.json","Frank","R.","Lautenberg",,"1924-01-23","M","D",,"franklautenberg","franklautenberg",,"300064","2515",,"14914",,"/m/01wsvs","","http://www.lautenberg.senate.gov/",,,false,,,,"25","2014",696,18,0,"2019-10-07 08:26:42 -0400","ocd-division/country:us/state:nj",,,,"NJ","2","","S166",2.59,98.22,1.78
