"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"B000177","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000177.json","Thomas","M.","Barrett",,"1953-12-08","M","D",,,,,"400553",,,"39315",,,"","",,,false,,,,"8",1214,15,3,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:wi/cd:5",,,,"WI","5",false,"5505",1.24,89.93,10.32
"B000179","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000179.json","Bill",,"Barrett",,"1929-02-09","M","R",,,,,"400568",,,"15805",,,"","",,,false,,,,"10",1214,17,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ne/cd:3",,,,"NE","3",false,"3103",1.4,93.44,6.81
"B000208","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000208.json","Roscoe","G.","Bartlett",,"1926-06-03","M","R",,,,"RepRoscoeBartlett","400017","27026",,"29356",,"/m/025k82","","",,,false,,,,"8",1214,8,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:md/cd:6",,,,"MD","6",false,"2406",0.66,93.15,7.1
"B000213","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000213.json","Joe","L.","Barton",,"1949-09-15","M","R",,"RepJoeBarton","RepJoeBarton","repjoebarton","400018","5248","27082","15085","N00005656","/m/03rspq","","https://joebarton.house.gov",,,false,,,,"16",1214,135,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:tx/cd:6",,,,"TX","6",false,"4806",11.12,91.51,8.58
"B000220","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000220.json","Charles","F.","Bass",,"1952-01-08","M","R",,"RepCharlesBass",,,"400019","37079",,"29538",,"/m/02vypx","","",,,false,,,,"6",1214,22,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:nh/cd:2",,,,"NH","2",false,"3302",1.81,90.61,9.56
"B000229","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000229.json","Herbert","H.","Bateman",,"1928-08-07","M","R",,,,,"400569",,,"15002",,,"","",,,false,,,,"18",1070,52,6,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:va/cd:1",,,,"VA","1",false,"5101",4.86,92.37,7.93
"B000287","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000287.json","Xavier",,"Becerra",,"1958-01-26","M","D",,"RepBecerra","XavierBecerra","XavierBecerra","400021","26567",,"29316",,"/m/024trk","","http://becerra.house.gov","https://becerra.house.gov/rss/press-releases.xml",,false,,,,"8",1214,122,4,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:30",,,,"CA","30",false,"0630",10.05,93.97,6.22
"B000400","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000400.json","Ken",,"Bentsen",,"1959-06-03","M","D",,,,,"400550",,,"29574",,,"","",,,false,,,,"6",1214,22,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:tx/cd:25",,,,"TX","25",false,"4825",1.81,92.8,7.37
"B000403","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000403.json","Douglas","K.","Bereuter",,"1939-10-06","M","R",,,,,"400023",,,"14605",,,"","",,,false,,,,"22",1214,30,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ne/cd:1",,,,"NE","1",false,"3101",2.47,89.15,11.11
"B001231","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001231.json","Shelley",,"Berkley",,"1951-01-20","F","D",,"repberkley",,"ShelleyBerkley","400024",,,"29922",,"/m/025h7j","","",,,false,,,,"2",1214,16,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:nv/cd:1",,,,"NV","1",false,"3201",1.32,91.19,9.07
"B000410","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000410.json","Howard","L.","Berman",,"1941-04-15","M","D",,"RepHowardBerman",,"RepHowardBerman","400025","1592",,"15004",,,"","",,,false,,,,"18",1214,116,3,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:26",,,,"CA","26",false,"0626",9.56,95.02,5.07
"B000420","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000420.json","Marion",,"Berry",,"1942-08-27","M","D",,,,"CongressmanBerry","400026","45115",,"29702",,,"","",,,false,,,,"4",1214,19,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ar/cd:1",,,,"AR","1",false,"0501",1.57,81.66,18.59
"B001232","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001232.json","Judy",,"Biggert",,"1937-08-15","F","R",,"JudyBiggert",,"JudyBiggert","400027","57890",,"29912",,"/m/0256wq","","",,,false,,,,"2",1214,4,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:il/cd:13",,,,"IL","13",false,"1713",0.33,88.96,11.29
"B000461","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000461.json","Brian","P.","Bilbray",,"1951-01-28","M","R",,"BilbrayCA50",,,"400570","36554",,"29508",,,"","",,,false,,,,"6",1214,105,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:49",,,,"CA","49",false,"0649",8.65,81.25,18.93
"B000463","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000463.json","Michael",,"Bilirakis",,"1930-07-16","M","R",,,,,"400028",,,"15005",,,"","",,,false,,,,"18",1214,18,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:fl/cd:9",,,,"FL","9",false,"1209",1.48,94.3,5.87
"B000490","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000490.json","Sanford","D.","Bishop","Jr.","1947-02-04","M","D",,"SanfordBishop","sanfordbishop","RepSanfordBishop","400030","26194","26817","29339","N00002674","/m/02554k","","https://bishop.house.gov","https://bishop.house.gov/rss.xml",,false,,,,"8",1214,58,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ga/cd:2",,,,"GA","2",false,"1302",4.78,85.81,14.36
"B000518","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000518.json","Rod",,"Blagojevich",,"1956-12-10","M","D",,,,,"400518",,,"29716",,,"","",,,false,,,,"4",1214,66,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:il/cd:5",,,,"IL","5",false,"1705",5.44,91.42,8.84
"B000556","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000556.json","Tom",,"Bliley",,"1932-01-28","M","R",,,,,"400571",,,"14802",,,"","",,,false,,,,"20",1214,60,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:va/cd:7",,,,"VA","7",false,"5107",4.94,95.24,4.93
"B000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000574.json","Earl",,"Blumenauer",,"1948-08-16","M","D",,"BlumenauerMedia",,"RepBlumenauer","400033","43809","367","29588","N00007727","/m/033tw8","","https://blumenauer.house.gov","https://blumenauer.house.gov/rss.xml",,false,,,,"6",1214,37,8,"2019-11-18 02:30:21 -0500","ocd-division/country:us/state:or/cd:3",,,,"OR","3",false,"4103",3.05,90.8,9.37
"B000575","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000575.json","Roy",,"Blunt",,"1950-01-10","M","R",,"RoyBlunt","SenatorBlunt","SenatorBlunt","400034","45465","418","29735","N00005195","/m/034fn4","","https://www.blunt.senate.gov",,,false,,,,"4",1214,34,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:mo/cd:7",,,,"MO","7",false,"2907",2.8,95.95,4.22
"B000586","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000586.json","Sherwood","L.","Boehlert",,"1936-09-28","M","R",,,,,"400035",,,"15006",,,"","",,,false,,,,"18",1214,17,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ny/cd:23",,,,"NY","23",false,"3623",1.4,82.88,17.38
"B000589","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000589.json","John","A.","Boehner",,"1949-11-17","M","R",,"SpeakerBoehner","SpeakerJohnBoehner","johnboehner","400036","16740",,"15806",,"/m/039rwf","","http://boehner.house.gov",,,false,,,,"10",1214,29,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:oh/cd:8",,,,"OH","8",false,"3908",2.39,93.99,6.18
"B000617","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000617.json","Henry",,"Bonilla",,"1954-01-02","M","R",,,,,"400037",,,"39302",,,"","",,,false,,,,"8",1214,34,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:tx/cd:23",,,,"TX","23",false,"4823",2.8,93,7.26
"B000619","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000619.json","David","E.","Bonior",,"1945-06-06","M","D",,,,,"400527",,,"14407",,,"","",,,false,,,,"24",1214,33,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:mi/cd:10",,,,"MI","10",false,"2610",2.72,92.7,7.55
"B001228","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001228.json","Mary",,"Bono Mack",,"1961-10-24","F","R",,"Rep_BonoMack",,,"400039",,,"29775",,"/m/024xmf","","",,,false,,,,"4",1214,55,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:44",,,,"CA","44",false,"0644",4.53,91.83,8.35
"B000644","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000644.json","Robert","A.","Borski",,"1948-10-20","M","D",,,,,"400542",,,"15007",,,"","",,,false,,,,"18",1214,50,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:pa/cd:3",,,,"PA","3",false,"4203",4.12,88.66,11.61
"B000652","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000652.json","Leonard","L.","Boswell",,"1934-01-10","M","D",,"LeonardBoswell",,"RepLeonardBoswell","400042","45520",,"29721",,"/m/025b6f","","",,,false,,,,"4",1214,26,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ia/cd:3",,,,"IA","3",false,"1903",2.14,83.7,16.55
"B000657","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000657.json","Rick",,"Boucher",,"1946-08-01","M","D",,,,,"400043","6736",,"15009",,"/m/01_k5m","","",,,false,,,,"18",1214,85,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:va/cd:9",,,,"VA","9",false,"5109",7,88.27,11.91
"B000716","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000716.json","Allen",,"Boyd",,"1945-06-06","M","D",,,,,"400044","46164",,"29713",,,"","",,,false,,,,"4",1214,22,3,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:fl/cd:2",,,,"FL","2",false,"1202",1.81,85.02,15.23
"B001227","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001227.json","Robert","A.","Brady",,"1945-04-07","M","D",,"RepBrady","RepRobertBrady","BradyPA01","400047","55227","2519","29777","N00001619","/m/03tq5z","","https://brady.house.gov",,,false,,,,"4",1214,54,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:pa/cd:1",,,,"PA","1",false,"4201",4.45,91.77,8.49
"B000755","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000755.json","Kevin",,"Brady",,"1955-04-11","M","R",,"RepKevinBrady","kevinbrady","KBrady8","400046","45749","361","29760","N00005883","/m/03tq00","","https://kevinbrady.house.gov",,,false,,,,"4",1214,47,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:tx/cd:8",,,,"TX","8",false,"4808",3.87,94.5,5.76
"B000911","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000911.json","Corrine",,"Brown",,"1946-11-11","F","D",,"RepCorrineBrown","congresswomanbrown","CongresswomanBrown","400048","26192",,"29328",,"/m/0251xd","","https://corrinebrown.house.gov","https://corrinebrown.house.gov/rss.xml",,false,,,,"8",1214,102,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:fl/cd:3",,,,"FL","3",false,"1203",8.4,94.9,5.28
"B000918","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000918.json","George","E.","Brown",,"1920-03-06","M","D",,,,,"400572",,,"10573",,,"","",,,false,,,,"36",306,221,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:42",,,,"CA","42",false,"0642",72.22,92.77,6.02
"B000944","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000944.json","Sherrod",,"Brown",,"1952-11-09","M","D",,"SenSherrodBrown","SenatorSherrodBrown","SherrodBrownOhio","400050","5051","27018","29389","N00003535","/m/034s80","","https://www.brown.senate.gov",,,false,,,,"8",1214,92,2,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:oh/cd:13",,,,"OH","13",false,"3913",7.58,90.5,9.77
"B000996","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000996.json","Ed",,"Bryant",,"1948-09-07",,"R",,,,,"400549",,,"29569",,,"","",,,false,,,,"6",1214,18,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:tn/cd:7",,,,"TN","7",false,"4707",1.48,96,4.17
"B001135","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001135.json","Richard","M.","Burr",,"1955-11-30","M","R",,"SenatorBurr","SenatorRichardBurr","SenatorRichardBurr","400054","31054","21787","29548","N00002221","/m/03g_s9","","https://www.burr.senate.gov",,,false,,,,"6",1214,41,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:nc/cd:5",,,,"NC","5",false,"3705",3.38,94.79,5.47
"B001149","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001149.json","Dan",,"Burton",,"1938-06-21","M","R",,"RepDanBurton",,"CongressmanDanBurton","400055",,,"15013",,"/m/022r4p","","",,,false,,,,"18",1214,84,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:in/cd:6",,,,"IN","6",false,"1806",6.92,92.61,7.57
"B001203","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001203.json","Steve",,"Buyer",,"1958-11-26","M","R",,,,"sbuyer","400056","26475",,"29350",,"/m/02578l","","",,,false,,,,"8",1214,79,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:in/cd:5",,,,"IN","5",false,"1805",6.51,93.53,6.74
"C000052","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000052.json","Sonny",,"Callahan",,"1932-09-11",,"R",,,,,"400500",,,"15207",,,"","",,,false,,,,"16",1214,56,3,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:al/cd:1",,,,"AL","1",false,"0101",4.61,94.29,5.89
"C000059","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000059.json","Ken",,"Calvert",,"1953-06-08","M","R",,"KenCalvert","70063393423","RepKenCalvert","400057","26709","26777","29323","N00007099","/m/024xl1","","https://calvert.house.gov","https://calvert.house.gov/rss.xml",,false,,,,"8",1214,34,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:43",,,,"CA","43",false,"0643",2.8,96.03,4.23
"C000071","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000071.json","Dave",,"Camp",,"1953-07-09","M","R",,"RepDaveCamp","repdavecamp","DaveCampYT","400058","23039",,"29124",,"/m/03l8yr","","http://camp.house.gov",,,false,,,,"10",1214,39,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:mi/cd:4",,,,"MI","4",false,"2604",3.21,94.54,5.72
"C000100","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000100.json","Tom",,"Campbell",,"1952-08-14","M","R",,,,,"400573",,,"15601",,,"","",,,false,,,,"10",1214,344,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:15",,,,"CA","15",false,"0615",28.34,79.7,20.42
"C000107","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000107.json","Charles","T.","Canady",,"1954-06-22","M","R",,,,,"400574",,,"29332",,,"","",,,false,,,,"8",1214,22,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:fl/cd:12",,,,"FL","12",false,"1212",1.81,96.07,4.19
"C000116","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000116.json","Christopher","B.","Cannon",,"1950-10-20","M","R",,,,,"400059",,,"29766",,,"","",,,false,,,,"4",1214,45,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ut/cd:3",,,,"UT","3",false,"4903",3.71,93.64,6.63
"C001036","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001036.json","Lois",,"Capps",,"1938-01-10","F","D",,"RepLoisCapps","loiscapps","reploiscapps","400062","54075",,"29774",,"/m/024tfg","","http://capps.house.gov",,,false,,,,"4",1214,76,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ca/cd:22",,,,"CA","22",false,"0622",6.26,93.67,6.6
"C001037","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001037.json","Michael","E.","Capuano",,"1952-01-09","M","D",,"RepMikeCapuano","RepMichaelCapuano","RepMikeCapuano","400063","56760","18883","29919","N00000267","/m/028vsm","H8MA08071","http://capuano.house.gov",,,false,,,,"2",1214,30,7,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ma/cd:8",,,,"MA","8",false,"2508",2.47,89.79,10.46
"C000141","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000141.json","Benjamin","L.","Cardin",,"1943-10-05","M","D",,"SenatorCardin","senatorbencardin","senatorcardin","400064","4004","26888","15408","N00001955","/m/025k3k","","https://www.cardin.senate.gov",,,false,,,,"14",1214,17,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:md/cd:3",,,,"MD","3",false,"2403",1.4,95.34,4.92
"C000191","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000191.json","Julia","M.","Carson",,"1938-07-08","F","D",,,,,"400067",,,"29720",,,"","",,,false,,,,"4",1214,128,13,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:in/cd:10",,,,"IN","10",false,"1810",10.54,92.36,7.74
"C000243","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000243.json","Michael","N.","Castle",,"1939-07-02","M","R",,"repmikecastle",,"mncastle","400070","70",,"29327",,,"","",,,false,,,,"8",1214,11,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:de/cd:1",,,,"DE","At-Large",true,"1000",0.91,84.43,15.74
"C000266","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000266.json","Steven","J.","Chabot",,"1953-01-22","M","R",,"RepSteveChabot","RepSteveChabot","congressmanchabot","400071","36705","21790","29550","N00003689","/m/0343vk","","https://chabot.house.gov",,,false,,,,"6",1214,4,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:oh/cd:1",,,,"OH","1",false,"3901",0.33,87.78,12.47
"C000286","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000286.json","Saxby",,"Chambliss",,"1943-11-10","M","R",,"SaxbyChambliss","SaxbyChambliss","SenatorChambliss","300021","36571",,"29512",,"/m/01xcms","","http://www.chambliss.senate.gov",,,false,,,,"6",1214,32,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:ga/cd:8",,,,"GA","8",false,"1308",2.64,95.87,4.21
"C000345","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000345.json","Helen",,"Chenoweth-Hage",,"1938-01-27","F","R",,,,,"400575",,,"29514",,,"","",,,false,,,,"6",1214,193,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:id/cd:1",,,,"ID","1",false,"1601",15.9,80.74,19.56
"C000380","Delegate","Del.","https://api.propublica.org/congress/v1/members/C000380.json","Donna","M.C.","Christensen",,"1945-09-19","F","D",,"DelegateDonna","138013351189","delegatedonna","400073","48879",,"70501",,,"","http://donnachristensen.house.gov",,,false,,,,"4",0,0,0,"2016-05-03 15:22:15 -0400","ocd-division/country:us/state:vi/cd:79",,,,"VI","At-Large",true,"7898",0,0,
"C000488","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000488.json","William",,"Clay",,"1931-04-30","M","D",,,,,"402626",,,"12009",,,"","",,,false,,,,"32",1214,210,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:mo/cd:1",,,,"MO","1",false,"2901",17.3,88.92,11.28
"C000494","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000494.json","Eva",,"Clayton",,"1934-09-16","F","D",,,,,"400532",,,"29382",,,"","",,,false,,,,"10",1214,44,5,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:nc/cd:1",,,,"NC","1",false,"3701",3.62,94.55,5.62
"C000503","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000503.json","Bob",,"Clement",,"1943-09-23","M","D",,,,,"400548",,,"15449",,,"","",,,false,,,,"14",1214,35,1,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:tn/cd:5",,,,"TN","5",false,"4705",2.88,87.2,12.97
"C000537","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000537.json","James","E.","Clyburn",,"1940-07-21","M","D",,"WhipClyburn","jameseclyburn","repjamesclyburn","400075","21607","27066","39301","N00002408","/m/03c469","","https://clyburn.house.gov","https://clyburn.house.gov/rss.xml",,false,,,,"8",1214,31,0,"2019-10-07 14:02:50 -0400","ocd-division/country:us/state:sc/cd:6",,,,"SC","6",false,"4506",2.55,91.61,8.65
