"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"A000213","Representative","Rep.","https://api.propublica.org/congress/v1/members/A000213.json","Beryl","Franklin","Anthony",,"1938-02-21",,"D",,,,,"400898",,,"14601",,,"","",,,false,,,,"14",933,184,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ar/cd:4",,,,"AR","4",false,"0504",19.72,87.7,9.15
"A000214","Representative","Rep.","https://api.propublica.org/congress/v1/members/A000214.json","Douglas",,"Applegate",,"1928-03-27","M","D",,,,,"400906",,,"14402",,,"","",,,false,,,,"16",933,21,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:oh/cd:18",,,,"OH","18",false,"3918",2.25,79.26,17.93
"A000215","Representative","Rep.","https://api.propublica.org/congress/v1/members/A000215.json","Bill",,"Archer",,"1928-03-22","M","R",,,,,"400567",,,"13002",,,"","",,,false,,,,"22",933,49,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:tx/cd:7",,,,"TX","7",false,"4807",5.25,81.16,17.09
"A000217","Representative","Rep.","https://api.propublica.org/congress/v1/members/A000217.json","Richard","K.","Armey",,"1940-07-07","M","R",,,,,"400551",,,"15200",,,"","",,,false,,,,"2",933,26,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:tx/cd:26",,,,"TX","26",false,"4826",2.79,82.11,14.61
"A000224","Representative","Rep.","https://api.propublica.org/congress/v1/members/A000224.json","Leslie",,"Aspin",,"1938-07-21","M","D",,,,,"400967",,,"13003",,,"","",,,false,,,,"22",933,64,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:wi/cd:1",,,,"WI","1",false,"5501",6.86,88.14,9.49
"A000226","Representative","Rep.","https://api.propublica.org/congress/v1/members/A000226.json","Chester","Greenough","Atkins",,"1948-04-14","M","D",,,,,"400975",,,"15201",,,"","",,,false,,,,"8",933,60,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ma/cd:5",,,,"MA","5",false,"2505",6.43,89.39,7.55
"A000337","Representative","Rep.","https://api.propublica.org/congress/v1/members/A000337.json","Les",,"AuCoin",,"1942-10-21",,"D",,,,,"400987",,,"14201",,,"","",,,false,,,,"18",933,149,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:or/cd:1",,,,"OR","1",false,"4101",15.97,89.65,7.21
"B000008","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000008.json","Jim",,"Bacchus",,"1949-06-21","M","D",,,,,"401014",,,"15804",,,"","",,,false,,,,"2",933,33,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:fl/cd:11",,,,"FL","11",false,"1211",3.54,86.03,11.11
"B000072","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000072.json","Richard","Hugh","Baker",,"1948-05-22","M","R",,,,,"400012",,,"15400",,,"","",,,false,,,,"6",933,61,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:la/cd:6",,,,"LA","6",false,"2206",6.54,87.88,8.71
"B000104","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000104.json","Cass",,"Ballenger",,"1926-12-06","M","R",,,,,"400015",,,"15401",,,"","",,,false,,,,"6",933,38,1,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:nc/cd:10",,,,"NC","10",false,"3710",4.07,86.24,10.44
"B000153","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000153.json","Druie","Douglas","Barnard",,"1922-03-20",,"D",,,,,"401155",,,"14404",,,"","",,,false,,,,"16",933,239,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ga/cd:10",,,,"GA","10",false,"1310",25.62,73.97,22.79
"B000179","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000179.json","Bill",,"Barrett",,"1929-02-09","M","R",,,,,"400568",,,"15805",,,"","",,,false,,,,"2",933,12,1,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ne/cd:3",,,,"NE","3",false,"3103",1.29,88.74,7.92
"B000204","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000204.json","Harry","Stephen","Bartlett",,"1947-09-19","M","R",,,,,"401203",,,"15001",,,"","",,,false,,,,"10",37,7,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:tx/cd:3",,,,"TX","3",false,"4803",18.92,93.33,3.33
"B000213","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000213.json","Joe","L.","Barton",,"1949-09-15","M","R",,"RepJoeBarton","RepJoeBarton","repjoebarton","400018","5248","27082","15085","N00005656","/m/03rspq","","https://joebarton.house.gov",,,false,,,,"8",933,69,1,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:tx/cd:6",,,,"TX","6",false,"4806",7.4,82.66,14.01
"B000229","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000229.json","Herbert","H.","Bateman",,"1928-08-07","M","R",,,,,"400569",,,"15002",,,"","",,,false,,,,"10",933,23,6,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:va/cd:1",,,,"VA","1",false,"5101",2.47,77.29,19.44
"B000318","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000318.json","Anthony","C.","Beilenson",,"1932-10-26","M","D",,,,,"401310",,,"14405",,,"","",,,false,,,,"16",933,44,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ca/cd:23",,,,"CA","23",false,"0623",4.72,83.66,13.56
"B000371","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000371.json","Charles","Edward","Bennett",,"1910-12-02","M","D",,,,,"401363",,,"633",,,"","",,,false,,,,"44",933,0,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:fl/cd:3",,,,"FL","3",false,"1203",0,78.56,18.56
"B000392","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000392.json","Helen","Delich","Bentley",,"1923-11-28","F","R",,,,,"401383",,,"15203",,,"","",,,false,,,,"8",933,31,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:md/cd:2",,,,"MD","2",false,"2402",3.32,80.5,15.96
"B000403","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000403.json","Douglas","K.","Bereuter",,"1939-10-06","M","R",,,,,"400023",,,"14605",,,"","",,,false,,,,"14",933,8,1,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ne/cd:1",,,,"NE","1",false,"3101",0.86,81.65,14.91
"B000410","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000410.json","Howard","L.","Berman",,"1941-04-15","M","D",,"RepHowardBerman",,"RepHowardBerman","400025","1592",,"15004",,,"","",,,false,,,,"10",933,83,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ca/cd:26",,,,"CA","26",false,"0626",8.9,90.55,7.27
"B000431","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000431.json","Tom",,"Bevill",,"1921-03-27","M","D",,,,,"401417",,,"11000",,,"","",,,false,,,,"26",933,50,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:al/cd:4",,,,"AL","4",false,"0104",5.36,84.58,12.73
"B000462","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000462.json","James","H.","Bilbray",,"1938-05-19","M","D",,,,,"401446",,,"15402",,,"","",,,false,,,,"6",933,21,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:nv/cd:1",,,,"NV","1",false,"3201",2.25,85.86,11.2
"B000463","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000463.json","Michael",,"Bilirakis",,"1930-07-16","M","R",,,,,"400028",,,"15005",,,"","",,,false,,,,"10",933,34,1,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:fl/cd:9",,,,"FL","9",false,"1209",3.64,85.34,11.23
"B000517","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000517.json","Lucien","E.","Blackwell",,"1931-08-01","M","D",,,,,"401494",,,"15848",,,"","",,,false,,,,"2",544,33,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:pa/cd:2",,,,"PA","2",false,"4202",6.07,89.88,6.68
"B000551","Delegate","Del.","https://api.propublica.org/congress/v1/members/B000551.json","Ben","Garrido","Blaz",,"1928-02-14",,"R",,,,,"401526",,,"15261",,,"","",,,false,,,,"8",0,0,0,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:gu/cd:79",,,,"GU","At-Large",true,"6698",0,0,
"B000556","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000556.json","Tom",,"Bliley",,"1932-01-28","M","R",,,,,"400571",,,"14802",,,"","",,,false,,,,"12",933,18,1,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:va/cd:3",,,,"VA","3",false,"5103",1.93,88.31,8.31
"B000586","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000586.json","Sherwood","L.","Boehlert",,"1936-09-28","M","R",,,,,"400035",,,"15006",,,"","",,,false,,,,"10",933,9,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ny/cd:25",,,,"NY","25",false,"3625",0.96,65.11,31.44
"B000589","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000589.json","John","A.","Boehner",,"1949-11-17","M","R",,"SpeakerBoehner","SpeakerJohnBoehner","johnboehner","400036","16740",,"15806",,"/m/039rwf","","http://boehner.house.gov",,,false,,,,"2",933,21,1,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:oh/cd:8",,,,"OH","8",false,"3908",2.25,88.49,8.24
"B000619","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000619.json","David","E.","Bonior",,"1945-06-06","M","D",,,,,"400527",,,"14407",,,"","",,,false,,,,"16",933,108,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:mi/cd:12",,,,"MI","12",false,"2612",11.58,90.89,6.62
"B000644","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000644.json","Robert","A.","Borski",,"1948-10-20","M","D",,,,,"400542",,,"15007",,,"","",,,false,,,,"10",933,18,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:pa/cd:3",,,,"PA","3",false,"4203",1.93,90.08,7.1
"B000657","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000657.json","Rick",,"Boucher",,"1946-08-01","M","D",,,,,"400043","6736",,"15009",,"/m/01_k5m","","",,,false,,,,"10",933,43,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:va/cd:9",,,,"VA","9",false,"5109",4.61,90.74,6.25
"B000711","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000711.json","Barbara",,"Boxer",,"1940-11-11","F","D",,"SenatorBoxer","senatorboxer","SenatorBoxer","300011","2470",,"15011",,"/m/01c1n5","","https://www.boxer.senate.gov","https://www.boxer.senate.gov/rss/?p=release",,false,,,,"10",933,310,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ca/cd:6",,,,"CA","6",false,"0606",33.23,91.1,6.1
"B000817","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000817.json","Bill","K.","Brewster",,"1941-11-08","M","D",,,,,"401774",,,"15807",,,"","",,,false,,,,"2",933,26,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ok/cd:3",,,,"OK","3",false,"4003",2.79,82.31,14.97
"B000880","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000880.json","Jack","B.","Brooks",,"1922-12-18","M","D",,,,,"401837",,,"1077",,,"","",,,false,,,,"40",933,53,6,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:tx/cd:9",,,,"TX","9",false,"4809",5.68,88.2,8.76
"B000890","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000890.json","William","S.","Broomfield",,"1922-04-28","M","R",,,,,"401847",,,"1087",,,"","",,,false,,,,"36",933,101,4,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:mi/cd:18",,,,"MI","18",false,"2618",10.83,81.23,15.06
"B000897","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000897.json","Glen",,"Browder",,"1943-01-15","M","D",,,,,"401854",,,"15635",,,"","",,,false,,,,"4",933,18,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:al/cd:3",,,,"AL","3",false,"0103",1.93,83.15,14.04
"B000918","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000918.json","George","E.","Brown",,"1920-03-06","M","D",,,,,"400572",,,"10573",,,"","",,,false,,,,"28",933,69,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ca/cd:36",,,,"CA","36",false,"0636",7.4,91.53,5.61
"B000971","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000971.json","Terry","Lee","Bruce",,"1944-03-25",,"D",,,,,"401923",,,"15205",,,"","",,,false,,,,"8",933,28,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:il/cd:19",,,,"IL","19",false,"1719",3,88.15,9
"B000997","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000997.json","John","W.","Bryant",,"1947-02-22","M","D",,,,,"401947",,,"15012",,,"","",,,false,,,,"10",933,66,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:tx/cd:5",,,,"TX","5",false,"4805",7.07,89.92,7.24
"B001066","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001066.json","Jim",,"Bunning",,"1931-10-23","M","R",,,,"SenJimBunning","300014","1457",,"15405",,"/m/0lbm2","","",,,false,,,,"6",933,37,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ky/cd:4",,,,"KY","4",false,"2104",3.97,86.7,9.98
"B001149","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001149.json","Dan",,"Burton",,"1938-06-21","M","R",,"RepDanBurton",,"CongressmanDanBurton","400055",,,"15013",,"/m/022r4p","","",,,false,,,,"10",933,20,1,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:in/cd:6",,,,"IN","6",false,"1806",2.14,82.3,14.32
"B001172","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001172.json","Albert","Garza","Bustamante",,"1935-04-08","M","D",,,,,"402114",,,"15206",,,"","",,,false,,,,"8",933,123,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:tx/cd:23",,,,"TX","23",false,"4823",13.18,91.64,5.32
"B001220","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001220.json","Beverly","Barton Butcher","Byron",,"1932-07-27","F","D",,,,,"402159",,,"14608",,,"","",,,false,,,,"14",933,61,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:md/cd:6",,,,"MD","6",false,"2406",6.54,76.89,20.17
"C000052","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000052.json","Sonny",,"Callahan",,"1932-09-11",,"R",,,,,"400500",,,"15207",,,"","",,,false,,,,"8",933,72,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:al/cd:1",,,,"AL","1",false,"0101",7.72,83.23,13.29
"C000071","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000071.json","Dave",,"Camp",,"1953-07-09","M","R",,"RepDaveCamp","repdavecamp","DaveCampYT","400058","23039",,"29124",,"/m/03l8yr","","http://camp.house.gov",,,false,,,,"2",933,6,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:mi/cd:10",,,,"MI","10",false,"2610",0.64,86.78,9.78
"C000077","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000077.json","Ben","Nighthorse","Campbell",,"1933-04-13","M","D",,,,,"300017",,,"15406",,,"","",,,false,,,,"6",933,166,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:co/cd:3",,,,"CO","3",false,"0803",17.79,82.74,13.94
"C000100","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000100.json","Tom",,"Campbell",,"1952-08-14","M","R",,,,,"400573",,,"15601",,,"","",,,false,,,,"4",933,123,2,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ca/cd:12",,,,"CA","12",false,"0612",13.18,78.48,18.23
"C000141","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000141.json","Benjamin","L.","Cardin",,"1943-10-05","M","D",,"SenatorCardin","senatorbencardin","senatorcardin","400064","4004","26888","15408","N00001955","/m/025k3k","","https://www.cardin.senate.gov",,,false,,,,"6",933,15,1,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:md/cd:3",,,,"MD","3",false,"2403",1.61,91.69,5.51
"C000174","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000174.json","Thomas","R.","Carper",,"1947-01-23","M","D",,"SenatorCarper","tomcarper","senatorcarper","300019","663","22421","15015","N00012508","/m/01xw7t","","https://www.carper.senate.gov/public","https://www.carper.senate.gov/public/?a=RSS.Feed",,false,,,,"10",933,24,0,"2019-11-18 02:30:22 -0500","ocd-division/country:us/state:de/cd:1",,,,"DE","At-Large",true,"1000",2.57,81.29,15.87
"C000178","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000178.json","Bob",,"Carr",,"1943-03-27","M","D",,,,,"402325",,,"14210",,,"","",,,false,,,,"16",927,48,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:mi/cd:6",,,,"MI","6",false,"2606",5.18,85.48,11.83
"C000293","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000293.json","Rodney","Dennis","Chandler",,"1942-07-13",,"R",,,,,"402435",,,"15015",,,"","",,,false,,,,"10",933,138,2,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:wa/cd:8",,,,"WA","8",false,"5308",14.79,85.94,10.45
"C000312","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000312.json","Jim",,"Chapman",,"1945-03-08","M","D",,,,,"402454",,,"15242",,,"","",,,false,,,,"8",927,83,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:tx/cd:1",,,,"TX","1",false,"4801",8.95,84.25,13.06
"C000488","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000488.json","William",,"Clay",,"1931-04-30","M","D",,,,,"402626",,,"12009",,,"","",,,false,,,,"24",933,91,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:mo/cd:1",,,,"MO","1",false,"2901",9.75,85.24,11.71
"C000503","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000503.json","Bob",,"Clement",,"1943-09-23","M","D",,,,,"400548",,,"15449",,,"","",,,false,,,,"6",933,55,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:tn/cd:5",,,,"TN","5",false,"4705",5.89,86.24,11.06
"C000523","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000523.json","William","F.","Clinger","Jr.","1929-04-04","M","R",,,,,"402657",,,"14612",,,"","",,,false,,,,"14",933,32,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:pa/cd:23",,,,"PA","23",false,"4223",3.43,77.17,19.41
"C000556","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000556.json","Howard",,"Coble",,"1931-03-18","M","R",,"HowardCoble","HowardCoble6",,"400076","6961",,"15092",,"/m/0263k5","","http://coble.house.gov",,,false,,,,"8",933,11,1,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:nc/cd:6",,,,"NC","6",false,"3706",1.18,84.74,11.8
"C000621","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000621.json","Ronald","D.","Coleman",,"1941-11-29","M","D",,,,,"402750",,,"15017",,,"","",,,false,,,,"10",933,50,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:tx/cd:16",,,,"TX","16",false,"4816",5.36,88.91,8.28
"C000618","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000618.json","Earl","Thomas","Coleman",,"1943-05-29","M","R",,,,,"402747",,,"14410",,,"","",,,false,,,,"16",933,32,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:mo/cd:6",,,,"MO","6",false,"2906",3.43,83.96,12.63
"C000634","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000634.json","Cardiss",,"Collins",,"1931-09-24","F","D",,,,,"402763","1965",,"14068",,,"","",,,false,,,,"20",933,112,2,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:il/cd:7",,,,"IL","7",false,"1707",12,89.72,7.02
"C000633","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000633.json","Barbara-Rose",,"Collins",,"1939-04-13","F","D",,,,,"402762",,,"15809",,,"","",,,false,,,,"2",933,77,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:mi/cd:13",,,,"MI","13",false,"2613",8.25,90.14,6.85
"C000646","Resident Commissioner","R.C.","https://api.propublica.org/congress/v1/members/C000646.json","Antonio","J.","Colorado",,"1939-09-08",,"D",,,,,"402774",,,"99999",,,"","",,,false,,,,"2",0,0,0,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:pr/cd:80",,,,"PR","At-Large",true,"7298",0,0,
"C000653","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000653.json","Larry",,"Combest",,"1945-03-20","M","R",,,,,"400079",,,"15210",,,"","",,,false,,,,"8",933,10,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:tx/cd:19",,,,"TX","19",false,"4819",1.07,79.89,16.67
"C000670","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000670.json","Gary",,"Condit",,"1948-04-21","M","D",,,,,"400505",,,"15638",,,"","",,,false,,,,"4",933,31,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ca/cd:15",,,,"CA","15",false,"0615",3.32,72.46,24.69
"C000709","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000709.json","Silvio","Ottavio","Conte",,"1921-11-09",,"R",,,,,"402833",,,"2009",,,"","",,,false,,,,"34",22,3,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ma/cd:1",,,,"MA","1",false,"2501",13.64,73.68,21.05
"C000714","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000714.json","John",,"Conyers","Jr.","1929-05-16","M","D",,"RepJohnConyers","CongressmanConyers","JCMI14","400080","1824","26904","10713","N00004029","/m/02hy5d","","https://conyers.house.gov/",,,false,,,,"28",933,154,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:mi/cd:1",,,,"MI","1",false,"2601",16.51,88.29,9.08
"C000754","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000754.json","Jim",,"Cooper",,"1954-06-19","M","D",,"RepJimCooper","JimCooper","RepJimCooper","400081","1201","48891","15019","N00003132","/m/03tm2p","","https://cooper.house.gov","https://cooper.house.gov/rss.xml",,false,,,,"10",933,14,23,"2021-03-02 02:35:29 -0500","ocd-division/country:us/state:tn/cd:4",,,,"TN","4",false,"4704",1.5,80.25,16.95
"C000794","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000794.json","Jerry","F.","Costello",,"1949-09-25","M","D",,"jerrycostello",,,"400082","6352",,"15452",,,"","",,,false,,,,"6",933,23,0,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:il/cd:21",,,,"IL","21",false,"1721",2.47,83.13,13.93
"C000807","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000807.json","Robert","Lawrence","Coughlin",,"1929-04-11","M","R",,,,,"402926",,,"12010",,,"","",,,false,,,,"24",933,114,1,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:pa/cd:13",,,,"PA","13",false,"4213",12.22,78.93,17.71
"C000830","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000830.json","Christopher",,"Cox",,"1952-10-16","M","R",,,,,"400083",,,"15602",,,"","",,,false,,,,"4",933,55,1,"2019-10-08 03:22:41 -0400","ocd-division/country:us/state:ca/cd:40",,,,"CA","40",false,"0640",5.89,83.35,13.25
