"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"B000072","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000072.json","Richard","Hugh","Baker",,"1948-05-22","M","R",,,,,"400012",,,"15400",,,"","",,,false,,,,"8",1122,64,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:la/cd:6",,,,"LA","6",false,"2206",5.7,91.87,7.44
"B000078","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000078.json","Bill",,"Baker",,"1940-06-14","M","R",,,,,"401081",,,"29310",,,"","",,,false,,,,"2",1122,20,1,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ca/cd:10",,,,"CA","10",false,"0610",1.78,92.58,6.67
"B000104","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000104.json","Cass",,"Ballenger",,"1926-12-06","M","R",,,,,"400015",,,"15401",,,"","",,,false,,,,"10",1115,24,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:nc/cd:10",,,,"NC","10",false,"3710",2.15,90.79,8.64
"B001226","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001226.json","Peter",,"Barca",,"1955-08-07","M","D",,,,,"401134",,,"39314",,,"","",,,false,,,,"2",922,3,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:wi/cd:1",,,,"WI","1",false,"5501",0.33,84.48,15.07
"B000134","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000134.json","James","A.","Barcia",,"1952-02-25","M","D",,,,,"400526",,,"29363",,,"","",,,false,,,,"2",1122,26,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:mi/cd:5",,,,"MI","5",false,"2605",2.32,80.66,18.58
"B000151","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000151.json","Tom",,"Barlow",,"1940-08-07","M","D",,,,,"401153",,,"29351",,,"","",,,false,,,,"2",1122,38,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ky/cd:1",,,,"KY","1",false,"2101",3.39,90.39,8.85
"B000177","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000177.json","Thomas","M.","Barrett",,"1953-12-08","M","D",,,,,"400553",,,"39315",,,"","",,,false,,,,"2",1122,13,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:wi/cd:5",,,,"WI","5",false,"5505",1.16,90.3,8.96
"B000179","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000179.json","Bill",,"Barrett",,"1929-02-09","M","R",,,,,"400568",,,"15805",,,"","",,,false,,,,"4",1122,6,1,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ne/cd:3",,,,"NE","3",false,"3103",0.53,91.36,7.9
"B000208","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000208.json","Roscoe","G.","Bartlett",,"1926-06-03","M","R",,,,"RepRoscoeBartlett","400017","27026",,"29356",,"/m/025k82","","",,,false,,,,"2",1122,10,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:md/cd:6",,,,"MD","6",false,"2406",0.89,92.91,6.34
"B000213","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000213.json","Joe","L.","Barton",,"1949-09-15","M","R",,"RepJoeBarton","RepJoeBarton","repjoebarton","400018","5248","27082","15085","N00005656","/m/03rspq","","https://joebarton.house.gov",,,false,,,,"10",1122,123,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:tx/cd:6",,,,"TX","6",false,"4806",10.96,86.93,12.24
"B000229","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000229.json","Herbert","H.","Bateman",,"1928-08-07","M","R",,,,,"400569",,,"15002",,,"","",,,false,,,,"12",1122,58,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:va/cd:1",,,,"VA","1",false,"5101",5.17,79.05,20.17
"B000287","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000287.json","Xavier",,"Becerra",,"1958-01-26","M","D",,"RepBecerra","XavierBecerra","XavierBecerra","400021","26567",,"29316",,"/m/024trk","","http://becerra.house.gov","https://becerra.house.gov/rss/press-releases.xml",,false,,,,"2",1122,93,5,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ca/cd:30",,,,"CA","30",false,"0630",8.29,90.77,8.53
"B000318","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000318.json","Anthony","C.","Beilenson",,"1932-10-26","M","D",,,,,"401310",,,"14405",,,"","",,,false,,,,"18",1122,23,1,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ca/cd:24",,,,"CA","24",false,"0624",2.05,90.58,8.85
"B000392","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000392.json","Helen","Delich","Bentley",,"1923-11-28","F","R",,,,,"401383",,,"15203",,,"","",,,false,,,,"10",1122,61,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:md/cd:2",,,,"MD","2",false,"2402",5.44,83.97,15.35
"B000403","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000403.json","Douglas","K.","Bereuter",,"1939-10-06","M","R",,,,,"400023",,,"14605",,,"","",,,false,,,,"16",1122,8,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ne/cd:1",,,,"NE","1",false,"3101",0.71,83.63,15.72
"B000410","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000410.json","Howard","L.","Berman",,"1941-04-15","M","D",,"RepHowardBerman",,"RepHowardBerman","400025","1592",,"15004",,,"","",,,false,,,,"12",1122,117,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ca/cd:26",,,,"CA","26",false,"0626",10.43,92.5,6.99
"B000431","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000431.json","Tom",,"Bevill",,"1921-03-27","M","D",,,,,"401417",,,"11000",,,"","",,,false,,,,"28",1122,54,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:al/cd:4",,,,"AL","4",false,"0104",4.81,86.28,12.95
"B000462","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000462.json","James","H.","Bilbray",,"1938-05-19","M","D",,,,,"401446",,,"15402",,,"","",,,false,,,,"8",1122,13,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:nv/cd:1",,,,"NV","1",false,"3201",1.16,87.88,11.46
"B000463","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000463.json","Michael",,"Bilirakis",,"1930-07-16","M","R",,,,,"400028",,,"15005",,,"","",,,false,,,,"12",1122,49,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:fl/cd:9",,,,"FL","9",false,"1209",4.37,90.07,9.16
"B000490","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000490.json","Sanford","D.","Bishop","Jr.","1947-02-04","M","D",,"SanfordBishop","sanfordbishop","RepSanfordBishop","400030","26194","26817","29339","N00002674","/m/02554k","","https://bishop.house.gov","https://bishop.house.gov/rss.xml",,false,,,,"2",1122,49,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ga/cd:2",,,,"GA","2",false,"1302",4.37,91.63,7.6
"B000517","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000517.json","Lucien","E.","Blackwell",,"1931-08-01","M","D",,,,,"401494",,,"15848",,,"","",,,false,,,,"4",1122,153,1,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:pa/cd:2",,,,"PA","2",false,"4202",13.64,92.32,6.82
"B000556","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000556.json","Tom",,"Bliley",,"1932-01-28","M","R",,,,,"400571",,,"14802",,,"","",,,false,,,,"14",1122,19,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:va/cd:7",,,,"VA","7",false,"5107",1.69,91.55,7.7
"B000576","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000576.json","Peter","I.","Blute",,"1956-01-28","M","R",,,,,"401547",,,"29357",,,"","",,,false,,,,"2",1122,38,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ma/cd:3",,,,"MA","3",false,"2503",3.39,81.93,17.3
"B000586","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000586.json","Sherwood","L.","Boehlert",,"1936-09-28","M","R",,,,,"400035",,,"15006",,,"","",,,false,,,,"12",1122,18,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ny/cd:23",,,,"NY","23",false,"3623",1.6,71.6,27.65
"B000589","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000589.json","John","A.","Boehner",,"1949-11-17","M","R",,"SpeakerBoehner","SpeakerJohnBoehner","johnboehner","400036","16740",,"15806",,"/m/039rwf","","http://boehner.house.gov",,,false,,,,"4",1122,30,1,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:oh/cd:8",,,,"OH","8",false,"3908",2.67,91.94,7.3
"B000617","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000617.json","Henry",,"Bonilla",,"1954-01-02","M","R",,,,,"400037",,,"39302",,,"","",,,false,,,,"2",1122,9,1,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:tx/cd:23",,,,"TX","23",false,"4823",0.8,89.66,9.6
"B000619","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000619.json","David","E.","Bonior",,"1945-06-06","M","D",,,,,"400527",,,"14407",,,"","",,,false,,,,"18",1122,40,1,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:mi/cd:10",,,,"MI","10",false,"2610",3.57,91.21,8.12
"B000644","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000644.json","Robert","A.","Borski",,"1948-10-20","M","D",,,,,"400542",,,"15007",,,"","",,,false,,,,"12",1122,40,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:pa/cd:3",,,,"PA","3",false,"4203",3.57,93.12,6.11
"B000657","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000657.json","Rick",,"Boucher",,"1946-08-01","M","D",,,,,"400043","6736",,"15009",,"/m/01_k5m","","",,,false,,,,"12",1122,56,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:va/cd:9",,,,"VA","9",false,"5109",4.99,90.97,8.25
"B000817","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000817.json","Bill","K.","Brewster",,"1941-11-08","M","D",,,,,"401774",,,"15807",,,"","",,,false,,,,"4",1122,57,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ok/cd:3",,,,"OK","3",false,"4003",5.08,81.33,17.99
"B000880","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000880.json","Jack","B.","Brooks",,"1922-12-18","M","D",,,,,"401837",,,"1077",,,"","",,,false,,,,"42",1122,76,1,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:tx/cd:9",,,,"TX","9",false,"4809",6.77,88.86,10.75
"B000897","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000897.json","Glen",,"Browder",,"1943-01-15","M","D",,,,,"401854",,,"15635",,,"","",,,false,,,,"6",1122,25,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:al/cd:3",,,,"AL","3",false,"0103",2.23,81.79,17.45
"B000918","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000918.json","George","E.","Brown",,"1920-03-06","M","D",,,,,"400572",,,"10573",,,"","",,,false,,,,"30",1122,156,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ca/cd:42",,,,"CA","42",false,"0642",13.9,91.55,7.7
"B000944","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000944.json","Sherrod",,"Brown",,"1952-11-09","M","D",,"SenSherrodBrown","SenatorSherrodBrown","SherrodBrownOhio","400050","5051","27018","29389","N00003535","/m/034s80","","https://www.brown.senate.gov",,,false,,,,"2",1122,26,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:oh/cd:13",,,,"OH","13",false,"3913",2.32,91.7,7.55
"B000911","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000911.json","Corrine",,"Brown",,"1946-11-11","F","D",,"RepCorrineBrown","congresswomanbrown","CongresswomanBrown","400048","26192",,"29328",,"/m/0251xd","","https://corrinebrown.house.gov","https://corrinebrown.house.gov/rss.xml",,false,,,,"2",1122,49,2,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:fl/cd:3",,,,"FL","3",false,"1203",4.37,91.73,7.5
"B000997","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000997.json","John","W.","Bryant",,"1947-02-22","M","D",,,,,"401947",,,"15012",,,"","",,,false,,,,"12",1122,52,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:tx/cd:5",,,,"TX","5",false,"4805",4.63,93.44,5.79
"B001066","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001066.json","Jim",,"Bunning",,"1931-10-23","M","R",,,,"SenJimBunning","300014","1457",,"15405",,"/m/0lbm2","","",,,false,,,,"8",1122,20,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ky/cd:4",,,,"KY","4",false,"2104",1.78,91.17,8.08
"B001149","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001149.json","Dan",,"Burton",,"1938-06-21","M","R",,"RepDanBurton",,"CongressmanDanBurton","400055",,,"15013",,"/m/022r4p","","",,,false,,,,"12",1122,23,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:in/cd:6",,,,"IN","6",false,"1806",2.05,89.74,9.51
"B001203","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001203.json","Steve",,"Buyer",,"1958-11-26","M","R",,,,"sbuyer","400056","26475",,"29350",,"/m/02578l","","",,,false,,,,"2",1122,16,1,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:in/cd:5",,,,"IN","5",false,"1805",1.43,91.94,7.31
"B001213","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001213.json","Leslie","L.","Byrne",,"1946-10-27","F","D",,,,,"402152",,,"39309",,,"","",,,false,,,,"2",1122,24,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:va/cd:11",,,,"VA","11",false,"5111",2.14,92.37,6.88
"C000052","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000052.json","Sonny",,"Callahan",,"1932-09-11",,"R",,,,,"400500",,,"15207",,,"","",,,false,,,,"10",1122,53,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:al/cd:1",,,,"AL","1",false,"0101",4.72,88.26,10.96
"C000059","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000059.json","Ken",,"Calvert",,"1953-06-08","M","R",,"KenCalvert","70063393423","RepKenCalvert","400057","26709","26777","29323","N00007099","/m/024xl1","","https://calvert.house.gov","https://calvert.house.gov/rss.xml",,false,,,,"2",1122,54,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ca/cd:43",,,,"CA","43",false,"0643",4.81,92.63,6.69
"C000071","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000071.json","Dave",,"Camp",,"1953-07-09","M","R",,"RepDaveCamp","repdavecamp","DaveCampYT","400058","23039",,"29124",,"/m/03l8yr","","http://camp.house.gov",,,false,,,,"4",1122,12,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:mi/cd:4",,,,"MI","4",false,"2604",1.07,91.87,7.38
"C000107","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000107.json","Charles","T.","Canady",,"1954-06-22","M","R",,,,,"400574",,,"29332",,,"","",,,false,,,,"2",1122,3,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:fl/cd:12",,,,"FL","12",false,"1212",0.27,92.59,6.67
"C000127","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000127.json","Maria",,"Cantwell",,"1958-10-13","F","D",,"SenatorCantwell","senatorcantwell","SenatorCantwell","300018","26137","27122","39310","N00007836","/m/01x68t","","https://www.cantwell.senate.gov",,,false,,,,"2",1122,12,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:wa/cd:1",,,,"WA","1",false,"5301",1.07,92.73,6.52
"C000141","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000141.json","Benjamin","L.","Cardin",,"1943-10-05","M","D",,"SenatorCardin","senatorbencardin","senatorcardin","400064","4004","26888","15408","N00001955","/m/025k3k","","https://www.cardin.senate.gov",,,false,,,,"8",1122,27,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:md/cd:3",,,,"MD","3",false,"2403",2.41,92.16,7.08
"C000178","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000178.json","Bob",,"Carr",,"1943-03-27","M","D",,,,,"402325",,,"14210",,,"","",,,false,,,,"18",1122,110,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:mi/cd:8",,,,"MI","8",false,"2608",9.8,89.23,9.96
"C000243","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000243.json","Michael","N.","Castle",,"1939-07-02","M","R",,"repmikecastle",,"mncastle","400070","70",,"29327",,,"","",,,false,,,,"2",1122,6,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:de/cd:1",,,,"DE","At-Large",true,"1000",0.53,85.87,13.38
"C000312","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000312.json","Jim",,"Chapman",,"1945-03-08","M","D",,,,,"402454",,,"15242",,,"","",,,false,,,,"10",1122,111,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:tx/cd:1",,,,"TX","1",false,"4801",9.89,83.16,16.02
"C000488","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000488.json","William",,"Clay",,"1931-04-30","M","D",,,,,"402626",,,"12009",,,"","",,,false,,,,"26",1122,115,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:mo/cd:1",,,,"MO","1",false,"2901",10.25,82.85,16.43
"C000494","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000494.json","Eva",,"Clayton",,"1934-09-16","F","D",,,,,"400532",,,"29382",,,"","",,,false,,,,"4",1122,41,3,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:nc/cd:1",,,,"NC","1",false,"3701",3.65,92.45,6.79
"C000503","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000503.json","Bob",,"Clement",,"1943-09-23","M","D",,,,,"400548",,,"15449",,,"","",,,false,,,,"8",1122,48,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:tn/cd:5",,,,"TN","5",false,"4705",4.28,87.38,11.95
"C000523","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000523.json","William","F.","Clinger","Jr.","1929-04-04","M","R",,,,,"402657",,,"14612",,,"","",,,false,,,,"16",1122,87,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:pa/cd:5",,,,"PA","5",false,"4205",7.75,82.2,17
"C000537","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000537.json","James","E.","Clyburn",,"1940-07-21","M","D",,"WhipClyburn","jameseclyburn","repjamesclyburn","400075","21607","27066","39301","N00002408","/m/03c469","","https://clyburn.house.gov","https://clyburn.house.gov/rss.xml",,false,,,,"2",1122,53,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:sc/cd:6",,,,"SC","6",false,"4506",4.72,92.56,6.67
"C000556","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000556.json","Howard",,"Coble",,"1931-03-18","M","R",,"HowardCoble","HowardCoble6",,"400076","6961",,"15092",,"/m/0263k5","","http://coble.house.gov",,,false,,,,"10",1122,1,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:nc/cd:6",,,,"NC","6",false,"3706",0.09,89.82,9.44
"C000621","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000621.json","Ronald","D.","Coleman",,"1941-11-29","M","D",,,,,"402750",,,"15017",,,"","",,,false,,,,"12",1122,37,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:tx/cd:16",,,,"TX","16",false,"4816",3.3,91.04,8.2
"C000633","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000633.json","Barbara-Rose",,"Collins",,"1939-04-13","F","D",,,,,"402762",,,"15809",,,"","",,,false,,,,"4",1122,56,1,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:mi/cd:15",,,,"MI","15",false,"2615",4.99,89.52,9.7
"C000634","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000634.json","Cardiss",,"Collins",,"1931-09-24","F","D",,,,,"402763","1965",,"14068",,,"","",,,false,,,,"22",1122,105,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:il/cd:7",,,,"IL","7",false,"1707",9.36,89.93,9.26
"C000640","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000640.json","Michael","Allen","Collins",,"1944-10-15","M","R",,,,,"400078",,,"29340",,,"","",,,false,,,,"2",1122,16,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ga/cd:3",,,,"GA","3",false,"1303",1.43,89.61,9.64
"C000653","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000653.json","Larry",,"Combest",,"1945-03-20","M","R",,,,,"400079",,,"15210",,,"","",,,false,,,,"10",1122,4,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:tx/cd:19",,,,"TX","19",false,"4819",0.36,83.87,15.38
"C000670","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000670.json","Gary",,"Condit",,"1948-04-21","M","D",,,,,"400505",,,"15638",,,"","",,,false,,,,"6",1122,43,1,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:ca/cd:18",,,,"CA","18",false,"0618",3.83,69.86,29.47
"C000714","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000714.json","John",,"Conyers","Jr.","1929-05-16","M","D",,"RepJohnConyers","CongressmanConyers","JCMI14","400080","1824","26904","10713","N00004029","/m/02hy5d","","https://conyers.house.gov/",,,false,,,,"30",1122,200,1,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:mi/cd:14",,,,"MI","14",false,"2614",17.83,89.15,9.96
"C000754","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000754.json","Jim",,"Cooper",,"1954-06-19","M","D",,"RepJimCooper","JimCooper","RepJimCooper","400081","1201","48891","15019","N00003132","/m/03tm2p","","https://cooper.house.gov","https://cooper.house.gov/rss.xml",,false,,,,"12",1122,81,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:tn/cd:4",,,,"TN","4",false,"4704",7.22,75.6,23.71
"C000767","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000767.json","Sam",,"Coppersmith",,"1955-05-22","M","D",,,,,"402890",,,"29303",,,"","",,,false,,,,"2",1122,22,0,"2019-10-08 03:11:45 -0400","ocd-division/country:us/state:az/cd:1",,,,"AZ","1",false,"0401",1.96,88.92,10.33
