"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"B001252","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001252.json","John",,"Barrow",,"1955-10-31","M","D",,"RepJohnBarrow","CongressmanJohnBarrow","RepJohnBarrow","400628","1012025",,"20507",,"/m/056gyc","","http://barrow.house.gov",,,false,,-0.119,-0.193604155,"10",1204,0,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ga/cd:12",,,,"GA","12",false,"1312",0,68.43,31.49
"B000213","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000213.json","Joe","L.","Barton",,"1949-09-15","M","R",,"RepJoeBarton","RepJoeBarton","repjoebarton","400018","5248","27082","15085","N00005656","/m/03rspq","","https://joebarton.house.gov",,,false,,0.528,0.828795081,"30",1204,77,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:tx/cd:6",,,,"TX","6",false,"4806",6.4,94.74,5.17
"B001270","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001270.json","Karen",,"Bass",,"1953-10-03","F","D",,"RepKarenBass","RepKarenBass","RepKarenBass","412404","62502","28963","21110","N00031877","/m/027g9m6","","https://bass.house.gov","https://bass.house.gov/rss.xml",,false,,-0.585,-1.684111097,"4",1204,139,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ca/cd:37",,,,"CA","37",false,"0637",11.54,94.31,5.59
"B001281","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001281.json","Joyce",,"Beatty",,"1950-03-12","F","D",,"RepBeatty","RepJoyceBeatty",,"412565","67294","2427","21352","N00033904","/m/03lcwb","","https://beatty.house.gov","https://beatty.house.gov/rss.xml",,false,,-0.426,-1.239606501,"2",1204,23,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:oh/cd:3",,,,"OH","3",false,"3903",1.91,96.93,2.99
"B000287","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000287.json","Xavier",,"Becerra",,"1958-01-26","M","D",,"RepBecerra","XavierBecerra","XavierBecerra","400021","26567",,"29316",,"/m/024trk","","http://becerra.house.gov","https://becerra.house.gov/rss/press-releases.xml",,false,,-0.512,-1.808374264,"22",1204,40,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ca/cd:34",,,,"CA","34",false,"0634",3.32,96.36,3.55
"B001271","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001271.json","Dan",,"Benishek",,"1952-04-20","M","R",,"CongressmanDan","CongressmanDan",,"412436","61860",,"21141",,"/m/0bmf7qt","","http://benishek.house.gov",,,false,,0.491,0.730263632,"4",1204,35,2,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:mi/cd:1",,,,"MI","1",false,"2601",2.91,90.57,9.35
"B001280","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001280.json","Kerry",,"Bentivolio",,"1951-10-06","M","R",,"RepKerryB","repkerryb","repkerry","412547","79627",,"21336",,"/m/0jwtq8b","","http://bentivolio.house.gov",,,false,,0.723,1.002272623,"2",1204,6,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:mi/cd:11",,,,"MI","11",false,"2611",0.5,91.79,8.13
"B001287","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001287.json","Ami",,"Bera",,"1965-03-02","M","D",,"RepBera","RepAmiBera","repamibera","412512","1033636","120030","21304","N00030717","/m/0dgqnts","","https://bera.house.gov","https://bera.house.gov/rss.xml",,false,,-0.229,-0.56576398,"2",1204,6,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ca/cd:7",,,,"CA","7",false,"0607",0.5,89.39,10.52
"B001257","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001257.json","Gus",,"Bilirakis",,"1963-02-08","M","R",,"RepGusBilirakis","GusBilirakis","RepGusBilirakis","412250","1022873","17318","20758","N00027462","/m/0dy3z1","","https://bilirakis.house.gov","https://bilirakis.house.gov/rss.xml",,false,,0.405,0.861623358,"10",1204,22,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:fl/cd:12",,,,"FL","12",false,"1212",1.83,95.84,4.08
"B001242","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001242.json","Timothy","H.","Bishop",,"1950-06-01","M","D",,"TimBishopNY","RepTimBishop","timbishop01","400031","1003587",,"20338",,,"","http://timbishop.house.gov",,,false,,-0.338,-0.884568916,"12",1204,10,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ny/cd:1",,,,"NY","1",false,"3601",0.83,92.23,7.69
"B000490","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000490.json","Sanford","D.","Bishop","Jr.","1947-02-04","M","D",,"SanfordBishop","sanfordbishop","RepSanfordBishop","400030","26194","26817","29339","N00002674","/m/02554k","","https://bishop.house.gov","https://bishop.house.gov/rss.xml",,false,,-0.282,-0.462051755,"22",1204,74,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ga/cd:2",,,,"GA","2",false,"1302",6.15,86.61,13.3
"B001250","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001250.json","Rob",,"Bishop",,"1951-07-13","M","R",,"RepRobBishop","RepRobBishop","CongressmanBishop","400029","1003621","50544","20357","N00025292","/m/02tn41","","https://robbishop.house.gov","https://robbishop.house.gov/rss.xml",,false,,0.531,1.012334567,"12",1204,78,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ut/cd:1",,,,"UT","1",false,"4901",6.48,94.83,5.08
"B001273","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001273.json","Diane",,"Black",,"1951-01-16","F","R",,"RepDianeBlack","DianeBlackTN06","RepDianeBlack","412478","9268964","25292","21180","N00031539","/m/0cyvxl","","https://black.house.gov",,,false,,0.58,1.121073617,"4",1204,16,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:tn/cd:6",,,,"TN","6",false,"4706",1.33,97.46,2.45
"B001243","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001243.json","Marsha",,"Blackburn",,"1952-06-06","F","R",,"MarshaBlackburn","marshablackburn","RepMarshaBlackburn","400032","31226","25186","20351","N00003105","/m/01fnkt","","https://www.blackburn.senate.gov",,,false,,0.615,1.217153563,"12",1204,29,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:tn/cd:7",,,,"TN","7",false,"4707",2.41,96.67,3.25
"B000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000574.json","Earl",,"Blumenauer",,"1948-08-16","M","D",,"BlumenauerMedia",,"RepBlumenauer","400033","43809","367","29588","N00007727","/m/033tw8","","https://blumenauer.house.gov","https://blumenauer.house.gov/rss.xml",,false,,-0.428,-1.137534489,"20",1197,59,1,"2019-11-18 02:30:21 -0500","ocd-division/country:us/state:or/cd:3",,,,"OR","3",false,"4103",4.93,94.24,5.76
"B000589","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000589.json","John","A.","Boehner",,"1949-11-17","M","R",,"SpeakerBoehner","SpeakerJohnBoehner","johnboehner","400036","16740",,"15806",,"/m/039rwf","","http://boehner.house.gov",,,false,,,0.773917868,"24",28,1,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:oh/cd:8",,,,"OH","8",false,"3908",3.57,92.31,7.69
"B001278","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001278.json","Suzanne",,"Bonamici",,"1954-10-14","F","D",,"RepBonamici","congresswomanbonamici","RepSuzanneBonamici","412501","63966","59641","21198","N00033474","/m/02q453x","","https://bonamici.house.gov","https://bonamici.house.gov/rss.xml",,false,,-0.394,-1.21613163,"4",1204,1,1,"2019-11-18 02:30:21 -0500","ocd-division/country:us/state:or/cd:1",,,,"OR","1",false,"4101",0.08,96.73,3.19
"B001244","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001244.json","Jo",,"Bonner",,"1959-11-19","M","R",,"repjobonner","jobonner","JoBonner","400038","1003546",,"20300",,,"","http://bonner.house.gov/",,,false,,0.367,0.729763899,"12",447,33,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:al/cd:1",,,,"AL","1",false,"0101",7.38,92.48,7.28
"B001245","Delegate","Del.","https://api.propublica.org/congress/v1/members/B001245.json","Madeleine","Z.","Bordallo",,"1933-05-31","F","D",,,"madeleine.bordallo",,"400041","1003568","1751",,"N00024866","/m/01s_xp","","https://bordallo.house.gov",,,false,,,,"12",0,0,0,"2018-03-07 08:14:18 -0500","ocd-division/country:us/state:gu/cd:79",,,,"GU","At-Large",true,"6698",0,0,
"B001255","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001255.json","Charles",,"Boustany","Jr.","1956-02-21","M","R",,"RepBoustany","RepBoustany","boustanyla07","400636","1013047",,"20514",,"/m/04wdx3","","http://boustany.house.gov",,,false,,0.392,0.820041146,"10",1204,8,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:la/cd:3",,,,"LA","3",false,"2203",0.66,95.8,4.11
"B001227","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001227.json","Robert","A.","Brady",,"1945-04-07","M","D",,"RepBrady","RepRobertBrady","BradyPA01","400047","55227","2519","29777","N00001619","/m/03tq5z","","https://brady.house.gov",,,false,,-0.484,-1.119643579,"18",1204,20,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:pa/cd:1",,,,"PA","1",false,"4201",1.66,94.47,5.45
"B000755","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000755.json","Kevin",,"Brady",,"1955-04-11","M","R",,"RepKevinBrady","kevinbrady","KBrady8","400046","45749","361","29760","N00005883","/m/03tq00","","https://kevinbrady.house.gov",,,false,,0.518,1.051046784,"18",1204,52,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:tx/cd:8",,,,"TX","8",false,"4808",4.32,96.16,3.75
"B001259","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001259.json","Bruce",,"Braley",,"1957-10-30","M","D",,"BruceBraley","repbrucebraley","repbrucebraley","412208","1020421",,"20719",,"/m/07r9r0","","http://braley.house.gov",,,false,,-0.31,-0.665803644,"8",1204,34,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ia/cd:1",,,,"IA","1",false,"1901",2.82,91.13,8.79
"B001290","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001290.json","David","A.","Brat",,"1964-07-27","M","R",,"RepDaveBrat","RepDaveBrat",,"412605","75248","152270","21553","N00036013","/m/010qykqw","","https://brat.house.gov",,,false,,0.824,,"2",48,1,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:va/cd:7",,,,"VA","7",false,"5107",2.08,91.49,8.51
"B001283","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001283.json","Jim",,"Bridenstine",,"1975-06-15","M","R",,"RepJBridenstine","CongressmanJimBridenstine","RepJimBridenstine","412567","79705","135894","21354","N00033532","/m/0jwyd6r","","https://bridenstine.house.gov",,,false,,0.689,0.9603532,"2",1204,12,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ok/cd:1",,,,"OK","1",false,"4001",1,92.75,7.16
"B001284","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001284.json","Susan",,"Brooks",,"1960-08-25","F","R",,"SusanWBrooks","congresswomansusanwbrooks","SusanWBrooks","412539","623720","135988","21331","N00033495","/m/0jt8ng2","","https://susanwbrooks.house.gov","https://susanwbrooks.house.gov/rss.xml",,false,,0.376,0.891980143,"2",1204,6,2,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:in/cd:5",,,,"IN","5",false,"1805",0.5,95.98,3.94
"B001274","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001274.json","Mo",,"Brooks",,"1954-04-29","M","R",,"RepMoBrooks","RepMoBrooks","RepMoBrooks","412395","94888","121610","21193","N00030910","/m/0c3xdjf","","https://brooks.house.gov","https://brooks.house.gov/rss.xml",,false,,0.604,0.920906925,"4",1204,11,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:al/cd:5",,,,"AL","5",false,"0105",0.91,93.1,6.82
"B001262","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001262.json","Paul",,"Broun",,"1946-12-07","M","R",,"RepPaulBrounMD","RepPaulBroun","RepPaulBroun","412252","1025092",,"20753",,"/m/02vzlfc","","http://broun.house.gov",,,false,,0.913,0.658031354,"8",1204,36,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ga/cd:10",,,,"GA","10",false,"1310",2.99,82.73,17.18
"B000911","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000911.json","Corrine",,"Brown",,"1946-11-11","F","D",,"RepCorrineBrown","congresswomanbrown","CongresswomanBrown","400048","26192",,"29328",,"/m/0251xd","","https://corrinebrown.house.gov","https://corrinebrown.house.gov/rss.xml",,false,,-0.429,-1.054517601,"22",1204,68,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:fl/cd:5",,,,"FL","5",false,"1205",5.65,95.83,4.08
"B001285","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001285.json","Julia",,"Brownley",,"1952-08-28","F","D",,"RepBrownley","RepJuliaBrownley","RepJuliaBrownley","412516","79783","59904","21308","N00034254","/m/027z42z","","https://juliabrownley.house.gov","https://juliabrownley.house.gov/category/press-releases/feed/",,false,,-0.285,-0.796458788,"2",1204,4,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ca/cd:26",,,,"CA","26",false,"0626",0.33,92.02,7.9
"B001260","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001260.json","Vern",,"Buchanan",,"1951-05-08","M","R",,"VernBuchanan","CongressmanBuchanan","vernbuchanan","412196","1021626","66247","20709","N00027626","/m/0gtjsp","","https://buchanan.house.gov","https://buchanan.house.gov/rss.xml",,false,,0.36,0.684058736,"8",1204,53,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:fl/cd:16",,,,"FL","16",false,"1216",4.4,95.11,4.8
"B001275","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001275.json","Larry",,"Bucshon",,"1962-05-31","M","R",,"RepLarryBucshon","RepLarryBucshon","RepLarryBucshon","412427","61837","120335","21132","N00031227","/m/0dd9k_y","","https://bucshon.house.gov",,,false,,0.39,1.044376906,"4",1204,17,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:in/cd:8",,,,"IN","8",false,"1808",1.41,95.94,3.97
"B001248","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001248.json","Michael","C.","Burgess",,"1950-12-23","M","R",,"MichaelCBurgess","michaelcburgess","michaelcburgessmd","400052","1003620","50120","20355","N00025219","/m/03tq8_","","https://burgess.house.gov","https://burgess.house.gov/news/rss.aspx",,false,,0.57,1.025880141,"12",1204,24,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:tx/cd:26",,,,"TX","26",false,"4826",1.99,90.55,9.36
"B001286","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001286.json","Cheri",,"Bustos",,"1961-10-17","F","D",,"RepCheri","RepCheri","RepCheri","412537","63949","134964","21329","N00033390","/m/0jwwtrm","","https://bustos.house.gov","https://bustos.house.gov/category/press-release/feed/",,false,,-0.235,-0.517046574,"2",1204,21,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:il/cd:17",,,,"IL","17",false,"1717",1.74,88.08,11.84
"B001251","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001251.json","G.","K.","Butterfield",,"1947-04-27","M","D",,"GKButterfield","congressmangkbutterfield","GKBNC01","400616","1013540","41077","20340","N00027035","/m/03g_pq","","https://butterfield.house.gov","https://butterfield.house.gov/rss.xml",,false,,-0.402,-0.936323248,"12",1204,53,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:nc/cd:1",,,,"NC","1",false,"3701",4.4,94.48,5.43
"B001289","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001289.json","Bradley",,"Byrne",,"1955-02-16","M","R",,"RepByrne","RepByrne",,"412601","73486","27584","21376","N00035380","/m/09g6kty","","https://byrne.house.gov","https://byrne.house.gov/rss.xml",,false,,0.544,0.955006313,"2",561,33,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:al/cd:1",,,,"AL","1",false,"0101",5.88,97.91,2.09
"C000059","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000059.json","Ken",,"Calvert",,"1953-06-08","M","R",,"KenCalvert","70063393423","RepKenCalvert","400057","26709","26777","29323","N00007099","/m/024xl1","","https://calvert.house.gov","https://calvert.house.gov/rss.xml",,false,,0.348,0.689559186,"22",1204,17,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ca/cd:42",,,,"CA","42",false,"0642",1.41,94.5,5.41
"C000071","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000071.json","Dave",,"Camp",,"1953-07-09","M","R",,"RepDaveCamp","repdavecamp","DaveCampYT","400058","23039",,"29124",,"/m/03l8yr","","http://camp.house.gov",,,false,,0.385,0.837530832,"24",1204,21,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:mi/cd:4",,,,"MI","4",false,"2604",1.74,96.26,3.65
"C001064","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001064.json","John",,"Campbell",,"1955-07-19","M","R",,"RepJohnCampbell","JohnCampbell","RepJohnCampbellCA48","412011","1019004",,"20539",,"/m/05tpk9","","http://www.campbell.house.gov",,,false,,0.748,1.129603356,"10",1204,527,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ca/cd:45",,,,"CA","45",false,"0645",43.77,94.52,5.33
"C001046","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001046.json","Eric",,"Cantor",,"1963-06-06","M","R",,,,"EricCantor","400060","87402",,"20144",,"/m/027z_f","","http://cantor.house.gov/",,,false,,0.518,0.990268968,"14",1120,81,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:va/cd:7",,,,"VA","7",false,"5107",7.23,95.27,4.64
"C001047","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001047.json","Shelley","Moore","Capito",,"1953-11-26","F","R",,"SenCapito","senshelley",,"400061","83737","11701","20146","N00009771","/m/024pwq","","https://www.capito.senate.gov",,,false,,0.26,0.611467258,"14",1204,61,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:wv/cd:2",,,,"WV","2",false,"5402",5.07,94.73,5.18
"C001036","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001036.json","Lois",,"Capps",,"1938-01-10","F","D",,"RepLoisCapps","loiscapps","reploiscapps","400062","54075",,"29774",,"/m/024tfg","","http://capps.house.gov",,,false,,-0.389,-1.056665162,"18",1204,13,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ca/cd:24",,,,"CA","24",false,"0624",1.08,95.69,4.23
"C001037","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001037.json","Michael","E.","Capuano",,"1952-01-09","M","D",,"RepMikeCapuano","RepMichaelCapuano","RepMikeCapuano","400063","56760","18883","29919","N00000267","/m/028vsm","H8MA08071","http://capuano.house.gov",,,false,,-0.579,-1.327262918,"16",1204,71,3,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ma/cd:7",,,,"MA","7",false,"2507",5.9,91.82,8.09
"C001097","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001097.json","Tony",,"Cárdenas",,"1963-03-31","M","D",,"RepCardenas","repcardenas","repcardenas","412517","63934","9754","21309","N00033373","/m/0cgzsw","","https://cardenas.house.gov",,,false,,-0.379,-0.86296475,"2",1204,63,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:ca/cd:29",,,,"CA","29",false,"0629",5.23,94.16,5.75
"C001083","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001083.json","John",,"Carney",,"1956-05-20","M","D",,"JohnCarneyde","JohnCarneyDE","RepJohnCarney","412407","94948",,"21113",,"/m/027_8wk","","http://johncarney.house.gov",,,false,,-0.256,-0.767577279,"4",1204,67,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:de/cd:1",,,,"DE","At-Large",true,"1000",5.56,94.85,5.06
"C001072","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001072.json","André",,"Carson",,"1974-10-16","M","D",,"RepAndreCarson","CongressmanAndreCarson","repandrecarson","412258","1027364","84917","20757","N00029513","/m/03qcvz1","","https://carson.house.gov","https://carson.house.gov/rss.xml",,false,,-0.428,-0.947639166,"8",1204,19,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:in/cd:7",,,,"IN","7",false,"1807",1.58,93.88,6.04
"C001051","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001051.json","John",,"Carter",,"1941-11-06","M","R",,"JudgeCarter","judgecarter","repjohncarter","400068","1004257","49296","20356","N00025095","/m/04m7rg","","https://carter.house.gov",,,false,,0.466,0.829629577,"12",1204,62,0,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:tx/cd:31",,,,"TX","31",false,"4831",5.15,95.43,4.48
"C001090","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001090.json","Matt",,"Cartwright",,"1961-05-01","M","D",,"RepCartwright","CongressmanMattCartwright",,"412571","79865","136236","21358","N00034128","/m/0j_6b9d","","https://cartwright.house.gov",,,false,,-0.377,-1.247903035,"2",1204,7,1,"2019-10-07 10:38:04 -0400","ocd-division/country:us/state:pa/cd:17",,,,"PA","17",false,"4217",0.58,95.79,4.13
"C001075","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001075.json","Bill",,"Cassidy",,"1957-09-28","M","R",,,,"SenatorBillCassidy","412269","1030546","69494","20919","N00030245","/m/0286t7r","","https://www.cassidy.senate.gov",,,false,,0.452,0.800494811,"6",1204,70,0,"2019-11-18 02:30:24 -0500","ocd-division/country:us/state:la/cd:6",,,,"LA","6",false,"2206",5.81,95.4,4.51
