"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"B001256","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001256.json","Michele",,"Bachmann",,"1956-04-06","F","R",,"MicheleBachmann","RepMicheleBachmann","RepMicheleBachmann","412216","1021492",,"20728",,"/m/06jm4y","","http://bachmann.house.gov",,,false,,,,"2",1873,33,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mn/cd:6",,,,"MN","6",false,"2706",1.76,94.3,6.26
"B000013","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000013.json","Spencer",,"Bachus",,"1947-12-28","M","R",,"BachusAL06","SpencerBachus","congressmanbachus","400010","26397",,"29301",,"/m/024p0v","","http://bachus.house.gov",,,false,,,,"16",1873,137,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:al/cd:6",,,,"AL","6",false,"0106",7.31,94.85,5.69
"B001229","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001229.json","Brian",,"Baird",,"1956-03-07","M","D",,,,,"400011","45981",,"29938",,"/m/02593n","","",,,false,,,,"10",1873,103,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wa/cd:3",,,,"WA","3",false,"5303",5.5,95.6,4.74
"B000072","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000072.json","Richard","Hugh","Baker",,"1948-05-22","M","R",,,,,"400012",,,"15400",,,"","",,,false,,,,"22",1214,59,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:la/cd:6",,,,"LA","6",false,"2206",4.86,93.11,7.6
"B001230","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001230.json","Tammy",,"Baldwin",,"1962-02-11","F","D",,"SenatorBaldwin","senatortammybaldwin","witammybaldwin","400013","57884","3470","29940","N00004367","/m/024v02","","https://www.baldwin.senate.gov","https://www.baldwin.senate.gov/rss/feeds/?type=all",,false,,,,"10",1873,18,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wi/cd:2",,,,"WI","2",false,"5502",0.96,98.08,2.46
"B001239","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001239.json","J.","Gresham","Barrett",,"1961-02-14","M","R",,"greshambarrett",,"Repgreshambarrett","400016","1003613",,"20347",,,"","",,,false,,,,"6",1873,39,10,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:sc/cd:3",,,,"SC","3",false,"4503",2.08,92.09,8.47
"B001252","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001252.json","John",,"Barrow",,"1955-10-31","M","D",,"RepJohnBarrow","CongressmanJohnBarrow","RepJohnBarrow","400628","1012025",,"20507",,"/m/056gyc","","http://barrow.house.gov",,,false,,,,"4",1873,26,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ga/cd:12",,,,"GA","12",false,"1312",1.39,84.62,15.88
"B000208","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000208.json","Roscoe","G.","Bartlett",,"1926-06-03","M","R",,,,"RepRoscoeBartlett","400017","27026",,"29356",,"/m/025k82","","",,,false,,,,"16",1873,19,8,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:md/cd:6",,,,"MD","6",false,"2406",1.01,92.5,8.06
"B000213","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000213.json","Joe","L.","Barton",,"1949-09-15","M","R",,"RepJoeBarton","RepJoeBarton","repjoebarton","400018","5248","27082","15085","N00005656","/m/03rspq","","https://joebarton.house.gov",,,false,,,,"24",1873,60,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tx/cd:6",,,,"TX","6",false,"4806",3.2,93.41,7.16
"B001253","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001253.json","Melissa",,"Bean",,"1962-01-22","F","D",,,,,"400631",,,"20509",,"/m/03xjjx","","",,,false,,,,"4",1873,82,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:il/cd:8",,,,"IL","8",false,"1708",4.38,90.94,9.51
"B000287","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000287.json","Xavier",,"Becerra",,"1958-01-26","M","D",,"RepBecerra","XavierBecerra","XavierBecerra","400021","26567",,"29316",,"/m/024trk","","http://becerra.house.gov","https://becerra.house.gov/rss/press-releases.xml",,false,,,,"16",1873,71,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:31",,,,"CA","31",false,"0631",3.79,99.21,1.35
"B001231","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001231.json","Shelley",,"Berkley",,"1951-01-20","F","D",,"repberkley",,"ShelleyBerkley","400024",,,"29922",,"/m/025h7j","","",,,false,,,,"10",1873,73,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:nv/cd:1",,,,"NV","1",false,"3201",3.9,97.46,3.05
"B000410","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000410.json","Howard","L.","Berman",,"1941-04-15","M","D",,"RepHowardBerman",,"RepHowardBerman","400025","1592",,"15004",,,"","",,,false,,,,"26",1873,92,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:28",,,,"CA","28",false,"0628",4.91,98.69,1.77
"B000420","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000420.json","Marion",,"Berry",,"1942-08-27","M","D",,,,"CongressmanBerry","400026","45115",,"29702",,,"","",,,false,,,,"12",1873,56,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ar/cd:1",,,,"AR","1",false,"0501",2.99,96.36,4.19
"B001232","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001232.json","Judy",,"Biggert",,"1937-08-15","F","R",,"JudyBiggert",,"JudyBiggert","400027","57890",,"29912",,"/m/0256wq","","",,,false,,,,"10",1873,13,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:il/cd:13",,,,"IL","13",false,"1713",0.69,89.93,10.62
"B000461","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000461.json","Brian","P.","Bilbray",,"1951-01-28","M","R",,"BilbrayCA50",,,"400570","36554",,"29508",,,"","",,,false,,,,"4",1873,59,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:50",,,,"CA","50",false,"0650",3.15,93.53,7.04
"B001257","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001257.json","Gus",,"Bilirakis",,"1963-02-08","M","R",,"RepGusBilirakis","GusBilirakis","RepGusBilirakis","412250","1022873","17318","20758","N00027462","/m/0dy3z1","","https://bilirakis.house.gov","https://bilirakis.house.gov/rss.xml",,false,,,,"4",1873,18,0,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:fl/cd:9",,,,"FL","9",false,"1209",0.96,94.07,6.49
"B001242","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001242.json","Timothy","H.","Bishop",,"1950-06-01","M","D",,"TimBishopNY","RepTimBishop","timbishop01","400031","1003587",,"20338",,,"","http://timbishop.house.gov",,,false,,,,"6",1873,35,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ny/cd:1",,,,"NY","1",false,"3601",1.87,99.56,0.99
"B001250","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001250.json","Rob",,"Bishop",,"1951-07-13","M","R",,"RepRobBishop","RepRobBishop","CongressmanBishop","400029","1003621","50544","20357","N00025292","/m/02tn41","","https://robbishop.house.gov","https://robbishop.house.gov/rss.xml",,false,,,,"6",1873,185,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ut/cd:1",,,,"UT","1",false,"4901",9.88,94.4,6.08
"B000490","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000490.json","Sanford","D.","Bishop","Jr.","1947-02-04","M","D",,"SanfordBishop","sanfordbishop","RepSanfordBishop","400030","26194","26817","29339","N00002674","/m/02554k","","https://bishop.house.gov","https://bishop.house.gov/rss.xml",,false,,,,"16",1873,80,0,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:ga/cd:2",,,,"GA","2",false,"1302",4.27,98.13,2.44
"B001243","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001243.json","Marsha",,"Blackburn",,"1952-06-06","F","R",,"MarshaBlackburn","marshablackburn","RepMarshaBlackburn","400032","31226","25186","20351","N00003105","/m/01fnkt","","https://www.blackburn.senate.gov",,,false,,,,"6",1873,61,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:tn/cd:7",,,,"TN","7",false,"4707",3.26,93.53,6.98
"B000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000574.json","Earl",,"Blumenauer",,"1948-08-16","M","D",,"BlumenauerMedia",,"RepBlumenauer","400033","43809","367","29588","N00007727","/m/033tw8","","https://blumenauer.house.gov","https://blumenauer.house.gov/rss.xml",,false,,,,"14",1873,53,1,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:or/cd:3",,,,"OR","3",false,"4103",2.83,96.54,3.96
"B000575","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000575.json","Roy",,"Blunt",,"1950-01-10","M","R",,"RoyBlunt","SenatorBlunt","SenatorBlunt","400034","45465","418","29735","N00005195","/m/034fn4","","https://www.blunt.senate.gov",,,false,,,,"12",1873,94,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mo/cd:7",,,,"MO","7",false,"2907",5.02,95.8,4.55
"B000589","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000589.json","John","A.","Boehner",,"1949-11-17","M","R",,"SpeakerBoehner","SpeakerJohnBoehner","johnboehner","400036","16740",,"15806",,"/m/039rwf","","http://boehner.house.gov",,,false,,,,"18",1873,102,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:oh/cd:8",,,,"OH","8",false,"3908",5.45,95.36,5.17
"B001244","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001244.json","Jo",,"Bonner",,"1959-11-19","M","R",,"repjobonner","jobonner","JoBonner","400038","1003546",,"20300",,,"","http://bonner.house.gov/",,,false,,,,"6",1873,111,13,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:al/cd:1",,,,"AL","1",false,"0101",5.93,96.03,4.55
"B001228","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001228.json","Mary",,"Bono Mack",,"1961-10-24","F","R",,"Rep_BonoMack",,,"400039",,,"29775",,"/m/024xmf","","",,,false,,,,"12",1873,100,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:45",,,,"CA","45",false,"0645",5.34,92.54,7.87
"B001236","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001236.json","John",,"Boozman",,"1950-12-10","M","R",,"JohnBoozman","JohnBoozman","BoozmanPressOffice","400040","92069","27958","20101","N00013873","/m/024s3v","","https://www.boozman.senate.gov/public","https://www.boozman.senate.gov/public/?a=RSS.Feed",,false,,,,"8",1873,20,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ar/cd:3",,,,"AR","3",false,"0503",1.07,96.07,4.38
"B001245","Delegate","Del.","https://api.propublica.org/congress/v1/members/B001245.json","Madeleine","Z.","Bordallo",,"1933-05-31","F","D",,,"madeleine.bordallo",,"400041","1003568","1751",,"N00024866","/m/01s_xp","","https://bordallo.house.gov",,,false,,,,"6",471,120,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:gu/cd:79",,,,"GU","At-Large",true,"6698",25.48,93.31,6.98
"B001254","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001254.json","Dan",,"Boren",,"1973-08-02","M","D",,,,,"400645","1013053",,"20523",,"/m/04bbc1","","",,,false,,,,"4",1873,72,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ok/cd:2",,,,"OK","2",false,"4002",3.84,90.47,10.09
"B000652","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000652.json","Leonard","L.","Boswell",,"1934-01-10","M","D",,"LeonardBoswell",,"RepLeonardBoswell","400042","45520",,"29721",,"/m/025b6f","","",,,false,,,,"12",1873,94,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ia/cd:3",,,,"IA","3",false,"1903",5.02,97.14,3.43
"B000657","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000657.json","Rick",,"Boucher",,"1946-08-01","M","D",,,,,"400043","6736",,"15009",,"/m/01_k5m","","",,,false,,,,"26",1873,127,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:va/cd:9",,,,"VA","9",false,"5109",6.78,97.33,3.14
"B001255","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001255.json","Charles",,"Boustany","Jr.","1956-02-21","M","R",,"RepBoustany","RepBoustany","boustanyla07","400636","1013047",,"20514",,"/m/04wdx3","","http://boustany.house.gov",,,false,,,,"4",1873,34,2,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:la/cd:7",,,,"LA","7",false,"2207",1.82,93.4,7.1
"B000716","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000716.json","Allen",,"Boyd",,"1945-06-06","M","D",,,,,"400044","46164",,"29713",,,"","",,,false,,,,"12",1873,33,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:2",,,,"FL","2",false,"1202",1.76,94.93,5.57
"B001258","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001258.json","Nancy","E.","Boyda",,"1955-08-02","F","D",,,,,"412210",,,"20721",,,"","",,,false,,,,"2",1873,34,4,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ks/cd:2",,,,"KS","2",false,"2002",1.82,93.65,6.91
"B001227","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001227.json","Robert","A.","Brady",,"1945-04-07","M","D",,"RepBrady","RepRobertBrady","BradyPA01","400047","55227","2519","29777","N00001619","/m/03tq5z","","https://brady.house.gov",,,false,,,,"12",1873,177,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:pa/cd:1",,,,"PA","1",false,"4201",9.45,99.46,1.14
"B000755","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000755.json","Kevin",,"Brady",,"1955-04-11","M","R",,"RepKevinBrady","kevinbrady","KBrady8","400046","45749","361","29760","N00005883","/m/03tq00","","https://kevinbrady.house.gov",,,false,,,,"12",1873,121,3,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:tx/cd:8",,,,"TX","8",false,"4808",6.46,94.3,6.29
"B001259","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001259.json","Bruce",,"Braley",,"1957-10-30","M","D",,"BruceBraley","repbrucebraley","repbrucebraley","412208","1020421",,"20719",,"/m/07r9r0","","http://braley.house.gov",,,false,,,,"2",1873,91,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ia/cd:1",,,,"IA","1",false,"1901",4.86,97.89,2.62
"B001262","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001262.json","Paul",,"Broun",,"1946-12-07","M","R",,"RepPaulBrounMD","RepPaulBroun","RepPaulBroun","412252","1025092",,"20753",,"/m/02vzlfc","","http://broun.house.gov",,,false,,,,"2",1148,29,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ga/cd:10",,,,"GA","10",false,"1310",2.53,89.69,10.68
"B001235","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001235.json","Henry","E.","Brown","Jr.","1935-12-20","M","R",,,,"CongressmanBrown","400049","1000221",,"20137",,"/m/03tpvc","","",,,false,,,,"8",1873,53,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:sc/cd:1",,,,"SC","1",false,"4501",2.83,94.63,5.94
"B000911","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000911.json","Corrine",,"Brown",,"1946-11-11","F","D",,"RepCorrineBrown","congresswomanbrown","CongresswomanBrown","400048","26192",,"29328",,"/m/0251xd","","https://corrinebrown.house.gov","https://corrinebrown.house.gov/rss.xml",,false,,,,"16",1873,253,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:3",,,,"FL","3",false,"1203",13.51,98.31,2.26
"B001247","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001247.json","Ginny",,"Brown-Waite",,"1943-10-05","F","R",,,,"RepGinnyBrownWaite","400051","1003557",,"20313",,"/m/0251yt","","",,,false,,,,"6",1873,180,4,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:fl/cd:5",,,,"FL","5",false,"1205",9.61,90.95,9.54
"B001260","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001260.json","Vern",,"Buchanan",,"1951-05-08","M","R",,"VernBuchanan","CongressmanBuchanan","vernbuchanan","412196","1021626","66247","20709","N00027626","/m/0gtjsp","","https://buchanan.house.gov","https://buchanan.house.gov/rss.xml",,false,,,,"2",1873,23,0,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:fl/cd:13",,,,"FL","13",false,"1213",1.23,91.72,8.84
"B001248","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001248.json","Michael","C.","Burgess",,"1950-12-23","M","R",,"MichaelCBurgess","michaelcburgess","michaelcburgessmd","400052","1003620","50120","20355","N00025219","/m/03tq8_","","https://burgess.house.gov","https://burgess.house.gov/news/rss.aspx",,false,,,,"6",1873,84,1,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:tx/cd:26",,,,"TX","26",false,"4826",4.48,92.98,7.59
"B001149","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001149.json","Dan",,"Burton",,"1938-06-21","M","R",,"RepDanBurton",,"CongressmanDanBurton","400055",,,"15013",,"/m/022r4p","","",,,false,,,,"26",1873,77,5,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:in/cd:5",,,,"IN","5",false,"1805",4.11,94.09,6.49
"B001251","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001251.json","G.","K.","Butterfield",,"1947-04-27","M","D",,"GKButterfield","congressmangkbutterfield","GKBNC01","400616","1013540","41077","20340","N00027035","/m/03g_pq","","https://butterfield.house.gov","https://butterfield.house.gov/rss.xml",,false,,,,"6",1873,104,0,"2021-03-02 02:35:27 -0500","ocd-division/country:us/state:nc/cd:1",,,,"NC","1",false,"3701",5.55,98.28,2.3
"B001203","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001203.json","Steve",,"Buyer",,"1958-11-26","M","R",,,,"sbuyer","400056","26475",,"29350",,"/m/02578l","","",,,false,,,,"16",1873,246,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:in/cd:4",,,,"IN","4",false,"1804",13.13,93.47,7.1
"C000059","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000059.json","Ken",,"Calvert",,"1953-06-08","M","R",,"KenCalvert","70063393423","RepKenCalvert","400057","26709","26777","29323","N00007099","/m/024xl1","","https://calvert.house.gov","https://calvert.house.gov/rss.xml",,false,,,,"16",1873,84,1,"2021-03-02 02:35:27 -0500","ocd-division/country:us/state:ca/cd:44",,,,"CA","44",false,"0644",4.48,95.35,5.11
"C000071","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000071.json","Dave",,"Camp",,"1953-07-09","M","R",,"RepDaveCamp","repdavecamp","DaveCampYT","400058","23039",,"29124",,"/m/03l8yr","","http://camp.house.gov",,,false,,,,"18",1873,33,4,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mi/cd:4",,,,"MI","4",false,"2604",1.76,96.54,3.85
"C001064","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001064.json","John",,"Campbell",,"1955-07-19","M","R",,"RepJohnCampbell","JohnCampbell","RepJohnCampbellCA48","412011","1019004",,"20539",,"/m/05tpk9","","http://www.campbell.house.gov",,,false,,,,"4",1873,133,5,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:48",,,,"CA","48",false,"0648",7.1,89.48,11.05
"C000116","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000116.json","Christopher","B.","Cannon",,"1950-10-20","M","R",,,,,"400059",,,"29766",,,"","",,,false,,,,"12",1873,172,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ut/cd:3",,,,"UT","3",false,"4903",9.18,90.45,10.09
"C001046","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001046.json","Eric",,"Cantor",,"1963-06-06","M","R",,,,"EricCantor","400060","87402",,"20144",,"/m/027z_f","","http://cantor.house.gov/",,,false,,,,"8",1873,96,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:va/cd:7",,,,"VA","7",false,"5107",5.13,93.76,6.64
"C001047","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001047.json","Shelley","Moore","Capito",,"1953-11-26","F","R",,"SenCapito","senshelley",,"400061","83737","11701","20146","N00009771","/m/024pwq","","https://www.capito.senate.gov",,,false,,,,"8",1873,25,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:wv/cd:2",,,,"WV","2",false,"5402",1.33,88.81,11.75
"C001036","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001036.json","Lois",,"Capps",,"1938-01-10","F","D",,"RepLoisCapps","loiscapps","reploiscapps","400062","54075",,"29774",,"/m/024tfg","","http://capps.house.gov",,,false,,,,"12",1873,19,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:23",,,,"CA","23",false,"0623",1.01,98.69,1.69
"C001037","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001037.json","Michael","E.","Capuano",,"1952-01-09","M","D",,"RepMikeCapuano","RepMichaelCapuano","RepMikeCapuano","400063","56760","18883","29919","N00000267","/m/028vsm","H8MA08071","http://capuano.house.gov",,,false,,,,"10",1873,46,3,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ma/cd:8",,,,"MA","8",false,"2508",2.46,97.44,3.11
"C001050","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001050.json","Dennis",,"Cardoza",,"1959-03-31","M","D",,"RepCardoza",,,"400065","87444",,"20306",,,"","",,,false,,,,"6",1873,77,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:ca/cd:18",,,,"CA","18",false,"0618",4.11,97.63,2.88
"C001060","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001060.json","Russ",,"Carnahan",,"1958-07-10","M","D",,"RepCarnahan",,"congressmancarnahan","400638","1003284",,"20516",,"/m/04cb6p","","",,,false,,,,"4",1873,49,1,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:mo/cd:3",,,,"MO","3",false,"2903",2.62,99,1.56
"C001065","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001065.json","Christopher",,"Carney",,"1959-03-02","M","D",,,,,"412234","1018516",,"20746",,,"","",,,false,,,,"2",1873,63,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:pa/cd:10",,,,"PA","10",false,"4210",3.36,88.94,11.62
"C000191","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000191.json","Julia","M.","Carson",,"1938-07-08","F","D",,,,,"400067",,,"29720",,,"","",,,false,,,,"12",1162,359,0,"2019-10-07 11:08:52 -0400","ocd-division/country:us/state:in/cd:7",,,,"IN","7",false,"1807",30.9,98.22,2.41
