"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"B001282","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001282.json","Andy",,"Barr",,"1973-07-24","M","R",,"RepAndyBarr","RepAndyBarr","RepAndyBarr","412541","61848","117290","21333","N00031233","/m/0ddc6r6","H0KY06104","https://barr.house.gov",,,false,,0.485,,"4","2016",1325,9,0,"2021-03-02 02:35:24 -0500","ocd-division/country:us/state:ky/cd:6",,,,"KY","6",false,"2106",0.68,96.63,3.29
"B000213","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000213.json","Joe","L.","Barton",,"1949-09-15","M","R",,"RepJoeBarton","RepJoeBarton","repjoebarton","400018","5248","27082","15085","N00005656","/m/03rspq","S4TX00094","https://joebarton.house.gov",,,false,,0.528,,"32","2016",1325,43,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:tx/cd:6",,,,"TX","6",false,"4806",3.25,96.7,3.22
"B001270","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001270.json","Karen",,"Bass",,"1953-10-03","F","D",,"RepKarenBass","RepKarenBass","RepKarenBass","412404","62502","28963","21110","N00031877","/m/027g9m6","H0CA33117","https://bass.house.gov","https://bass.house.gov/rss.xml",,false,,-0.585,,"6","2016",1325,129,0,"2021-03-02 02:35:24 -0500","ocd-division/country:us/state:ca/cd:37",,,,"CA","37",false,"0637",9.74,96.19,3.72
"B001281","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001281.json","Joyce",,"Beatty",,"1950-03-12","F","D",,"RepBeatty","RepJoyceBeatty",,"412565","67294","2427","21352","N00033904","/m/03lcwb","H2OH03125","https://beatty.house.gov","https://beatty.house.gov/rss.xml",,false,,-0.426,,"4","2016",1325,26,0,"2021-03-02 02:35:24 -0500","ocd-division/country:us/state:oh/cd:3",,,,"OH","3",false,"3903",1.96,98.13,1.79
"B000287","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000287.json","Xavier",,"Becerra",,"1958-01-26","M","D",,"RepBecerra","XavierBecerra","XavierBecerra","400021","26567",,"29316",,"/m/024trk","H2CA30143","http://becerra.house.gov","https://becerra.house.gov/rss/press-releases.xml",,false,,-0.512,,"24","2016",1325,76,1,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ca/cd:34",,,,"CA","34",false,"0634",5.74,96.84,3.07
"B001271","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001271.json","Dan",,"Benishek",,"1952-04-20","M","R",,"CongressmanDan","CongressmanDan",,"412436","61860",,"21141",,"/m/0bmf7qt","H0MI01088","http://benishek.house.gov",,,false,,0.491,,"6","2016",1325,4,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:mi/cd:1",,,,"MI","1",false,"2601",0.3,92.83,7.09
"B001287","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001287.json","Ami",,"Bera",,"1965-03-02","M","D",,"RepBera","RepAmiBera","repamibera","412512","1033636","120030","21304","N00030717","/m/0dgqnts","H0CA03078","https://bera.house.gov","https://bera.house.gov/rss.xml",,false,,-0.229,,"4","2016",1325,18,0,"2021-03-02 02:35:24 -0500","ocd-division/country:us/state:ca/cd:7",,,,"CA","7",false,"0607",1.36,92.03,7.89
"B001292","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001292.json","Donald",,"Beyer",,"1950-06-20","M","D",,"RepDonBeyer","RepDonBeyer",,"412657","21141","1707","21554","N00036018","/m/053g16","H4VA08224","https://beyer.house.gov",,,false,,-0.39,,"2","2016",1325,54,0,"2021-03-02 02:35:24 -0500","ocd-division/country:us/state:va/cd:8",,,,"VA","8",false,"5108",4.08,96.66,3.26
"B001257","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001257.json","Gus",,"Bilirakis",,"1963-02-08","M","R",,"RepGusBilirakis","GusBilirakis","RepGusBilirakis","412250","1022873","17318","20758","N00027462","/m/0dy3z1","H6FL09070","https://bilirakis.house.gov","https://bilirakis.house.gov/rss.xml",,false,,0.405,,"12","2016",1325,10,0,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:fl/cd:12",,,,"FL","12",false,"1212",0.75,96.63,3.29
"B000490","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000490.json","Sanford","D.","Bishop","Jr.","1947-02-04","M","D",,"SanfordBishop","sanfordbishop","RepSanfordBishop","400030","26194","26817","29339","N00002674","/m/02554k","H2GA02031","https://bishop.house.gov","https://bishop.house.gov/rss.xml",,false,,-0.282,,"24","2016",1325,28,0,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:ga/cd:2",,,,"GA","2",false,"1302",2.11,88.77,11.15
"B001293","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001293.json","Mike",,"Bishop",,"1967-03-18","M","R",,"RepMikeBishop","RepMikeBishop",,"412635","78290","20157","21527","N00036449","/m/027qc0m","H4MI08135","https://mikebishop.house.gov",,,false,,0.448,,"2","2016",1325,11,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:mi/cd:8",,,,"MI","8",false,"2608",0.83,96.01,3.91
"B001250","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001250.json","Rob",,"Bishop",,"1951-07-13","M","R",,"RepRobBishop","RepRobBishop","CongressmanBishop","400029","1003621","50544","20357","N00025292","/m/02tn41","H2UT01094","https://robbishop.house.gov","https://robbishop.house.gov/rss.xml",,false,,0.531,,"14","2016",1325,66,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ut/cd:1",,,,"UT","1",false,"4901",4.98,96.32,3.6
"B001273","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001273.json","Diane",,"Black",,"1951-01-16","F","R",,"RepDianeBlack","DianeBlackTN06","RepDianeBlack","412478","9268964","25292","21180","N00031539","/m/0cyvxl","H0TN06257","https://black.house.gov",,,false,,0.58,,"6","2016",1325,69,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:tn/cd:6",,,,"TN","6",false,"4706",5.21,97.51,2.41
"B001243","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001243.json","Marsha",,"Blackburn",,"1952-06-06","F","R",,"MarshaBlackburn","marshablackburn","RepMarshaBlackburn","400032","31226","25186","20351","N00003105","/m/01fnkt","H2TN06030","https://www.blackburn.senate.gov",,,false,,0.615,,"14","2016",1325,41,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:tn/cd:7",,,,"TN","7",false,"4707",3.09,96.94,2.98
"B001294","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001294.json","Rod",,"Blum",,"1955-04-26","M","R",,"RepRodBlum","congressmanrodblum",,"412627","623771","135714","21520","N00033744","/m/0127p02j","H2IA01055","https://blum.house.gov",,,false,,0.515,,"2","2016",1325,17,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ia/cd:1",,,,"IA","1",false,"1901",1.28,92.68,7.24
"B000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000574.json","Earl",,"Blumenauer",,"1948-08-16","M","D",,"BlumenauerMedia",,"RepBlumenauer","400033","43809","367","29588","N00007727","/m/033tw8","H6OR03064","https://blumenauer.house.gov","https://blumenauer.house.gov/rss.xml",,false,,-0.428,,"22","2016",1325,54,1,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:or/cd:3",,,,"OR","3",false,"4103",4.08,94.99,4.93
"B000589","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000589.json","John","A.","Boehner",,"1949-11-17","M","R",,"SpeakerBoehner","SpeakerJohnBoehner","johnboehner","400036","16740",,"15806",,"/m/039rwf","","http://boehner.house.gov",,,false,,,,"26","2016",580,564,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:oh/cd:8",,,,"OH","8",false,"3908",97.24,84.62,15.38
"B001278","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001278.json","Suzanne",,"Bonamici",,"1954-10-14","F","D",,"RepBonamici","congresswomanbonamici","RepSuzanneBonamici","412501","63966","59641","21198","N00033474","/m/02q453x","H2OR01133","https://bonamici.house.gov","https://bonamici.house.gov/rss.xml",,false,,-0.394,,"6","2016",1325,33,0,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:or/cd:1",,,,"OR","1",false,"4101",2.49,97.1,2.82
"B001245","Delegate","Del.","https://api.propublica.org/congress/v1/members/B001245.json","Madeleine","Z.","Bordallo",,"1933-05-31","F","D",,,"madeleine.bordallo",,"400041","1003568","1751",,"N00024866","/m/01s_xp","H2GU00033","https://bordallo.house.gov",,,false,,,,"14","2016",,,,"2018-03-07 08:14:18 -0500","ocd-division/country:us/state:gu/cd:79",,,,"GU","At-Large",true,"6698",,,
"B001295","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001295.json","Mike",,"Bost",,"1960-12-30","M","R",,"RepBost","RepBost",,"412629","76176","6302","21519","N00035420","/m/0kry42","H4IL12060","https://bost.house.gov","https://bost.house.gov/rss.xml",,false,,0.258,,"2","2016",1325,60,0,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:il/cd:12",,,,"IL","12",false,"1712",4.53,92.59,7.33
"B001255","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001255.json","Charles",,"Boustany","Jr.","1956-02-21","M","R",,"RepBoustany","RepBoustany","boustanyla07","400636","1013047",,"20514",,"/m/04wdx3","H4LA07029","http://boustany.house.gov",,,false,,0.392,,"12","2016",1325,17,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:la/cd:3",,,,"LA","3",false,"2203",1.28,95.99,3.93
"B001296","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001296.json","Brendan",,"Boyle",,"1977-02-06","M","D",,"CongBoyle","CongressmanBoyle",,"412652","76428","47357","21548","N00035307","/m/04f4fjk","H4PA13199","https://boyle.house.gov","https://boyle.house.gov/rss.xml",,false,,-0.398,,"2","2016",1325,58,1,"2021-03-02 02:35:25 -0500","ocd-division/country:us/state:pa/cd:13",,,,"PA","13",false,"4213",4.38,95.14,4.78
"B000755","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000755.json","Kevin",,"Brady",,"1955-04-11","M","R",,"RepKevinBrady","kevinbrady","KBrady8","400046","45749","361","29760","N00005883","/m/03tq00","H6TX08100","https://kevinbrady.house.gov",,,false,,0.518,,"20","2016",1325,61,0,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:tx/cd:8",,,,"TX","8",false,"4808",4.6,98.01,1.91
"B001227","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001227.json","Robert","A.","Brady",,"1945-04-07","M","D",,"RepBrady","RepRobertBrady","BradyPA01","400047","55227","2519","29777","N00001619","/m/03tq5z","H8PA01153","https://brady.house.gov",,,false,,-0.484,,"20","2016",1325,71,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:pa/cd:1",,,,"PA","1",false,"4201",5.36,96.94,2.98
"B001290","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001290.json","David","A.","Brat",,"1964-07-27","M","R",,"RepDaveBrat","RepDaveBrat",,"412605","75248","152270","21553","N00036013","/m/010qykqw","H4VA07143","https://brat.house.gov",,,false,,0.824,,"4","2016",1325,46,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:va/cd:7",,,,"VA","7",false,"5107",3.47,92.99,6.93
"B001283","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001283.json","Jim",,"Bridenstine",,"1975-06-15","M","R",,"RepJBridenstine","CongressmanJimBridenstine","RepJimBridenstine","412567","79705","135894","21354","N00033532","/m/0jwyd6r","H2OK01143","https://bridenstine.house.gov",,,false,,0.689,,"4","2016",1325,27,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ok/cd:1",,,,"OK","1",false,"4001",2.04,95.19,4.74
"B001284","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001284.json","Susan",,"Brooks",,"1960-08-25","F","R",,"SusanWBrooks","congresswomansusanwbrooks","SusanWBrooks","412539","623720","135988","21331","N00033495","/m/0jt8ng2","H2IN05082","https://susanwbrooks.house.gov","https://susanwbrooks.house.gov/rss.xml",,false,,0.376,,"4","2016",1325,16,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:in/cd:5",,,,"IN","5",false,"1805",1.21,95.46,4.46
"B001274","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001274.json","Mo",,"Brooks",,"1954-04-29","M","R",,"RepMoBrooks","RepMoBrooks","RepMoBrooks","412395","94888","121610","21193","N00030910","/m/0c3xdjf","H0AL05163","https://brooks.house.gov","https://brooks.house.gov/rss.xml",,false,,0.604,,"6","2016",1325,12,0,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:al/cd:5",,,,"AL","5",false,"0105",0.91,90.02,9.9
"B000911","Representative","Rep.","https://api.propublica.org/congress/v1/members/B000911.json","Corrine",,"Brown",,"1946-11-11","F","D",,"RepCorrineBrown","congresswomanbrown","CongresswomanBrown","400048","26192",,"29328",,"/m/0251xd","S0FL00403","https://corrinebrown.house.gov","https://corrinebrown.house.gov/rss.xml",,false,,-0.429,,"24","2016",1325,187,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:fl/cd:5",,,,"FL","5",false,"1205",14.11,96.08,3.83
"B001285","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001285.json","Julia",,"Brownley",,"1952-08-28","F","D",,"RepBrownley","RepJuliaBrownley","RepJuliaBrownley","412516","79783","59904","21308","N00034254","/m/027z42z","H2CA00120","https://juliabrownley.house.gov","https://juliabrownley.house.gov/category/press-releases/feed/",,false,,-0.285,,"4","2016",1325,11,0,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:ca/cd:26",,,,"CA","26",false,"0626",0.83,93.38,6.54
"B001260","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001260.json","Vern",,"Buchanan",,"1951-05-08","M","R",,"VernBuchanan","CongressmanBuchanan","vernbuchanan","412196","1021626","66247","20709","N00027626","/m/0gtjsp","H6FL13148","https://buchanan.house.gov","https://buchanan.house.gov/rss.xml",,false,,0.36,,"10","2016",1325,79,1,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:fl/cd:16",,,,"FL","16",false,"1216",5.96,92.72,7.2
"B001297","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001297.json","Ken",,"Buck",,"1959-02-16","M","R",,"RepKenBuck","repkenbuck",,"412619","78285","125319","21510","N00030829","/m/05zzjd2","H4CO04090","https://buck.house.gov","https://buck.house.gov/rss.xml",,false,,0.754,,"2","2016",1325,65,0,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:co/cd:4",,,,"CO","4",false,"0804",4.91,91.04,8.88
"B001275","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001275.json","Larry",,"Bucshon",,"1962-05-31","M","R",,"RepLarryBucshon","RepLarryBucshon","RepLarryBucshon","412427","61837","120335","21132","N00031227","/m/0dd9k_y","H0IN08114","https://bucshon.house.gov",,,false,,0.39,,"6","2016",1325,10,0,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:in/cd:8",,,,"IN","8",false,"1808",0.75,94.48,5.44
"B001248","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001248.json","Michael","C.","Burgess",,"1950-12-23","M","R",,"MichaelCBurgess","michaelcburgess","michaelcburgessmd","400052","1003620","50120","20355","N00025219","/m/03tq8_","H2TX26093","https://burgess.house.gov","https://burgess.house.gov/news/rss.aspx",,false,,0.57,,"14","2016",1325,7,0,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:tx/cd:26",,,,"TX","26",false,"4826",0.53,91.59,8.33
"B001286","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001286.json","Cheri",,"Bustos",,"1961-10-17","F","D",,"RepCheri","RepCheri","RepCheri","412537","63949","134964","21329","N00033390","/m/0jwwtrm","H2IL17071","https://bustos.house.gov","https://bustos.house.gov/category/press-release/feed/",,false,,-0.235,,"4","2016",1325,13,0,"2021-03-02 02:35:26 -0500","ocd-division/country:us/state:il/cd:17",,,,"IL","17",false,"1717",0.98,93.52,6.4
"B001251","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001251.json","G.","K.","Butterfield",,"1947-04-27","M","D",,"GKButterfield","congressmangkbutterfield","GKBNC01","400616","1013540","41077","20340","N00027035","/m/03g_pq","H4NC01046","https://butterfield.house.gov","https://butterfield.house.gov/rss.xml",,false,,-0.402,,"14","2016",1325,70,0,"2021-03-02 02:35:27 -0500","ocd-division/country:us/state:nc/cd:1",,,,"NC","1",false,"3701",5.28,97.42,2.5
"B001289","Representative","Rep.","https://api.propublica.org/congress/v1/members/B001289.json","Bradley",,"Byrne",,"1955-02-16","M","R",,"RepByrne","RepByrne",,"412601","73486","27584","21376","N00035380","/m/09g6kty","H4AL01123","https://byrne.house.gov","https://byrne.house.gov/rss.xml",,false,,0.544,,"4","2016",1325,41,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:al/cd:1",,,,"AL","1",false,"0101",3.09,97.02,2.9
"C000059","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000059.json","Ken",,"Calvert",,"1953-06-08","M","R",,"KenCalvert","70063393423","RepKenCalvert","400057","26709","26777","29323","N00007099","/m/024xl1","H2CA37023","https://calvert.house.gov","https://calvert.house.gov/rss.xml",,false,,0.348,,"24","2016",1325,17,0,"2021-03-02 02:35:27 -0500","ocd-division/country:us/state:ca/cd:42",,,,"CA","42",false,"0642",1.28,94.3,5.62
"C001036","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001036.json","Lois",,"Capps",,"1938-01-10","F","D",,"RepLoisCapps","loiscapps","reploiscapps","400062","54075",,"29774",,"/m/024tfg","H8CA22089","http://capps.house.gov",,,false,,-0.389,,"20","2016",1325,61,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ca/cd:24",,,,"CA","24",false,"0624",4.6,97.6,2.32
"C001037","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001037.json","Michael","E.","Capuano",,"1952-01-09","M","D",,"RepMikeCapuano","RepMichaelCapuano","RepMikeCapuano","400063","56760","18883","29919","N00000267","/m/028vsm","H8MA08071","http://capuano.house.gov",,,false,,-0.579,,"18","2016",1325,38,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ma/cd:7",,,,"MA","7",false,"2507",2.87,95.05,4.87
"C001097","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001097.json","Tony",,"Cárdenas",,"1963-03-31","M","D",,"RepCardenas","repcardenas","repcardenas","412517","63934","9754","21309","N00033373","/m/0cgzsw","H2CA28113","https://cardenas.house.gov",,,false,,-0.379,,"4","2016",1325,112,0,"2021-03-02 02:35:27 -0500","ocd-division/country:us/state:ca/cd:29",,,,"CA","29",false,"0629",8.45,96.67,3.25
"C001083","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001083.json","John",,"Carney",,"1956-05-20","M","D",,"JohnCarneyde","JohnCarneyDE","RepJohnCarney","412407","94948",,"21113",,"/m/027_8wk","H0DE01017","http://johncarney.house.gov",,,false,,-0.256,,"6","2016",1325,36,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:de/cd:1",,,,"DE","At-Large",true,"1000",2.72,95.45,4.47
"C001072","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001072.json","André",,"Carson",,"1974-10-16","M","D",,"RepAndreCarson","CongressmanAndreCarson","repandrecarson","412258","1027364","84917","20757","N00029513","/m/03qcvz1","H8IN07184","https://carson.house.gov","https://carson.house.gov/rss.xml",,false,,-0.428,,"10","2016",1325,20,0,"2021-03-02 02:35:27 -0500","ocd-division/country:us/state:in/cd:7",,,,"IN","7",false,"1807",1.51,96.75,3.17
"C001051","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001051.json","John",,"Carter",,"1941-11-06","M","R",,"JudgeCarter","judgecarter","repjohncarter","400068","1004257","49296","20356","N00025095","/m/04m7rg","H2TX31044","https://carter.house.gov",,,false,,0.466,,"14","2016",1311,79,0,"2021-03-02 02:35:27 -0500","ocd-division/country:us/state:tx/cd:31",,,,"TX","31",false,"4831",6.03,95.75,4.17
"C001103","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001103.json","Buddy",,"Carter",,"1957-09-06","M","R",,"RepBuddyCarter","congressmanbuddycarter",,"412622","76158","32085","21513","N00035346","/m/0w32xj9","H4GA01039","https://buddycarter.house.gov",,,false,,0.573,,"2","2016",1325,24,0,"2021-03-02 02:35:27 -0500","ocd-division/country:us/state:ga/cd:1",,,,"GA","1",false,"1301",1.81,96.13,3.8
"C001090","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001090.json","Matt",,"Cartwright",,"1961-05-01","M","D",,"RepCartwright","CongressmanMattCartwright",,"412571","79865","136236","21358","N00034128","/m/0j_6b9d","H2PA17079","https://cartwright.house.gov",,,false,,-0.377,,"4","2016",1325,31,0,"2021-03-02 02:35:27 -0500","ocd-division/country:us/state:pa/cd:17",,,,"PA","17",false,"4217",2.34,96.95,2.97
"C001066","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001066.json","Kathy",,"Castor",,"1966-08-20","F","D",,"USRepKCastor","USRepKathyCastor","RepKathyCastor","412195","1022874","53825","20708","N00027514","/m/0dq1v6","H6FL11134","https://castor.house.gov","https://castor.house.gov/news/rss.aspx",,false,,-0.44,,"10","2016",1325,41,1,"2021-03-02 02:35:28 -0500","ocd-division/country:us/state:fl/cd:14",,,,"FL","14",false,"1214",3.09,96.85,3.07
"C001091","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001091.json","Joaquín",,"Castro",,"1974-09-16","M","D",,"JoaquinCastrotx","326420614138023","JoaquinCastroTX","412576","63974","49227","21362","N00033316","/m/0bmclg","H2TX35011","https://castro.house.gov",,,false,,-0.393,,"4","2016",1325,91,1,"2021-03-02 02:35:28 -0500","ocd-division/country:us/state:tx/cd:20",,,,"TX","20",false,"4820",6.87,97.87,2.05
"C000266","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000266.json","Steven","J.","Chabot",,"1953-01-22","M","R",,"RepSteveChabot","RepSteveChabot","congressmanchabot","400071","36705","21790","29550","N00003689","/m/0343vk","H8OH01043","https://chabot.house.gov",,,false,,0.584,,"6","2016",1325,1,0,"2021-03-02 02:35:28 -0500","ocd-division/country:us/state:oh/cd:1",,,,"OH","1",false,"3901",0.08,97.79,2.13
